,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
41,DLI1,F01700003,真空吸引瓶,1.0,2022-09-05,True,36,2022,4.0,3.0,202209.0,T-不計價
42,DLI1,F01700003,真空吸引瓶,2.0,2022-09-14,True,37,2022,5.0,2.0,202209.0,T-不計價
43,DLI1,F01700003,真空吸引瓶,2.0,2022-11-10,True,45,2022,5.0,2.0,202211.0,T-不計價
44,DLI1,F01700003,真空吸引瓶,2.0,2022-11-11,True,45,2022,5.0,2.0,202211.0,T-不計價
45,DLI1,F01700003,真空吸引瓶,1.0,2022-11-24,True,47,2022,5.0,2.0,202211.0,T-不計價
46,DLI1,F01700003,真空吸引瓶,1.0,2022-11-24,True,47,2022,5.0,2.0,202211.0,T-不計價
47,DLI1,F01700003,真空吸引瓶,2.0,2022-12-01,True,48,2022,5.0,2.0,202212.0,T-不計價
48,DLI1,F01700003,真空吸引瓶,2.0,2022-12-06,True,49,2022,5.0,2.0,202212.0,T-不計價
49,DLI1,F01700003,真空吸引瓶,1.0,2022-12-23,True,51,2022,5.0,2.0,202212.0,T-不計價
50,DLI1,F01700003,真空吸引瓶,1.0,2022-12-30,True,52,2022,5.0,3.0,202212.0,T-不計價
