,庫房,料號,品名,數量,週,工作日,帳務日期
3052,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,8.0,1,False,2021-01-09
3055,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,3.0,2,True,2021-01-15
3059,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,5.0,3,False,2021-01-24
3066,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,7.0,4,False,2021-01-30
7646,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,8.0,5,False,2021-02-06
7652,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,6.0,6,False,2021-02-13
7654,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,2.0,7,False,2021-02-16
7658,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,4.0,8,True,2021-02-25
11454,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,8.0,9,False,2021-03-07
11461,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,21.0,10,False,2021-03-14
11465,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,7.0,11,True,2021-03-19
11468,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,5.0,12,False,2021-03-28
15618,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,2.0,13,False,2021-04-03
15621,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,4.0,14,False,2021-04-10
15626,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,6.0,15,False,2021-04-18
15631,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,8.0,16,True,2021-04-25
15635,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,4.0,17,True,2021-04-29
20145,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,8.0,18,False,2021-05-09
20150,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,7.0,19,True,2021-05-14
20153,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,4.0,20,False,2021-05-23
20159,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,6.0,21,False,2021-05-29
24792,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,9.0,22,True,2021-06-04
24795,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,3.0,23,True,2021-06-11
24799,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,5.0,24,False,2021-06-19
24801,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,2.0,25,True,2021-06-25
29457,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,6.0,26,False,2021-07-04
29459,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,2.0,27,True,2021-07-09
29463,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,6.0,28,True,2021-07-16
29468,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,5.0,29,False,2021-07-25
29470,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,4.0,30,False,2021-07-31
34170,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,2.0,31,True,2021-08-06
34174,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,7.0,32,False,2021-08-14
34178,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,8.0,33,False,2021-08-22
34181,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,3.0,34,False,2021-08-28
38752,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,4.0,35,False,2021-09-04
38755,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,3.0,36,False,2021-09-12
38758,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,3.0,37,True,2021-09-18
38759,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,1.0,38,False,2021-09-20
42885,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,11.0,39,False,2021-10-01
42889,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,4.0,40,False,2021-10-10
42895,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,9.0,41,False,2021-10-17
42899,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,4.0,42,False,2021-10-24
42901,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,3.0,43,True,2021-10-27
47000,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,5.0,44,False,2021-11-07
47007,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,23.0,45,False,2021-11-14
47013,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,39.0,46,True,2021-11-19
47015,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,2.0,47,True,2021-11-25
51000,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,14.0,48,False,2021-12-04
51005,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,5.0,49,True,2021-12-10
51012,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,8.0,50,False,2021-12-19
51019,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,8.0,51,True,2021-12-24
51020,DLI1,B08143445,紗布墊 4〞X4〞X8Ply,1.0,52,True,2021-12-28
