,庫房,料號,品名,數量,週,工作日,帳務日期
2780,DLI1,B00304056,彈性紗捲,1.0,1,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,2,True,2021-01-08
2781,DLI1,B00304056,彈性紗捲,1.0,3,False,2021-01-24
2782,DLI1,B00304056,彈性紗捲,1.0,4,False,2021-01-30
2780,DLI1,B00304056,彈性紗捲,0.0,5,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,6,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,7,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,8,True,2021-01-08
11202,DLI1,B00304056,彈性紗捲,2.0,9,True,2021-03-05
11209,DLI1,B00304056,彈性紗捲,9.0,10,False,2021-03-14
11213,DLI1,B00304056,彈性紗捲,7.0,11,False,2021-03-21
11218,DLI1,B00304056,彈性紗捲,11.0,12,False,2021-03-28
2780,DLI1,B00304056,彈性紗捲,0.0,13,True,2021-01-08
15369,DLI1,B00304056,彈性紗捲,1.0,14,True,2021-04-07
15375,DLI1,B00304056,彈性紗捲,6.0,15,True,2021-04-16
15376,DLI1,B00304056,彈性紗捲,1.0,16,True,2021-04-20
2780,DLI1,B00304056,彈性紗捲,0.0,17,True,2021-01-08
19880,DLI1,B00304056,彈性紗捲,2.0,18,True,2021-05-06
2780,DLI1,B00304056,彈性紗捲,0.0,19,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,20,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,21,True,2021-01-08
24521,DLI1,B00304056,彈性紗捲,1.0,22,False,2021-06-06
24525,DLI1,B00304056,彈性紗捲,4.0,23,False,2021-06-13
24529,DLI1,B00304056,彈性紗捲,5.0,24,False,2021-06-20
2780,DLI1,B00304056,彈性紗捲,0.0,25,True,2021-01-08
29173,DLI1,B00304056,彈性紗捲,1.0,26,True,2021-07-01
2780,DLI1,B00304056,彈性紗捲,0.0,27,True,2021-01-08
29174,DLI1,B00304056,彈性紗捲,1.0,28,False,2021-07-17
2780,DLI1,B00304056,彈性紗捲,0.0,29,True,2021-01-08
29176,DLI1,B00304056,彈性紗捲,2.0,30,False,2021-07-31
33955,DLI1,B00304056,彈性紗捲,1.0,31,False,2021-08-07
33956,DLI1,B00304056,彈性紗捲,1.0,32,True,2021-08-11
2780,DLI1,B00304056,彈性紗捲,0.0,33,True,2021-01-08
33957,DLI1,B00304056,彈性紗捲,2.0,34,True,2021-08-24
2780,DLI1,B00304056,彈性紗捲,0.0,35,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,36,True,2021-01-08
38539,DLI1,B00304056,彈性紗捲,2.0,37,False,2021-09-19
2780,DLI1,B00304056,彈性紗捲,0.0,38,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,39,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,40,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,41,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,42,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,43,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,44,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,45,True,2021-01-08
2780,DLI1,B00304056,彈性紗捲,0.0,46,True,2021-01-08
46774,DLI1,B00304056,彈性紗捲,1.0,47,False,2021-11-28
50753,DLI1,B00304056,彈性紗捲,6.0,48,False,2021-12-05
2780,DLI1,B00304056,彈性紗捲,0.0,49,True,2021-01-08
50754,DLI1,B00304056,彈性紗捲,1.0,50,True,2021-12-16
50756,DLI1,B00304056,彈性紗捲,2.0,51,True,2021-12-20
2780,DLI1,B00304056,彈性紗捲,0.0,52,True,2021-01-08
