,庫房,料號,品名,數量,帳務日期,週,工作日
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,1,False
4870,DLI1,V02204118,手術刀片,1.0,2021-01-16,2,False
4871,DLI1,V02204118,手術刀片,1.0,2021-01-23,3,False
4872,DLI1,V02204118,手術刀片,1.0,2021-01-28,4,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,5,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,6,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,7,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,8,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,9,False
12667,DLI1,V02204118,手術刀片,2.0,2021-03-09,10,True
12670,DLI1,V02204118,手術刀片,3.0,2021-03-19,11,True
12671,DLI1,V02204118,手術刀片,1.0,2021-03-25,12,True
12672,DLI1,V02204118,手術刀片,1.0,2021-03-29,13,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,14,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,15,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,16,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,17,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,18,False
21874,DLI1,V02204118,手術刀片,1.0,2021-05-11,19,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,20,False
21875,DLI1,V02204118,手術刀片,1.0,2021-05-26,21,True
26544,DLI1,V02204118,手術刀片,1.0,2021-06-06,22,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,23,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,24,False
26545,DLI1,V02204118,手術刀片,1.0,2021-06-25,25,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,26,False
31177,DLI1,V02204118,手術刀片,1.0,2021-07-05,27,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,28,False
31178,DLI1,V02204118,手術刀片,1.0,2021-07-21,29,True
31179,DLI1,V02204118,手術刀片,1.0,2021-07-30,30,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,31,False
35958,DLI1,V02204118,手術刀片,3.0,2021-08-13,32,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,33,False
35959,DLI1,V02204118,手術刀片,1.0,2021-08-23,34,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,35,False
40443,DLI1,V02204118,手術刀片,4.0,2021-09-10,36,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,37,False
40446,DLI1,V02204118,手術刀片,3.0,2021-09-26,38,True
44403,DLI1,V02204118,手術刀片,5.0,2021-10-01,39,False
44404,DLI1,V02204118,手術刀片,1.0,2021-10-05,40,False
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,41,False
44407,DLI1,V02204118,手術刀片,4.0,2021-10-22,42,True
44409,DLI1,V02204118,手術刀片,2.0,2021-10-26,43,True
48553,DLI1,V02204118,手術刀片,1.0,2021-11-06,44,False
48554,DLI1,V02204118,手術刀片,1.0,2021-11-09,45,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,46,False
48555,DLI1,V02204118,手術刀片,1.0,2021-11-22,47,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,48,False
52462,DLI1,V02204118,手術刀片,1.0,2021-12-07,49,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,50,False
52463,DLI1,V02204118,手術刀片,1.0,2021-12-24,51,True
4870,DLI1,V02204118,手術刀片,0.0,2021-01-16,52,False
