,庫房,料號,品名,數量,週,工作日,帳務日期
4678,DLI1,T01300007,多重濃度氧氣口罩,1.0,1,True,2021-01-04
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,2,False,2021-01-02
4679,DLI1,T01300007,多重濃度氧氣口罩,1.0,3,True,2021-01-22
4683,DLI1,T01300007,多重濃度氧氣口罩,4.0,4,False,2021-01-30
8990,DLI1,T01300007,多重濃度氧氣口罩,1.0,5,True,2021-02-04
8991,DLI1,T01300007,多重濃度氧氣口罩,1.0,6,False,2021-02-11
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,7,False,2021-01-02
8993,DLI1,T01300007,多重濃度氧氣口罩,2.0,8,True,2021-02-24
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,9,False,2021-01-02
12543,DLI1,T01300007,多重濃度氧氣口罩,1.0,10,True,2021-03-10
12545,DLI1,T01300007,多重濃度氧氣口罩,2.0,11,False,2021-03-20
12546,DLI1,T01300007,多重濃度氧氣口罩,1.0,12,True,2021-03-26
12547,DLI1,T01300007,多重濃度氧氣口罩,1.0,13,True,2021-03-29
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,14,False,2021-01-02
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,15,False,2021-01-02
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,16,False,2021-01-02
17072,DLI1,T01300007,多重濃度氧氣口罩,1.0,17,True,2021-04-27
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,18,False,2021-01-02
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,19,False,2021-01-02
21658,DLI1,T01300007,多重濃度氧氣口罩,3.0,20,False,2021-05-23
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,21,False,2021-01-02
26284,DLI1,T01300007,多重濃度氧氣口罩,1.0,22,True,2021-06-03
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,23,False,2021-01-02
26286,DLI1,T01300007,多重濃度氧氣口罩,2.0,24,True,2021-06-18
26287,DLI1,T01300007,多重濃度氧氣口罩,1.0,25,True,2021-06-25
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,26,False,2021-01-02
30909,DLI1,T01300007,多重濃度氧氣口罩,1.0,27,True,2021-07-06
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,28,False,2021-01-02
30912,DLI1,T01300007,多重濃度氧氣口罩,3.0,29,False,2021-07-24
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,30,False,2021-01-02
35761,DLI1,T01300007,多重濃度氧氣口罩,1.0,31,True,2021-08-04
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,32,False,2021-01-02
35762,DLI1,T01300007,多重濃度氧氣口罩,1.0,33,True,2021-08-16
35763,DLI1,T01300007,多重濃度氧氣口罩,1.0,34,True,2021-08-27
40252,DLI1,T01300007,多重濃度氧氣口罩,3.0,35,False,2021-09-05
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,36,False,2021-01-02
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,37,False,2021-01-02
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,38,False,2021-01-02
44198,DLI1,T01300007,多重濃度氧氣口罩,1.0,39,False,2021-10-01
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,40,False,2021-01-02
44199,DLI1,T01300007,多重濃度氧氣口罩,1.0,41,True,2021-10-13
44200,DLI1,T01300007,多重濃度氧氣口罩,1.0,42,True,2021-10-22
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,43,False,2021-01-02
48346,DLI1,T01300007,多重濃度氧氣口罩,1.0,44,False,2021-11-07
48347,DLI1,T01300007,多重濃度氧氣口罩,1.0,45,True,2021-11-12
48348,DLI1,T01300007,多重濃度氧氣口罩,1.0,46,True,2021-11-15
48351,DLI1,T01300007,多重濃度氧氣口罩,4.0,47,True,2021-11-25
48345,DLI1,T01300007,多重濃度氧氣口罩,1.0,48,True,2021-11-29
52291,DLI1,T01300007,多重濃度氧氣口罩,3.0,49,False,2021-12-12
52292,DLI1,T01300007,多重濃度氧氣口罩,1.0,50,True,2021-12-13
52293,DLI1,T01300007,多重濃度氧氣口罩,1.0,51,False,2021-12-26
4676,DLI1,T01300007,多重濃度氧氣口罩,0.0,52,False,2021-01-02
