,庫房,料號,品名,數量,帳務日期,週,工作日
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,1,False
1630,DLI1,A02320186,靜脈留置針-18G,2.0,2021-01-17,2,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,3,False
1631,DLI1,A02320186,靜脈留置針-18G,1.0,2021-01-30,4,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,5,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,6,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,7,False
6419,DLI1,A02320186,靜脈留置針-18G,3.0,2021-02-24,8,True
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,9,False
10416,DLI1,A02320186,靜脈留置針-18G,1.0,2021-03-08,10,True
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,11,False
10417,DLI1,A02320186,靜脈留置針-18G,1.0,2021-03-25,12,True
14308,DLI1,A02320186,靜脈留置針-18G,2.0,2021-04-02,13,True
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,14,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,15,False
14309,DLI1,A02320186,靜脈留置針-18G,1.0,2021-04-21,16,True
14310,DLI1,A02320186,靜脈留置針-18G,1.0,2021-04-26,17,True
18781,DLI1,A02320186,靜脈留置針-18G,3.0,2021-05-05,18,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,19,False
18783,DLI1,A02320186,靜脈留置針-18G,4.0,2021-05-22,20,False
18784,DLI1,A02320186,靜脈留置針-18G,1.0,2021-05-26,21,True
23492,DLI1,A02320186,靜脈留置針-18G,4.0,2021-06-06,22,False
23493,DLI1,A02320186,靜脈留置針-18G,2.0,2021-06-09,23,True
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,24,False
23494,DLI1,A02320186,靜脈留置針-18G,1.0,2021-06-23,25,True
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,26,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,27,False
28147,DLI1,A02320186,靜脈留置針-18G,1.0,2021-07-16,28,True
28148,DLI1,A02320186,靜脈留置針-18G,1.0,2021-07-23,29,True
28151,DLI1,A02320186,靜脈留置針-18G,3.0,2021-07-31,30,False
32742,DLI1,A02320186,靜脈留置針-18G,1.0,2021-08-04,31,True
32743,DLI1,A02320186,靜脈留置針-18G,1.0,2021-08-11,32,True
32744,DLI1,A02320186,靜脈留置針-18G,1.0,2021-08-17,33,True
32745,DLI1,A02320186,靜脈留置針-18G,1.0,2021-08-25,34,True
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,35,False
37421,DLI1,A02320186,靜脈留置針-18G,1.0,2021-09-07,36,True
37423,DLI1,A02320186,靜脈留置針-18G,2.0,2021-09-15,37,True
37424,DLI1,A02320186,靜脈留置針-18G,1.0,2021-09-23,38,True
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,39,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,40,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,41,False
41776,DLI1,A02320186,靜脈留置針-18G,1.0,2021-10-22,42,True
41777,DLI1,A02320186,靜脈留置針-18G,1.0,2021-10-28,43,True
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,44,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,45,False
45833,DLI1,A02320186,靜脈留置針-18G,2.0,2021-11-16,46,True
45834,DLI1,A02320186,靜脈留置針-18G,1.0,2021-11-25,47,True
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,48,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,49,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,50,False
49824,DLI1,A02320186,靜脈留置針-18G,1.0,2021-12-26,51,False
1630,DLI1,A02320186,靜脈留置針-18G,0.0,2021-01-17,52,False
