,庫房,料號,品名,數量,週,工作日,帳務日期
4698,DLI1,T04220215,微量噴霧器,1.0,1,True,2021-01-05
4700,DLI1,T04220215,微量噴霧器,2.0,2,True,2021-01-13
4703,DLI1,T04220215,微量噴霧器,3.0,3,False,2021-01-23
4704,DLI1,T04220215,微量噴霧器,1.0,4,True,2021-01-29
9005,DLI1,T04220215,微量噴霧器,2.0,5,True,2021-02-02
4698,DLI1,T04220215,微量噴霧器,0.0,6,True,2021-01-05
9007,DLI1,T04220215,微量噴霧器,2.0,7,True,2021-02-19
4698,DLI1,T04220215,微量噴霧器,0.0,8,True,2021-01-05
4698,DLI1,T04220215,微量噴霧器,0.0,9,True,2021-01-05
12558,DLI1,T04220215,微量噴霧器,3.0,10,False,2021-03-14
12561,DLI1,T04220215,微量噴霧器,3.0,11,False,2021-03-20
12563,DLI1,T04220215,微量噴霧器,2.0,12,True,2021-03-24
17079,DLI1,T04220215,微量噴霧器,2.0,13,False,2021-04-04
17083,DLI1,T04220215,微量噴霧器,4.0,14,False,2021-04-10
17084,DLI1,T04220215,微量噴霧器,1.0,15,True,2021-04-15
17085,DLI1,T04220215,微量噴霧器,1.0,16,True,2021-04-22
17087,DLI1,T04220215,微量噴霧器,2.0,17,True,2021-04-30
21674,DLI1,T04220215,微量噴霧器,2.0,18,False,2021-05-09
4698,DLI1,T04220215,微量噴霧器,0.0,19,True,2021-01-05
21679,DLI1,T04220215,微量噴霧器,5.0,20,False,2021-05-23
21681,DLI1,T04220215,微量噴霧器,3.0,21,False,2021-05-29
26296,DLI1,T04220215,微量噴霧器,1.0,22,True,2021-06-03
26299,DLI1,T04220215,微量噴霧器,3.0,23,True,2021-06-11
26302,DLI1,T04220215,微量噴霧器,3.0,24,False,2021-06-20
26303,DLI1,T04220215,微量噴霧器,1.0,25,False,2021-06-26
30926,DLI1,T04220215,微量噴霧器,1.0,26,False,2021-07-04
30928,DLI1,T04220215,微量噴霧器,2.0,27,False,2021-07-11
30929,DLI1,T04220215,微量噴霧器,2.0,28,True,2021-07-15
30930,DLI1,T04220215,微量噴霧器,1.0,29,False,2021-07-24
30935,DLI1,T04220215,微量噴霧器,5.0,30,False,2021-07-31
35780,DLI1,T04220215,微量噴霧器,1.0,31,True,2021-08-05
35783,DLI1,T04220215,微量噴霧器,3.0,32,True,2021-08-12
35784,DLI1,T04220215,微量噴霧器,1.0,33,True,2021-08-16
35785,DLI1,T04220215,微量噴霧器,1.0,34,True,2021-08-26
40264,DLI1,T04220215,微量噴霧器,2.0,35,True,2021-09-03
40265,DLI1,T04220215,微量噴霧器,1.0,36,False,2021-09-12
40266,DLI1,T04220215,微量噴霧器,1.0,37,True,2021-09-15
40267,DLI1,T04220215,微量噴霧器,1.0,38,False,2021-09-21
44212,DLI1,T04220215,微量噴霧器,2.0,39,False,2021-10-01
44214,DLI1,T04220215,微量噴霧器,2.0,40,True,2021-10-09
44216,DLI1,T04220215,微量噴霧器,2.0,41,False,2021-10-17
44217,DLI1,T04220215,微量噴霧器,1.0,42,True,2021-10-18
44210,DLI1,T04220215,微量噴霧器,1.0,43,False,2021-10-30
48363,DLI1,T04220215,微量噴霧器,2.0,44,False,2021-11-06
48367,DLI1,T04220215,微量噴霧器,4.0,45,False,2021-11-13
48369,DLI1,T04220215,微量噴霧器,2.0,46,False,2021-11-21
48373,DLI1,T04220215,微量噴霧器,5.0,47,True,2021-11-25
52303,DLI1,T04220215,微量噴霧器,1.0,48,True,2021-12-01
52306,DLI1,T04220215,微量噴霧器,3.0,49,False,2021-12-12
52307,DLI1,T04220215,微量噴霧器,1.0,50,True,2021-12-13
52310,DLI1,T04220215,微量噴霧器,4.0,51,True,2021-12-23
4698,DLI1,T04220215,微量噴霧器,0.0,52,True,2021-01-05
