,庫房,料號,品名,數量,週,工作日,帳務日期
1825,DLI1,A04030052,餵食引導器 (未滅菌),1.0,1,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,2,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,3,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,4,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,5,False,2021-01-09
6550,DLI1,A04030052,餵食引導器 (未滅菌),1.0,6,False,2021-02-11
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,7,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,8,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,9,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,10,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,11,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,12,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,13,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,14,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,15,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,16,False,2021-01-09
14490,DLI1,A04030052,餵食引導器 (未滅菌),3.0,17,True,2021-04-30
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,18,False,2021-01-09
18948,DLI1,A04030052,餵食引導器 (未滅菌),2.0,19,True,2021-05-12
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,20,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,21,False,2021-01-09
23668,DLI1,A04030052,餵食引導器 (未滅菌),1.0,22,True,2021-06-04
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,23,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,24,False,2021-01-09
23669,DLI1,A04030052,餵食引導器 (未滅菌),1.0,25,True,2021-06-22
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,26,False,2021-01-09
28316,DLI1,A04030052,餵食引導器 (未滅菌),1.0,27,True,2021-07-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,28,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,29,False,2021-01-09
28317,DLI1,A04030052,餵食引導器 (未滅菌),1.0,30,True,2021-07-28
32889,DLI1,A04030052,餵食引導器 (未滅菌),4.0,31,False,2021-08-08
32892,DLI1,A04030052,餵食引導器 (未滅菌),3.0,32,False,2021-08-15
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,33,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,34,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,35,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,36,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,37,False,2021-01-09
37582,DLI1,A04030052,餵食引導器 (未滅菌),1.0,38,True,2021-09-26
41882,DLI1,A04030052,餵食引導器 (未滅菌),1.0,39,False,2021-10-01
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,40,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,41,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,42,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,43,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,44,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,45,False,2021-01-09
45964,DLI1,A04030052,餵食引導器 (未滅菌),1.0,46,True,2021-11-16
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,47,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,48,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,49,False,2021-01-09
49945,DLI1,A04030052,餵食引導器 (未滅菌),1.0,50,True,2021-12-17
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,51,False,2021-01-09
1825,DLI1,A04030052,餵食引導器 (未滅菌),0.0,52,False,2021-01-09
