,庫房,料號,品名,數量,週,工作日,帳務日期
4820,DLI1,U91700000,丟棄式導尿包,14.0,1,False,2021-01-10
4829,DLI1,U91700000,丟棄式導尿包,10.0,2,False,2021-01-17
4838,DLI1,U91700000,丟棄式導尿包,9.0,3,False,2021-01-24
4848,DLI1,U91700000,丟棄式導尿包,11.0,4,False,2021-01-30
9155,DLI1,U91700000,丟棄式導尿包,11.0,5,True,2021-02-07
9165,DLI1,U91700000,丟棄式導尿包,10.0,6,False,2021-02-14
9172,DLI1,U91700000,丟棄式導尿包,7.0,7,False,2021-02-21
9186,DLI1,U91700000,丟棄式導尿包,14.0,8,False,2021-02-28
12631,DLI1,U91700000,丟棄式導尿包,4.0,9,False,2021-03-07
12636,DLI1,U91700000,丟棄式導尿包,5.0,10,False,2021-03-14
12642,DLI1,U91700000,丟棄式導尿包,7.0,11,False,2021-03-21
12647,DLI1,U91700000,丟棄式導尿包,7.0,12,False,2021-03-28
17275,DLI1,U91700000,丟棄式導尿包,6.0,13,False,2021-04-04
17284,DLI1,U91700000,丟棄式導尿包,9.0,14,False,2021-04-11
17288,DLI1,U91700000,丟棄式導尿包,4.0,15,False,2021-04-18
17295,DLI1,U91700000,丟棄式導尿包,9.0,16,True,2021-04-22
21819,DLI1,U91700000,丟棄式導尿包,8.0,17,False,2021-05-02
21827,DLI1,U91700000,丟棄式導尿包,9.0,18,False,2021-05-09
21833,DLI1,U91700000,丟棄式導尿包,6.0,19,False,2021-05-15
21841,DLI1,U91700000,丟棄式導尿包,8.0,20,True,2021-05-21
21849,DLI1,U91700000,丟棄式導尿包,8.0,21,False,2021-05-29
26495,DLI1,U91700000,丟棄式導尿包,7.0,22,False,2021-06-06
26502,DLI1,U91700000,丟棄式導尿包,7.0,23,True,2021-06-11
26508,DLI1,U91700000,丟棄式導尿包,6.0,24,False,2021-06-20
26511,DLI1,U91700000,丟棄式導尿包,3.0,25,True,2021-06-25
31120,DLI1,U91700000,丟棄式導尿包,10.0,26,False,2021-07-04
31130,DLI1,U91700000,丟棄式導尿包,10.0,27,False,2021-07-11
31138,DLI1,U91700000,丟棄式導尿包,9.0,28,False,2021-07-17
31149,DLI1,U91700000,丟棄式導尿包,11.0,29,False,2021-07-25
31154,DLI1,U91700000,丟棄式導尿包,5.0,30,False,2021-07-31
35919,DLI1,U91700000,丟棄式導尿包,5.0,31,False,2021-08-08
35925,DLI1,U91700000,丟棄式導尿包,6.0,32,False,2021-08-15
35933,DLI1,U91700000,丟棄式導尿包,11.0,33,False,2021-08-21
35938,DLI1,U91700000,丟棄式導尿包,5.0,34,False,2021-08-29
40395,DLI1,U91700000,丟棄式導尿包,9.0,35,False,2021-09-04
40403,DLI1,U91700000,丟棄式導尿包,9.0,36,False,2021-09-12
40414,DLI1,U91700000,丟棄式導尿包,11.0,37,False,2021-09-19
40420,DLI1,U91700000,丟棄式導尿包,6.0,38,True,2021-09-26
44352,DLI1,U91700000,丟棄式導尿包,6.0,39,False,2021-10-03
44358,DLI1,U91700000,丟棄式導尿包,6.0,40,False,2021-10-10
44367,DLI1,U91700000,丟棄式導尿包,10.0,41,False,2021-10-17
44375,DLI1,U91700000,丟棄式導尿包,8.0,42,False,2021-10-24
44380,DLI1,U91700000,丟棄式導尿包,11.0,43,True,2021-10-29
48511,DLI1,U91700000,丟棄式導尿包,8.0,44,False,2021-11-07
48521,DLI1,U91700000,丟棄式導尿包,10.0,45,False,2021-11-14
48530,DLI1,U91700000,丟棄式導尿包,9.0,46,False,2021-11-21
48538,DLI1,U91700000,丟棄式導尿包,8.0,47,True,2021-11-26
52429,DLI1,U91700000,丟棄式導尿包,7.0,48,False,2021-12-04
52437,DLI1,U91700000,丟棄式導尿包,8.0,49,False,2021-12-12
52439,DLI1,U91700000,丟棄式導尿包,2.0,50,True,2021-12-16
52447,DLI1,U91700000,丟棄式導尿包,8.0,51,False,2021-12-25
52449,DLI1,U91700000,丟棄式導尿包,2.0,52,True,2021-12-30
