,庫房,料號,品名,數量,週,工作日,帳務日期
4736,DLI1,T50412005,Edith,25.0,1,False,2021-01-10
4758,DLI1,T50412005,Edith,22.0,2,False,2021-01-17
4775,DLI1,T50412005,Edith,18.0,3,False,2021-01-24
4777,DLI1,T50412005,Edith,2.0,4,True,2021-01-26
9030,DLI1,T50412005,Edith,25.0,5,True,2021-02-07
9072,DLI1,T50412005,Edith,42.0,6,False,2021-02-14
9101,DLI1,T50412005,Edith,29.0,7,False,2021-02-21
9115,DLI1,T50412005,Edith,14.0,8,False,2021-02-28
12576,DLI1,T50412005,Edith,12.0,9,False,2021-03-07
12592,DLI1,T50412005,Edith,16.0,10,False,2021-03-14
12599,DLI1,T50412005,Edith,7.0,11,True,2021-03-18
12602,DLI1,T50412005,Edith,3.0,12,True,2021-03-24
17102,DLI1,T50412005,Edith,19.0,13,False,2021-04-04
17134,DLI1,T50412005,Edith,32.0,14,False,2021-04-11
17167,DLI1,T50412005,Edith,33.0,15,False,2021-04-18
17212,DLI1,T50412005,Edith,46.0,16,True,2021-04-25
21699,DLI1,T50412005,Edith,39.0,17,False,2021-05-02
21724,DLI1,T50412005,Edith,26.0,18,False,2021-05-09
21742,DLI1,T50412005,Edith,18.0,19,False,2021-05-16
21755,DLI1,T50412005,Edith,13.0,20,False,2021-05-23
21781,DLI1,T50412005,Edith,30.0,21,False,2021-05-30
26342,DLI1,T50412005,Edith,39.0,22,False,2021-06-06
26373,DLI1,T50412005,Edith,31.0,23,False,2021-06-13
26413,DLI1,T50412005,Edith,40.0,24,False,2021-06-20
26447,DLI1,T50412005,Edith,34.0,25,False,2021-06-27
30958,DLI1,T50412005,Edith,39.0,26,False,2021-07-04
31001,DLI1,T50412005,Edith,43.0,27,False,2021-07-11
31033,DLI1,T50412005,Edith,32.0,28,False,2021-07-18
31060,DLI1,T50412005,Edith,27.0,29,False,2021-07-25
35790,DLI1,T50412005,Edith,33.0,30,False,2021-08-01
35812,DLI1,T50412005,Edith,22.0,31,False,2021-08-08
35826,DLI1,T50412005,Edith,14.0,32,False,2021-08-15
35849,DLI1,T50412005,Edith,23.0,33,False,2021-08-22
35880,DLI1,T50412005,Edith,26.0,34,False,2021-08-29
40286,DLI1,T50412005,Edith,29.0,35,False,2021-09-05
40302,DLI1,T50412005,Edith,16.0,36,False,2021-09-12
40314,DLI1,T50412005,Edith,12.0,37,False,2021-09-19
40334,DLI1,T50412005,Edith,20.0,38,True,2021-09-26
44238,DLI1,T50412005,Edith,43.0,39,False,2021-10-03
44253,DLI1,T50412005,Edith,15.0,40,False,2021-10-10
44275,DLI1,T50412005,Edith,22.0,41,False,2021-10-17
44300,DLI1,T50412005,Edith,26.0,42,False,2021-10-24
44312,DLI1,T50412005,Edith,19.0,43,True,2021-10-28
48403,DLI1,T50412005,Edith,23.0,44,False,2021-11-07
48433,DLI1,T50412005,Edith,31.0,45,False,2021-11-14
48460,DLI1,T50412005,Edith,27.0,46,False,2021-11-21
48475,DLI1,T50412005,Edith,15.0,47,False,2021-11-28
52326,DLI1,T50412005,Edith,22.0,48,False,2021-12-05
52346,DLI1,T50412005,Edith,20.0,49,False,2021-12-12
52363,DLI1,T50412005,Edith,17.0,50,False,2021-12-19
52383,DLI1,T50412005,Edith,20.0,51,False,2021-12-26
52394,DLI1,T50412005,Edith,11.0,52,True,2021-12-30
