,庫房,料號,品名,數量,週,工作日,帳務日期
3030,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,8.0,1,False,2021-01-09
3033,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,2,True,2021-01-15
3036,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,3,False,2021-01-24
3044,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,8.0,4,False,2021-01-30
7620,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,8.0,5,False,2021-02-06
7626,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,6.0,6,False,2021-02-13
7628,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,7,False,2021-02-16
7632,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,8,True,2021-02-25
11426,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,9,False,2021-03-06
11434,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,14.0,10,False,2021-03-14
11437,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,11,True,2021-03-19
11439,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,12,False,2021-03-28
15599,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,13,False,2021-04-03
15600,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,14,False,2021-04-10
15605,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,15,False,2021-04-18
15608,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,16,True,2021-04-22
15612,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,17,True,2021-04-29
20124,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,11.0,18,False,2021-05-09
20127,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,19,True,2021-05-14
20130,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,20,False,2021-05-23
20136,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,6.0,21,False,2021-05-29
24777,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,22,True,2021-06-04
24779,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,23,True,2021-06-11
24783,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,24,False,2021-06-19
24785,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,25,True,2021-06-25
29438,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,26,False,2021-07-04
29440,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,27,True,2021-07-09
29444,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,28,True,2021-07-16
29450,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,7.0,29,False,2021-07-25
29451,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,30,True,2021-07-29
34155,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,31,True,2021-08-06
34159,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,8.0,32,False,2021-08-14
34163,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,8.0,33,False,2021-08-22
34166,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,34,False,2021-08-28
38736,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,35,False,2021-09-04
38739,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,36,False,2021-09-12
38741,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,37,True,2021-09-18
38742,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,38,False,2021-09-20
42864,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,9.0,39,False,2021-10-01
42868,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4.0,40,False,2021-10-10
42874,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,7.0,41,False,2021-10-17
42877,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,42,False,2021-10-24
42879,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3.0,43,True,2021-10-27
46974,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,44,False,2021-11-07
46977,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,45,False,2021-11-14
46979,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,46,True,2021-11-16
46981,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,47,True,2021-11-25
50970,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,13.0,48,False,2021-12-04
50975,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,49,True,2021-12-10
50982,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,8.0,50,False,2021-12-19
50989,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,8.0,51,True,2021-12-24
50990,DLI1,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,52,True,2021-12-28
