,庫房,料號,品名,數量,週,工作日,帳務日期
1578,DLI1,A01130509,塑膠灌食空針,14.0,1,False,2021-01-10
1585,DLI1,A01130509,塑膠灌食空針,8.0,2,False,2021-01-17
1595,DLI1,A01130509,塑膠灌食空針,11.0,3,False,2021-01-23
1600,DLI1,A01130509,塑膠灌食空針,5.0,4,False,2021-01-30
6362,DLI1,A01130509,塑膠灌食空針,11.0,5,True,2021-02-05
6372,DLI1,A01130509,塑膠灌食空針,11.0,6,False,2021-02-13
6374,DLI1,A01130509,塑膠灌食空針,2.0,7,True,2021-02-18
6389,DLI1,A01130509,塑膠灌食空針,15.0,8,False,2021-02-28
10363,DLI1,A01130509,塑膠灌食空針,8.0,9,False,2021-03-07
10373,DLI1,A01130509,塑膠灌食空針,11.0,10,False,2021-03-14
10381,DLI1,A01130509,塑膠灌食空針,10.0,11,True,2021-03-19
10389,DLI1,A01130509,塑膠灌食空針,10.0,12,False,2021-03-28
14244,DLI1,A01130509,塑膠灌食空針,9.0,13,False,2021-04-04
14249,DLI1,A01130509,塑膠灌食空針,8.0,14,False,2021-04-11
14261,DLI1,A01130509,塑膠灌食空針,13.0,15,False,2021-04-18
14271,DLI1,A01130509,塑膠灌食空針,11.0,16,False,2021-04-24
18718,DLI1,A01130509,塑膠灌食空針,14.0,17,False,2021-05-02
18728,DLI1,A01130509,塑膠灌食空針,11.0,18,False,2021-05-09
18737,DLI1,A01130509,塑膠灌食空針,9.0,19,False,2021-05-15
18750,DLI1,A01130509,塑膠灌食空針,13.0,20,False,2021-05-23
18758,DLI1,A01130509,塑膠灌食空針,8.0,21,False,2021-05-29
23397,DLI1,A01130509,塑膠灌食空針,17.0,22,False,2021-06-06
23407,DLI1,A01130509,塑膠灌食空針,10.0,23,False,2021-06-13
23422,DLI1,A01130509,塑膠灌食空針,17.0,24,False,2021-06-20
23435,DLI1,A01130509,塑膠灌食空針,14.0,25,False,2021-06-27
28036,DLI1,A01130509,塑膠灌食空針,16.0,26,False,2021-07-04
28051,DLI1,A01130509,塑膠灌食空針,15.0,27,False,2021-07-11
28070,DLI1,A01130509,塑膠灌食空針,20.0,28,False,2021-07-18
28079,DLI1,A01130509,塑膠灌食空針,9.0,29,False,2021-07-25
32614,DLI1,A01130509,塑膠灌食空針,10.0,30,False,2021-08-01
32621,DLI1,A01130509,塑膠灌食空針,9.0,31,True,2021-08-06
32635,DLI1,A01130509,塑膠灌食空針,13.0,32,False,2021-08-15
32647,DLI1,A01130509,塑膠灌食空針,12.0,33,False,2021-08-22
32660,DLI1,A01130509,塑膠灌食空針,13.0,34,False,2021-08-29
37322,DLI1,A01130509,塑膠灌食空針,17.0,35,False,2021-09-05
37331,DLI1,A01130509,塑膠灌食空針,9.0,36,False,2021-09-12
37343,DLI1,A01130509,塑膠灌食空針,12.0,37,True,2021-09-18
37353,DLI1,A01130509,塑膠灌食空針,11.0,38,True,2021-09-26
41663,DLI1,A01130509,塑膠灌食空針,9.0,39,False,2021-10-02
41674,DLI1,A01130509,塑膠灌食空針,13.0,40,False,2021-10-10
41683,DLI1,A01130509,塑膠灌食空針,11.0,41,False,2021-10-17
41693,DLI1,A01130509,塑膠灌食空針,11.0,42,False,2021-10-24
41698,DLI1,A01130509,塑膠灌食空針,9.0,43,True,2021-10-28
45747,DLI1,A01130509,塑膠灌食空針,5.0,44,False,2021-11-06
45757,DLI1,A01130509,塑膠灌食空針,10.0,45,False,2021-11-14
45763,DLI1,A01130509,塑膠灌食空針,6.0,46,True,2021-11-19
45772,DLI1,A01130509,塑膠灌食空針,11.0,47,False,2021-11-27
49734,DLI1,A01130509,塑膠灌食空針,13.0,48,False,2021-12-05
49742,DLI1,A01130509,塑膠灌食空針,8.0,49,False,2021-12-12
49745,DLI1,A01130509,塑膠灌食空針,4.0,50,False,2021-12-19
49753,DLI1,A01130509,塑膠灌食空針,7.0,51,False,2021-12-26
49755,DLI1,A01130509,塑膠灌食空針,2.0,52,True,2021-12-28
