,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
0,2019-02-12,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,,0.0,0.0,0.0,1.0,1.0,0.0,,7
1,2019-03-23,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,,0.0,0.0,0.0,0.0,1.0,1.0,,12
0,2020-04-25,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,,0.0,1.0,0.0,0.0,1.0,2.0,,17
1,2020-05-23,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,,0.0,2.0,0.0,0.0,1.0,3.0,,21
2,2020-09-03,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,3.0,0.0,1.0,1.0,3.0,,36
3,2020-12-15,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,3.0,0.0,1.0,1.0,3.0,,51
0,2021-06-08,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,3.0,0.0,1.0,1.0,3.0,,23
1,2021-09-14,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,3.0,0.0,1.0,1.0,3.0,,37
