,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
0,2019-01-15,B00970002,管狀襪套,6〞X10Y,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,,3
1,2019-07-16,B00970002,管狀襪套,6〞X10Y,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,,29
2,2019-11-29,B00970002,管狀襪套,6〞X10Y,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,,48
0,2020-11-19,B00970002,管狀襪套,6〞X30f(10MTR),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,,47
1,2020-11-20,B00970002,管狀襪套,6〞X30f(10MTR),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,,47
0,2021-10-22,B00970002,管狀襪套,6〞X10Y,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,,42
