,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
17536,DLN8,C00120168,二叉留置導尿管16FR,3.0,1,True,2022-01-06,,
17540,DLN8,C00120168,二叉留置導尿管16FR,4.0,2,True,2022-01-14,,
17544,DLN8,C00120168,二叉留置導尿管16FR,4.0,3,True,2022-01-20,,
17551,DLN8,C00120168,二叉留置導尿管16FR,7.0,4,True,2022-01-30,,
17552,DLN8,C00120168,二叉留置導尿管16FR,1.0,5,False,2022-01-31,,
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,6,False,2022-01-01,202201.0,T-不計價
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,7,False,2022-01-01,202201.0,T-不計價
17556,DLN8,C00120168,二叉留置導尿管16FR,4.0,8,True,2022-02-25,,
17563,DLN8,C00120168,二叉留置導尿管16FR,7.0,9,True,2022-03-04,,
17568,DLN8,C00120168,二叉留置導尿管16FR,5.0,10,True,2022-03-11,,
17573,DLN8,C00120168,二叉留置導尿管16FR,6.0,11,True,2022-03-18,,
17574,DLN8,C00120168,二叉留置導尿管16FR,1.0,12,True,2022-03-25,,
17576,DLN8,C00120168,二叉留置導尿管16FR,2.0,13,True,2022-04-01,,
17577,DLN8,C00120168,二叉留置導尿管16FR,1.0,14,False,2022-04-09,,
17578,DLN8,C00120168,二叉留置導尿管16FR,1.0,15,True,2022-04-11,,
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,16,False,2022-01-01,202201.0,T-不計價
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,17,False,2022-01-01,202201.0,T-不計價
17579,DLN8,C00120168,二叉留置導尿管16FR,1.0,18,False,2022-05-08,,
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,19,False,2022-01-01,202201.0,T-不計價
17580,DLN8,C00120168,二叉留置導尿管16FR,1.0,20,True,2022-05-19,,
17581,DLN8,C00120168,二叉留置導尿管16FR,1.0,21,False,2022-05-28,,
17587,DLN8,C00120168,二叉留置導尿管16FR,8.0,22,False,2022-06-05,,
17592,DLN8,C00120168,二叉留置導尿管16FR,5.0,23,False,2022-06-12,,
17598,DLN8,C00120168,二叉留置導尿管16FR,6.0,24,False,2022-06-19,,
17602,DLN8,C00120168,二叉留置導尿管16FR,4.0,25,False,2022-06-25,,
17609,DLN8,C00120168,二叉留置導尿管16FR,7.0,26,False,2022-07-03,,
17616,DLN8,C00120168,二叉留置導尿管16FR,7.0,27,False,2022-07-10,,
17630,DLN8,C00120168,二叉留置導尿管16FR,14.0,28,False,2022-07-17,,
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,29,False,2022-01-01,202201.0,T-不計價
17633,DLN8,C00120168,二叉留置導尿管16FR,3.0,30,True,2022-07-28,,
17635,DLN8,C00120168,二叉留置導尿管16FR,2.0,31,True,2022-08-03,,
17636,DLN8,C00120168,二叉留置導尿管16FR,1.0,32,True,2022-08-11,,
17638,DLN8,C00120168,二叉留置導尿管16FR,2.0,33,True,2022-08-17,,
17640,DLN8,C00120168,二叉留置導尿管16FR,2.0,34,True,2022-08-24,,
17642,DLN8,C00120168,二叉留置導尿管16FR,2.0,35,True,2022-09-02,,
17644,DLN8,C00120168,二叉留置導尿管16FR,2.0,36,True,2022-09-09,,
17646,DLN8,C00120168,二叉留置導尿管16FR,2.0,37,False,2022-09-17,,
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,38,False,2022-01-01,202201.0,T-不計價
17647,DLN8,C00120168,二叉留置導尿管16FR,1.0,39,True,2022-09-27,,
17650,DLN8,C00120168,二叉留置導尿管16FR,3.0,40,True,2022-10-09,,
17652,DLN8,C00120168,二叉留置導尿管16FR,2.0,41,True,2022-10-14,,
17658,DLN8,C00120168,二叉留置導尿管16FR,6.0,42,False,2022-10-23,,
17660,DLN8,C00120168,二叉留置導尿管16FR,2.0,43,True,2022-10-25,,
17661,DLN8,C00120168,二叉留置導尿管16FR,1.0,44,True,2022-10-31,,
17663,DLN8,C00120168,二叉留置導尿管16FR,2.0,45,False,2022-11-13,,
17667,DLN8,C00120168,二叉留置導尿管16FR,4.0,46,False,2022-11-19,,
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,47,False,2022-01-01,202201.0,T-不計價
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,48,False,2022-01-01,202201.0,T-不計價
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,49,False,2022-01-01,202201.0,T-不計價
17532,DLN8,C00120168,二叉留置導尿管16FR,0.0,50,False,2022-01-01,202201.0,T-不計價
17668,DLN8,C00120168,二叉留置導尿管16FR,1.0,51,True,2022-12-22,,
17669,DLN8,C00120168,二叉留置導尿管16FR,3.0,52,False,2022-12-31,,
