,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
20550,DLN8,C13941807,抽痰連接管,2.0,1,True,2022-01-06,,
20553,DLN8,C13941807,抽痰連接管,3.0,2,False,2022-01-16,,
20555,DLN8,C13941807,抽痰連接管,2.0,3,True,2022-01-21,,
20548,DLN8,C13941807,抽痰連接管,0.0,4,False,2022-01-02,202201.0,T-不計價
20548,DLN8,C13941807,抽痰連接管,0.0,5,False,2022-01-02,202201.0,T-不計價
20548,DLN8,C13941807,抽痰連接管,0.0,6,False,2022-01-02,202201.0,T-不計價
20558,DLN8,C13941807,抽痰連接管,3.0,7,False,2022-02-20,,
20561,DLN8,C13941807,抽痰連接管,3.0,8,False,2022-02-27,,
20565,DLN8,C13941807,抽痰連接管,4.0,9,False,2022-03-06,,
20567,DLN8,C13941807,抽痰連接管,3.0,10,False,2022-03-12,,
20570,DLN8,C13941807,抽痰連接管,3.0,11,False,2022-03-20,,
20548,DLN8,C13941807,抽痰連接管,0.0,12,False,2022-01-02,202201.0,T-不計價
20548,DLN8,C13941807,抽痰連接管,0.0,13,False,2022-01-02,202201.0,T-不計價
20571,DLN8,C13941807,抽痰連接管,1.0,14,False,2022-04-09,,
20572,DLN8,C13941807,抽痰連接管,1.0,15,False,2022-04-16,,
20548,DLN8,C13941807,抽痰連接管,0.0,16,False,2022-01-02,202201.0,T-不計價
20574,DLN8,C13941807,抽痰連接管,2.0,17,False,2022-05-01,,
20575,DLN8,C13941807,抽痰連接管,1.0,18,False,2022-05-04,,
20548,DLN8,C13941807,抽痰連接管,0.0,19,False,2022-01-02,202201.0,T-不計價
20577,DLN8,C13941807,抽痰連接管,2.0,20,True,2022-05-19,,
20578,DLN8,C13941807,抽痰連接管,1.0,21,True,2022-05-25,,
20587,DLN8,C13941807,抽痰連接管,9.0,22,False,2022-06-04,,
20599,DLN8,C13941807,抽痰連接管,12.0,23,False,2022-06-12,,
20610,DLN8,C13941807,抽痰連接管,11.0,24,False,2022-06-18,,
20620,DLN8,C13941807,抽痰連接管,10.0,25,False,2022-06-26,,
20628,DLN8,C13941807,抽痰連接管,8.0,26,False,2022-07-03,,
20639,DLN8,C13941807,抽痰連接管,11.0,27,False,2022-07-10,,
20645,DLN8,C13941807,抽痰連接管,6.0,28,True,2022-07-14,,
20649,DLN8,C13941807,抽痰連接管,4.0,29,False,2022-07-23,,
20651,DLN8,C13941807,抽痰連接管,3.0,30,False,2022-07-31,,
20655,DLN8,C13941807,抽痰連接管,4.0,31,True,2022-08-03,,
20658,DLN8,C13941807,抽痰連接管,3.0,32,False,2022-08-14,,
20664,DLN8,C13941807,抽痰連接管,6.0,33,False,2022-08-21,,
20669,DLN8,C13941807,抽痰連接管,5.0,34,False,2022-08-27,,
20670,DLN8,C13941807,抽痰連接管,1.0,35,True,2022-08-29,,
20672,DLN8,C13941807,抽痰連接管,2.0,36,True,2022-09-09,,
20676,DLN8,C13941807,抽痰連接管,4.0,37,False,2022-09-17,,
20548,DLN8,C13941807,抽痰連接管,0.0,38,False,2022-01-02,202201.0,T-不計價
20677,DLN8,C13941807,抽痰連接管,1.0,39,True,2022-09-27,,
20680,DLN8,C13941807,抽痰連接管,3.0,40,True,2022-10-09,,
20683,DLN8,C13941807,抽痰連接管,3.0,41,True,2022-10-11,,
20687,DLN8,C13941807,抽痰連接管,4.0,42,False,2022-10-22,,
20689,DLN8,C13941807,抽痰連接管,2.0,43,True,2022-10-25,,
20694,DLN8,C13941807,抽痰連接管,12.0,44,False,2022-11-06,,
20548,DLN8,C13941807,抽痰連接管,0.0,45,False,2022-01-02,202201.0,T-不計價
20699,DLN8,C13941807,抽痰連接管,5.0,46,False,2022-11-19,,
20548,DLN8,C13941807,抽痰連接管,0.0,47,False,2022-01-02,202201.0,T-不計價
20700,DLN8,C13941807,抽痰連接管,1.0,48,False,2022-12-03,,
20548,DLN8,C13941807,抽痰連接管,0.0,49,False,2022-01-02,202201.0,T-不計價
20703,DLN8,C13941807,抽痰連接管,3.0,50,True,2022-12-16,,
20704,DLN8,C13941807,抽痰連接管,1.0,51,True,2022-12-19,,
20705,DLN8,C13941807,抽痰連接管,2.0,52,True,2022-12-30,,
