,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
19560,DLN8,C13930399,T型連接管,37.0,1,False,2022-01-09,,
19592,DLN8,C13930399,T型連接管,36.0,2,False,2022-01-16,,
19620,DLN8,C13930399,T型連接管,28.0,3,False,2022-01-23,,
19640,DLN8,C13930399,T型連接管,24.0,4,True,2022-01-30,,
19643,DLN8,C13930399,T型連接管,3.0,5,False,2022-01-31,,
19521,DLN8,C13930399,T型連接管,0.0,6,False,2022-01-01,202201.0,C-計價
19652,DLN8,C13930399,T型連接管,11.0,7,False,2022-02-19,,
19688,DLN8,C13930399,T型連接管,43.0,8,False,2022-02-27,,
19734,DLN8,C13930399,T型連接管,54.0,9,False,2022-03-06,,
19770,DLN8,C13930399,T型連接管,45.0,10,False,2022-03-13,,
19818,DLN8,C13930399,T型連接管,63.0,11,False,2022-03-20,,
19850,DLN8,C13930399,T型連接管,40.0,12,False,2022-03-27,,
19857,DLN8,C13930399,T型連接管,8.0,13,True,2022-04-01,,
19861,DLN8,C13930399,T型連接管,5.0,14,False,2022-04-09,,
19866,DLN8,C13930399,T型連接管,6.0,15,False,2022-04-17,,
19521,DLN8,C13930399,T型連接管,0.0,16,False,2022-01-01,202201.0,C-計價
19871,DLN8,C13930399,T型連接管,8.0,17,False,2022-05-01,,
19875,DLN8,C13930399,T型連接管,6.0,18,False,2022-05-08,,
19883,DLN8,C13930399,T型連接管,9.0,19,False,2022-05-15,,
19889,DLN8,C13930399,T型連接管,6.0,20,False,2022-05-22,,
19900,DLN8,C13930399,T型連接管,13.0,21,False,2022-05-29,,
19922,DLN8,C13930399,T型連接管,23.0,22,False,2022-06-05,,
19954,DLN8,C13930399,T型連接管,41.0,23,False,2022-06-12,,
20003,DLN8,C13930399,T型連接管,60.0,24,False,2022-06-19,,
20054,DLN8,C13930399,T型連接管,62.0,25,False,2022-06-26,,
20107,DLN8,C13930399,T型連接管,59.0,26,False,2022-07-03,,
20149,DLN8,C13930399,T型連接管,48.0,27,False,2022-07-10,,
20200,DLN8,C13930399,T型連接管,54.0,28,False,2022-07-17,,
20225,DLN8,C13930399,T型連接管,28.0,29,False,2022-07-24,,
20250,DLN8,C13930399,T型連接管,27.0,30,False,2022-07-31,,
20263,DLN8,C13930399,T型連接管,15.0,31,False,2022-08-07,,
20276,DLN8,C13930399,T型連接管,13.0,32,False,2022-08-14,,
20302,DLN8,C13930399,T型連接管,29.0,33,False,2022-08-21,,
20320,DLN8,C13930399,T型連接管,23.0,34,False,2022-08-28,,
20329,DLN8,C13930399,T型連接管,10.0,35,False,2022-09-04,,
20343,DLN8,C13930399,T型連接管,14.0,36,False,2022-09-11,,
20362,DLN8,C13930399,T型連接管,22.0,37,False,2022-09-18,,
20371,DLN8,C13930399,T型連接管,11.0,38,False,2022-09-25,,
20385,DLN8,C13930399,T型連接管,14.0,39,False,2022-10-02,,
20398,DLN8,C13930399,T型連接管,13.0,40,True,2022-10-08,,
20424,DLN8,C13930399,T型連接管,35.0,41,False,2022-10-16,,
20442,DLN8,C13930399,T型連接管,19.0,42,False,2022-10-23,,
20465,DLN8,C13930399,T型連接管,28.0,43,False,2022-10-30,,
20479,DLN8,C13930399,T型連接管,14.0,44,False,2022-11-06,,
20491,DLN8,C13930399,T型連接管,13.0,45,False,2022-11-13,,
20502,DLN8,C13930399,T型連接管,12.0,46,False,2022-11-20,,
20508,DLN8,C13930399,T型連接管,7.0,47,True,2022-11-24,,
19521,DLN8,C13930399,T型連接管,0.0,48,False,2022-01-01,202201.0,C-計價
20512,DLN8,C13930399,T型連接管,5.0,49,False,2022-12-11,,
20523,DLN8,C13930399,T型連接管,11.0,50,False,2022-12-18,,
20530,DLN8,C13930399,T型連接管,9.0,51,False,2022-12-25,,
20536,DLN8,C13930399,T型連接管,16.0,52,True,2022-12-30,,
