,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,1
21083,DLN8,F41200000,痰液收集器,6.0,2022-01-14,,,True,2
21085,DLN8,F41200000,痰液收集器,2.0,2022-01-23,,,False,3
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,4
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,5
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,6
21086,DLN8,F41200000,痰液收集器,1.0,2022-02-17,,,True,7
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,8
21087,DLN8,F41200000,痰液收集器,1.0,2022-03-06,,,False,9
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,10
21094,DLN8,F41200000,痰液收集器,9.0,2022-03-19,,,False,11
21095,DLN8,F41200000,痰液收集器,2.0,2022-03-25,,,True,12
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,13
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,14
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,15
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,16
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,17
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,18
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,19
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,20
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,21
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,22
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,23
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,24
21099,DLN8,F41200000,痰液收集器,4.0,2022-06-24,,,True,25
21102,DLN8,F41200000,痰液收集器,4.0,2022-07-02,,,False,26
21103,DLN8,F41200000,痰液收集器,1.0,2022-07-06,,,True,27
21106,DLN8,F41200000,痰液收集器,5.0,2022-07-17,,,False,28
21111,DLN8,F41200000,痰液收集器,5.0,2022-07-24,,,False,29
21113,DLN8,F41200000,痰液收集器,2.0,2022-07-28,,,True,30
21114,DLN8,F41200000,痰液收集器,1.0,2022-08-03,,,True,31
21116,DLN8,F41200000,痰液收集器,2.0,2022-08-14,,,False,32
21117,DLN8,F41200000,痰液收集器,1.0,2022-08-17,,,True,33
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,34
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,35
21118,DLN8,F41200000,痰液收集器,1.0,2022-09-09,,,True,36
21123,DLN8,F41200000,痰液收集器,5.0,2022-09-17,,,False,37
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,38
21125,DLN8,F41200000,痰液收集器,2.0,2022-09-28,,,True,39
21126,DLN8,F41200000,痰液收集器,1.0,2022-10-07,,,False,40
21128,DLN8,F41200000,痰液收集器,2.0,2022-10-14,,,True,41
21130,DLN8,F41200000,痰液收集器,2.0,2022-10-22,,,False,42
21133,DLN8,F41200000,痰液收集器,3.0,2022-10-26,,,True,43
21135,DLN8,F41200000,痰液收集器,2.0,2022-11-04,,,True,44
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,45
21138,DLN8,F41200000,痰液收集器,3.0,2022-11-19,,,False,46
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,47
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,48
21139,DLN8,F41200000,痰液收集器,1.0,2022-12-07,,,True,49
21079,DLN8,F41200000,痰液收集器,0.0,2022-01-02,202201.0,T-不計價,False,50
21140,DLN8,F41200000,痰液收集器,1.0,2022-12-19,,,True,51
21079,DLN8,F41200000,痰液收集器,1.0,2022-01-02,,,False,52
