,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
26987,DLN8,U91700000,丟棄式導尿包,4.0,1,False,2022-01-08,,
26991,DLN8,U91700000,丟棄式導尿包,5.0,2,True,2022-01-14,,
26995,DLN8,U91700000,丟棄式導尿包,4.0,3,True,2022-01-20,,
27002,DLN8,U91700000,丟棄式導尿包,7.0,4,True,2022-01-30,,
27003,DLN8,U91700000,丟棄式導尿包,1.0,5,False,2022-01-31,,
26982,DLN8,U91700000,丟棄式導尿包,0.0,6,False,2022-01-01,202201.0,T-不計價
27004,DLN8,U91700000,丟棄式導尿包,1.0,7,False,2022-02-19,,
27009,DLN8,U91700000,丟棄式導尿包,6.0,8,False,2022-02-26,,
27017,DLN8,U91700000,丟棄式導尿包,9.0,9,True,2022-03-04,,
27027,DLN8,U91700000,丟棄式導尿包,10.0,10,False,2022-03-13,,
27035,DLN8,U91700000,丟棄式導尿包,8.0,11,True,2022-03-18,,
27037,DLN8,U91700000,丟棄式導尿包,2.0,12,True,2022-03-25,,
27039,DLN8,U91700000,丟棄式導尿包,2.0,13,True,2022-04-01,,
27040,DLN8,U91700000,丟棄式導尿包,1.0,14,False,2022-04-09,,
27041,DLN8,U91700000,丟棄式導尿包,1.0,15,True,2022-04-11,,
26982,DLN8,U91700000,丟棄式導尿包,0.0,16,False,2022-01-01,202201.0,T-不計價
26982,DLN8,U91700000,丟棄式導尿包,0.0,17,False,2022-01-01,202201.0,T-不計價
27042,DLN8,U91700000,丟棄式導尿包,1.0,18,False,2022-05-08,,
26982,DLN8,U91700000,丟棄式導尿包,0.0,19,False,2022-01-01,202201.0,T-不計價
27044,DLN8,U91700000,丟棄式導尿包,2.0,20,True,2022-05-19,,
27045,DLN8,U91700000,丟棄式導尿包,1.0,21,False,2022-05-28,,
27053,DLN8,U91700000,丟棄式導尿包,10.0,22,False,2022-06-05,,
27061,DLN8,U91700000,丟棄式導尿包,10.0,23,False,2022-06-12,,
27068,DLN8,U91700000,丟棄式導尿包,7.0,24,False,2022-06-19,,
27073,DLN8,U91700000,丟棄式導尿包,5.0,25,False,2022-06-25,,
27082,DLN8,U91700000,丟棄式導尿包,9.0,26,False,2022-07-03,,
27092,DLN8,U91700000,丟棄式導尿包,13.0,27,False,2022-07-10,,
27110,DLN8,U91700000,丟棄式導尿包,18.0,28,False,2022-07-17,,
27114,DLN8,U91700000,丟棄式導尿包,4.0,29,False,2022-07-24,,
27117,DLN8,U91700000,丟棄式導尿包,3.0,30,True,2022-07-28,,
27121,DLN8,U91700000,丟棄式導尿包,4.0,31,False,2022-08-07,,
27125,DLN8,U91700000,丟棄式導尿包,4.0,32,False,2022-08-14,,
27128,DLN8,U91700000,丟棄式導尿包,3.0,33,True,2022-08-19,,
27131,DLN8,U91700000,丟棄式導尿包,3.0,34,True,2022-08-24,,
27133,DLN8,U91700000,丟棄式導尿包,2.0,35,True,2022-09-02,,
27136,DLN8,U91700000,丟棄式導尿包,3.0,36,True,2022-09-09,,
27141,DLN8,U91700000,丟棄式導尿包,5.0,37,False,2022-09-17,,
26982,DLN8,U91700000,丟棄式導尿包,0.0,38,False,2022-01-01,202201.0,T-不計價
27142,DLN8,U91700000,丟棄式導尿包,1.0,39,True,2022-09-27,,
27145,DLN8,U91700000,丟棄式導尿包,4.0,40,True,2022-10-09,,
27148,DLN8,U91700000,丟棄式導尿包,3.0,41,True,2022-10-14,,
27155,DLN8,U91700000,丟棄式導尿包,7.0,42,False,2022-10-23,,
27160,DLN8,U91700000,丟棄式導尿包,5.0,43,True,2022-10-28,,
27161,DLN8,U91700000,丟棄式導尿包,1.0,44,True,2022-10-31,,
27164,DLN8,U91700000,丟棄式導尿包,4.0,45,False,2022-11-13,,
27170,DLN8,U91700000,丟棄式導尿包,7.0,46,False,2022-11-19,,
26982,DLN8,U91700000,丟棄式導尿包,0.0,47,False,2022-01-01,202201.0,T-不計價
26982,DLN8,U91700000,丟棄式導尿包,0.0,48,False,2022-01-01,202201.0,T-不計價
26982,DLN8,U91700000,丟棄式導尿包,0.0,49,False,2022-01-01,202201.0,T-不計價
26982,DLN8,U91700000,丟棄式導尿包,0.0,50,False,2022-01-01,202201.0,T-不計價
27172,DLN8,U91700000,丟棄式導尿包,2.0,51,True,2022-12-22,,
27173,DLN8,U91700000,丟棄式導尿包,3.0,52,False,2022-12-31,,
