,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,1
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,2
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,3
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,4
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,5
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,6
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,7
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,8
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,9
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,10
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,11
17,DLN8,A00120025,2.5-3cc PVC 注射空針,1.0,2022-03-26,,,False,12
20,DLN8,A00120025,2.5-3cc PVC 注射空針,3.0,2022-04-01,,,True,13
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,14
24,DLN8,A00120025,2.5-3cc PVC 注射空針,1.0,2022-04-17,,,False,15
25,DLN8,A00120025,2.5-3cc PVC 注射空針,1.0,2022-04-18,,,True,16
26,DLN8,A00120025,2.5-3cc PVC 注射空針,1.0,2022-04-27,,,True,17
28,DLN8,A00120025,2.5-3cc PVC 注射空針,2.0,2022-05-07,,,True,18
17,DLN8,A00120025,2.5-3cc PVC 注射空針,0.0,2022-03-26,202203.0,T-不計價,False,19
34,DLN8,A00120025,2.5-3cc PVC 注射空針,6.0,2022-05-22,,,False,20
49,DLN8,A00120025,2.5-3cc PVC 注射空針,22.0,2022-05-29,,,False,21
80,DLN8,A00120025,2.5-3cc PVC 注射空針,38.0,2022-06-05,,,False,22
117,DLN8,A00120025,2.5-3cc PVC 注射空針,47.0,2022-06-12,,,False,23
192,DLN8,A00120025,2.5-3cc PVC 注射空針,105.0,2022-06-19,,,False,24
254,DLN8,A00120025,2.5-3cc PVC 注射空針,81.0,2022-06-26,,,False,25
320,DLN8,A00120025,2.5-3cc PVC 注射空針,111.0,2022-07-03,,,False,26
392,DLN8,A00120025,2.5-3cc PVC 注射空針,121.0,2022-07-10,,,False,27
466,DLN8,A00120025,2.5-3cc PVC 注射空針,127.0,2022-07-17,,,False,28
507,DLN8,A00120025,2.5-3cc PVC 注射空針,59.0,2022-07-24,,,False,29
544,DLN8,A00120025,2.5-3cc PVC 注射空針,77.0,2022-07-31,,,False,30
568,DLN8,A00120025,2.5-3cc PVC 注射空針,31.0,2022-08-07,,,False,31
591,DLN8,A00120025,2.5-3cc PVC 注射空針,30.0,2022-08-14,,,False,32
627,DLN8,A00120025,2.5-3cc PVC 注射空針,46.0,2022-08-21,,,False,33
659,DLN8,A00120025,2.5-3cc PVC 注射空針,46.0,2022-08-28,,,False,34
673,DLN8,A00120025,2.5-3cc PVC 注射空針,18.0,2022-09-04,,,False,35
692,DLN8,A00120025,2.5-3cc PVC 注射空針,27.0,2022-09-11,,,False,36
736,DLN8,A00120025,2.5-3cc PVC 注射空針,83.0,2022-09-18,,,False,37
751,DLN8,A00120025,2.5-3cc PVC 注射空針,22.0,2022-09-25,,,False,38
775,DLN8,A00120025,2.5-3cc PVC 注射空針,35.0,2022-10-02,,,False,39
792,DLN8,A00120025,2.5-3cc PVC 注射空針,21.0,2022-10-09,,,True,40
832,DLN8,A00120025,2.5-3cc PVC 注射空針,53.0,2022-10-16,,,False,41
867,DLN8,A00120025,2.5-3cc PVC 注射空針,58.0,2022-10-23,,,False,42
899,DLN8,A00120025,2.5-3cc PVC 注射空針,50.0,2022-10-30,,,False,43
924,DLN8,A00120025,2.5-3cc PVC 注射空針,46.0,2022-11-06,,,False,44
940,DLN8,A00120025,2.5-3cc PVC 注射空針,52.0,2022-11-13,,,False,45
959,DLN8,A00120025,2.5-3cc PVC 注射空針,38.0,2022-11-20,,,False,46
969,DLN8,A00120025,2.5-3cc PVC 注射空針,14.0,2022-11-25,,,True,47
971,DLN8,A00120025,2.5-3cc PVC 注射空針,5.0,2022-12-04,,,False,48
977,DLN8,A00120025,2.5-3cc PVC 注射空針,15.0,2022-12-11,,,False,49
1000,DLN8,A00120025,2.5-3cc PVC 注射空針,30.0,2022-12-18,,,False,50
1010,DLN8,A00120025,2.5-3cc PVC 注射空針,16.0,2022-12-25,,,False,51
1017,DLN8,A00120025,2.5-3cc PVC 注射空針,11.0,2022-12-31,,,False,52
