,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
9029,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,25.0,1,False,2022-01-09,,
9049,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,26.0,2,False,2022-01-16,,
9061,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,13.0,3,False,2022-01-23,,
9074,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,19.0,4,True,2022-01-29,,
9075,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,5,False,2022-01-31,,
9005,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,6,False,2022-01-01,202201.0,C-計價
9083,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,11.0,7,False,2022-02-19,,
9106,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,26.0,8,False,2022-02-27,,
9130,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,36.0,9,False,2022-03-06,,
9153,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,29.0,10,False,2022-03-13,,
9185,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,11,False,2022-03-20,,
9197,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,16.0,12,False,2022-03-26,,
9203,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,7.0,13,True,2022-04-01,,
9205,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,14,False,2022-04-09,,
9206,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,15,False,2022-04-17,,
9005,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,16,False,2022-01-01,202201.0,C-計價
9209,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,5.0,17,False,2022-05-01,,
9212,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,18,False,2022-05-08,,
9215,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,19,True,2022-05-13,,
9218,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,20,False,2022-05-22,,
9224,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,7.0,21,False,2022-05-29,,
9236,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,9.0,22,False,2022-06-05,,
9248,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,17.0,23,False,2022-06-11,,
9264,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,23.0,24,False,2022-06-19,,
9277,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,16.0,25,False,2022-06-26,,
9294,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,23.0,26,False,2022-07-03,,
9308,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,16.0,27,False,2022-07-10,,
9320,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,16.0,28,False,2022-07-17,,
9328,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,10.0,29,False,2022-07-24,,
9338,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,11.0,30,False,2022-07-31,,
9345,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,8.0,31,False,2022-08-07,,
9349,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,32,True,2022-08-10,,
9353,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,33,False,2022-08-21,,
9358,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,5.0,34,False,2022-08-28,,
9361,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,6.0,35,True,2022-09-02,,
9365,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,36,False,2022-09-11,,
9368,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,37,True,2022-09-15,,
9370,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,7.0,38,True,2022-09-23,,
9373,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,39,False,2022-10-02,,
9378,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,5.0,40,True,2022-10-08,,
9389,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,18.0,41,True,2022-10-13,,
9396,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,10.0,42,False,2022-10-23,,
9405,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,12.0,43,False,2022-10-30,,
9410,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,6.0,44,True,2022-11-04,,
9414,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,45,False,2022-11-13,,
9418,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,5.0,46,False,2022-11-20,,
9420,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,47,True,2022-11-24,,
9005,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,48,False,2022-01-01,202201.0,C-計價
9423,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,49,False,2022-12-11,,
9427,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,5.0,50,False,2022-12-18,,
9428,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,51,True,2022-12-22,,
9431,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,12.0,52,True,2022-12-30,,
