,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
129,DLN5,B04150042,免縫膠布,1.0,2019-11-19,47,True,2019,5.0,2.0
130,DLN5,B04150042,免縫膠布,1.0,2019-11-20,47,True,2019,5.0,2.0
131,DLN5,B04150042,免縫膠布,1.0,2019-11-22,47,True,2019,5.0,2.0
132,DLN5,B04150042,免縫膠布,1.0,2019-11-22,47,True,2019,5.0,2.0
133,DLN5,B04150042,免縫膠布,1.0,2019-11-25,48,True,2019,5.0,2.0
134,DLN5,B04150042,免縫膠布,1.0,2019-11-25,48,True,2019,5.0,2.0
135,DLN5,B04150042,免縫膠布,1.0,2019-11-27,48,True,2019,5.0,2.0
136,DLN5,B04150042,免縫膠布,1.0,2019-12-02,49,True,2019,5.0,2.0
137,DLN5,B04150042,免縫膠布,2.0,2019-12-02,49,True,2019,5.0,2.0
138,DLN5,B04150042,免縫膠布,1.0,2019-12-04,49,True,2019,5.0,2.0
139,DLN5,B04150042,免縫膠布,1.0,2019-12-10,50,True,2019,5.0,2.0
140,DLN5,B04150042,免縫膠布,1.0,2019-12-12,50,True,2019,5.0,2.0
141,DLN5,B04150042,免縫膠布,1.0,2019-12-13,50,True,2019,5.0,2.0
142,DLN5,B04150042,免縫膠布,1.0,2019-12-13,50,True,2019,5.0,2.0
143,DLN5,B04150042,免縫膠布,1.0,2019-12-16,51,True,2019,5.0,2.0
144,DLN5,B04150042,免縫膠布,1.0,2019-12-23,52,True,2019,5.0,2.0
145,DLN5,B04150042,免縫膠布,1.0,2019-12-27,52,True,2019,5.0,2.0
146,DLN5,B04150042,免縫膠布,1.0,2020-01-01,1,False,2020,2.0,3.0
147,DLN5,B04150042,免縫膠布,1.0,2020-01-02,1,True,2020,2.0,3.0
148,DLN5,B04150042,免縫膠布,3.0,2020-01-02,1,True,2020,2.0,3.0
149,DLN5,B04150042,免縫膠布,1.0,2020-01-03,1,True,2020,2.0,3.0
150,DLN5,B04150042,免縫膠布,2.0,2020-01-08,2,True,2020,5.0,2.0
151,DLN5,B04150042,免縫膠布,1.0,2020-01-10,2,True,2020,5.0,2.0
152,DLN5,B04150042,免縫膠布,1.0,2020-01-16,3,True,2020,5.0,2.0
153,DLN5,B04150042,免縫膠布,1.0,2020-01-22,4,True,2020,3.0,4.0
154,DLN5,B04150042,免縫膠布,1.0,2020-02-17,8,True,2020,5.0,2.0
155,DLN5,B04150042,免縫膠布,1.0,2020-02-21,8,True,2020,5.0,2.0
156,DLN5,B04150042,免縫膠布,1.0,2020-02-23,8,False,2020,5.0,2.0
157,DLN5,B04150042,免縫膠布,1.0,2020-02-25,9,True,2020,4.0,3.0
158,DLN5,B04150042,免縫膠布,1.0,2020-02-26,9,True,2020,4.0,3.0
159,DLN5,B04150042,免縫膠布,1.0,2020-02-26,9,True,2020,4.0,3.0
160,DLN5,B04150042,免縫膠布,2.0,2020-02-29,9,False,2020,4.0,3.0
161,DLN5,B04150042,免縫膠布,1.0,2020-03-05,10,True,2020,5.0,2.0
162,DLN5,B04150042,免縫膠布,1.0,2020-03-11,11,True,2020,5.0,2.0
163,DLN5,B04150042,免縫膠布,1.0,2020-03-17,12,True,2020,5.0,2.0
164,DLN5,B04150042,免縫膠布,1.0,2020-03-18,12,True,2020,5.0,2.0
165,DLN5,B04150042,免縫膠布,1.0,2020-03-20,12,True,2020,5.0,2.0
166,DLN5,B04150042,免縫膠布,2.0,2020-03-20,12,True,2020,5.0,2.0
167,DLN5,B04150042,免縫膠布,2.0,2020-03-20,12,True,2020,5.0,2.0
168,DLN5,B04150042,免縫膠布,1.0,2020-03-31,14,True,2020,3.0,4.0
169,DLN5,B04150042,免縫膠布,2.0,2020-04-22,17,True,2020,5.0,2.0
170,DLN5,B04150042,免縫膠布,1.0,2020-04-28,18,True,2020,4.0,3.0
171,DLN5,B04150042,免縫膠布,2.0,2020-05-12,20,True,2020,5.0,2.0
172,DLN5,B04150042,免縫膠布,1.0,2020-05-19,21,True,2020,5.0,2.0
173,DLN5,B04150042,免縫膠布,1.0,2020-05-25,22,True,2020,5.0,2.0
174,DLN5,B04150042,免縫膠布,1.0,2020-05-28,22,True,2020,5.0,2.0
175,DLN5,B04150042,免縫膠布,1.0,2020-05-28,22,True,2020,5.0,2.0
176,DLN5,B04150042,免縫膠布,1.0,2020-06-01,23,True,2020,5.0,2.0
