,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),內部秏損量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2019-02-25,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,30.0,0.0,0.0,20.0,20.0,0.0,9,,,,,,,,,,,,
1,2019-07-01,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,27,,,,,,,,,,,,
0,2020-08-03,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,30.0,0.0,0.0,20.0,20.0,0.0,32,,,,,,,,,,,,
1,2020-11-23,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,48,,,,,,,,,,,,
2,2020-12-14,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,51,,,,,,,,,,,,
3,2020-12-21,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,52,,,,,,,,,,,,
0,2021-12-07,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,30.0,0.0,0.0,20.0,20.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-12-13,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,30.0,0.0,0.0,20.0,20.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
