,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
19,2020-07-29,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,31
20,2020-08-11,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,33
21,2020-08-18,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,34
22,2020-08-25,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,35
23,2020-09-01,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,36
24,2020-09-08,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,37
25,2020-09-15,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,40.0,40.0,0.0,,38
26,2020-09-22,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,39
27,2020-09-30,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,40
28,2020-10-13,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,42
29,2020-10-20,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,43
30,2020-10-27,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,44
31,2020-11-04,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,45
32,2020-11-10,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,46
33,2020-11-24,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,48
34,2020-12-01,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,49
35,2020-12-15,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,51
36,2020-12-22,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,52
37,2020-12-29,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,53
0,2021-01-05,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,1
1,2021-01-19,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,3
2,2021-01-26,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,4
3,2021-02-09,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,6
4,2021-02-23,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,8
5,2021-03-09,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,10
6,2021-03-23,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,12
7,2021-03-30,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,13
8,2021-04-06,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,14
9,2021-04-13,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,15
10,2021-04-20,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,16
11,2021-04-27,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,17
12,2021-05-04,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,18
13,2021-05-11,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,19
14,2021-05-18,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,20
15,2021-06-01,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,22
16,2021-06-08,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,23
17,2021-06-15,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,24
18,2021-06-22,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,25
19,2021-07-06,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,27
20,2021-07-20,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,29
21,2021-07-29,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,30
22,2021-08-05,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,31
23,2021-08-17,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,33
24,2021-08-24,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,34
25,2021-08-31,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,35
26,2021-09-07,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,36
27,2021-09-14,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,37
28,2021-09-22,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,38
29,2021-10-05,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,40
30,2021-10-19,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,42
31,2021-11-02,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,44
32,2021-11-16,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,46
33,2021-11-23,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,,47
34,2021-11-30,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,48
35,2021-12-07,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,49
36,2021-12-16,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,50
37,2021-12-28,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,,52
