,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
0,2019-03-26,B00103106,紗布繃帶,3〞x10yd,卷,T,3.0,0.0,0.0,3.0,3.0,0.0,,13
1,2019-05-07,B00103106,紗布繃帶,3〞x10yd,卷,T,3.0,0.0,0.0,3.0,3.0,0.0,,19
0,2020-06-16,B00103106,紗布繃帶,3〞x10yd,卷,T,3.0,0.0,0.0,3.0,3.0,0.0,,25
