,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
30,2019-08-20,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,34
31,2019-08-27,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,35
32,2019-09-03,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,0.0,36
33,2019-09-17,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,0.0,38
34,2019-09-24,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,0.0,39
35,2019-09-29,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,10.0,10.0,0.0,0.0,39
36,2019-10-01,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,40
37,2019-10-09,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,41
38,2019-10-22,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,50.0,50.0,0.0,,43
39,2019-10-25,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,43
40,2019-11-05,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,45
41,2019-11-12,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,46
42,2019-11-19,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,47
43,2019-11-26,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,48
44,2019-12-10,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,50
45,2019-12-17,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,51
46,2019-12-24,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,52
47,2019-12-31,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,1
0,2020-01-07,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,2
1,2020-01-14,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,3
2,2020-01-21,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,4
3,2020-03-04,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,10
4,2020-03-10,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,11
5,2020-03-17,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,12
6,2020-03-24,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,13
7,2020-04-21,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,300.0,300.0,0.0,,17
8,2020-04-28,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,18
9,2020-05-05,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,19
10,2020-05-12,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,20
11,2020-05-19,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,21
12,2020-05-22,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,50.0,50.0,0.0,,21
13,2020-06-02,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,23
14,2020-06-09,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,24
15,2020-06-16,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,25
16,2020-06-24,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,26
17,2020-06-30,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,27
18,2020-07-08,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,28
19,2020-07-14,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,29
20,2020-07-21,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,30
21,2020-07-29,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,31
22,2020-08-04,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,32
23,2020-08-11,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,33
24,2020-08-18,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,34
25,2020-08-25,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,35
26,2020-09-15,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,38
27,2020-09-22,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,39
28,2020-09-30,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,40
29,2020-10-06,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,41
30,2020-10-13,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,42
31,2020-10-20,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,43
32,2020-11-04,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,45
33,2020-11-10,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,46
34,2020-11-17,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,47
35,2020-12-01,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,49
36,2020-12-15,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,51
37,2020-12-22,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,52
38,2020-12-29,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,53
0,2021-01-05,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,1
1,2021-01-12,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,2
2,2021-01-19,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,3
3,2021-02-09,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,6
4,2021-02-23,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,8
5,2021-03-02,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,9
6,2021-03-09,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,10
7,2021-03-16,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,11
8,2021-03-23,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,12
9,2021-03-30,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,13
10,2021-04-13,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,15
11,2021-04-20,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,16
12,2021-05-04,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,18
13,2021-05-11,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,19
14,2021-05-18,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,20
15,2021-06-01,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,22
16,2021-06-08,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,23
17,2021-06-15,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,24
18,2021-07-06,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,27
19,2021-07-13,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,28
20,2021-07-20,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,29
21,2021-07-29,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,30
22,2021-08-05,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,31
23,2021-08-17,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,33
24,2021-08-24,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,34
25,2021-08-31,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,35
26,2021-09-07,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,36
27,2021-09-14,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,37
28,2021-09-22,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,38
29,2021-09-28,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,39
30,2021-11-16,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,46
31,2021-11-23,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,47
32,2021-12-07,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,,49
33,2021-12-16,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,50
34,2021-12-28,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,,52
