,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
38,2019-09-17,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,0.0,38
39,2019-09-24,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,0.0,39
40,2019-10-01,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,40
41,2019-10-09,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,41
42,2019-10-22,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,43
43,2019-10-27,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,43
44,2019-10-29,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,44
45,2019-11-01,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,44
46,2019-11-05,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,45
47,2019-11-12,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,46
48,2019-11-26,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,48
49,2019-12-03,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,49
50,2019-12-10,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,50
51,2019-12-17,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,51
52,2019-12-24,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,52
53,2019-12-31,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,1
0,2020-01-07,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,2
1,2020-01-14,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,3
2,2020-01-21,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,4
3,2020-02-04,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,6
4,2020-02-11,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,7
5,2020-02-18,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,8
6,2020-02-25,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,9
7,2020-03-04,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,10
8,2020-03-10,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,11
9,2020-03-17,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,12
10,2020-03-24,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,13
11,2020-03-28,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,-55.0,-55.0,0.0,,13
12,2020-03-31,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,14
13,2020-04-07,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,15
14,2020-04-14,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,16
15,2020-04-21,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,17
16,2020-04-25,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,-50.0,-50.0,0.0,,17
17,2020-04-28,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,18
18,2020-05-05,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,19
19,2020-05-12,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,20
20,2020-05-19,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,21
21,2020-05-23,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,-50.0,-50.0,0.0,,21
22,2020-05-26,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,22
23,2020-06-02,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,23
24,2020-06-09,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,24
25,2020-06-16,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,25
26,2020-06-24,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,26
27,2020-06-30,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,150.0,150.0,0.0,,27
28,2020-07-08,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,250.0,250.0,0.0,,28
29,2020-07-14,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,29
30,2020-07-21,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,30
31,2020-07-29,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,31
32,2020-08-04,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,32
33,2020-08-11,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,33
34,2020-08-18,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,34
35,2020-08-25,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,35
36,2020-09-01,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,36
37,2020-09-08,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,37
38,2020-09-15,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,38
39,2020-09-22,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,39
40,2020-09-30,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,40
41,2020-10-06,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,41
42,2020-10-13,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,42
43,2020-10-20,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,43
44,2020-10-27,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,44
45,2020-11-04,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,45
46,2020-11-10,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,46
47,2020-11-17,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,47
48,2020-11-24,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,48
49,2020-12-01,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,49
50,2020-12-08,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,50
51,2020-12-15,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,51
52,2020-12-22,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,52
53,2020-12-29,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,53
0,2021-01-05,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,1
1,2021-01-12,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,2
2,2021-01-19,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,3
3,2021-01-26,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,4
4,2021-02-02,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,5
5,2021-02-09,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,6
6,2021-02-23,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,8
7,2021-03-02,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,9
8,2021-03-09,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,10
9,2021-03-16,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,11
10,2021-03-23,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,12
11,2021-03-30,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,13
12,2021-04-06,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,14
13,2021-04-13,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,15
14,2021-04-20,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,16
15,2021-04-27,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,17
16,2021-05-04,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,18
17,2021-05-11,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,19
18,2021-05-18,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,20
19,2021-06-01,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,22
20,2021-06-08,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,23
21,2021-06-15,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,24
22,2021-06-22,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,25
23,2021-06-29,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,26
24,2021-07-06,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,27
25,2021-07-13,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,28
26,2021-07-20,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,29
27,2021-07-29,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,30
28,2021-08-05,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,31
29,2021-08-10,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,32
30,2021-08-17,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,33
31,2021-08-24,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,34
32,2021-08-31,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,35
33,2021-09-07,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,36
34,2021-09-14,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,37
35,2021-09-22,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,38
36,2021-09-28,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,39
37,2021-10-05,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,40
38,2021-10-12,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,41
39,2021-10-19,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,150.0,150.0,0.0,,42
40,2021-10-26,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,43
41,2021-11-09,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,400.0,400.0,0.0,,45
42,2021-11-16,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,46
43,2021-11-23,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,47
44,2021-11-30,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,100.0,100.0,0.0,,48
45,2021-12-07,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,49
46,2021-12-16,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,150.0,150.0,0.0,,50
47,2021-12-22,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,200.0,200.0,0.0,,51
48,2021-12-28,B05569068,沖洗棉棒-6支,6支/包,包,T,300.0,0.0,0.0,300.0,300.0,0.0,,52
