,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
19,2019-07-02,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,27
20,2019-07-09,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,28
21,2019-07-16,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,29
22,2019-08-06,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,32
23,2019-08-20,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,34
24,2019-08-27,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,35
25,2019-09-03,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,0.0,36
26,2019-10-01,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,40
27,2019-10-09,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,41
28,2019-10-15,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,42
29,2019-10-22,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,43
30,2019-11-05,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,45
31,2019-11-12,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,46
32,2019-11-19,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,47
33,2019-11-26,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,48
34,2019-12-03,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,49
35,2019-12-17,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,51
36,2019-12-24,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,52
37,2019-12-31,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,1
0,2020-01-07,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,2
1,2020-01-14,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,3
2,2020-02-11,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,7
3,2020-02-25,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,9
4,2020-03-17,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,12
5,2020-03-24,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,13
6,2020-03-31,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,14
7,2020-04-07,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,15
8,2020-04-14,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,16
9,2020-04-21,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,17
10,2020-04-28,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,18
11,2020-05-05,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,19
12,2020-05-12,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,20
13,2020-05-19,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,21
14,2020-05-26,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,22
15,2020-06-09,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,24
16,2020-06-16,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,25
17,2020-06-24,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,26
18,2020-06-30,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,27
19,2020-07-08,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,28
20,2020-07-14,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,29
21,2020-07-21,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,30
22,2020-07-29,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,31
23,2020-08-04,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,32
24,2020-08-11,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,33
25,2020-08-18,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,34
26,2020-08-25,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,100.0,100.0,0.0,,35
27,2020-09-01,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,36
28,2020-09-07,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,50.0,50.0,0.0,,37
29,2020-09-08,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,37
30,2020-09-15,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,100.0,100.0,0.0,,38
31,2020-09-22,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,39
32,2020-09-30,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,40
33,2020-10-06,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,41
34,2020-10-13,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,42
35,2020-10-27,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,44
36,2020-11-04,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,45
37,2020-11-17,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,47
38,2020-11-24,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,48
39,2020-11-29,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,-30.0,-30.0,0.0,,48
40,2020-12-15,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,51
0,2021-01-19,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,3
1,2021-01-26,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,4
2,2021-02-23,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,8
3,2021-03-02,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,9
4,2021-03-16,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,11
5,2021-04-06,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,14
6,2021-04-27,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,17
7,2021-05-04,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,18
8,2021-05-11,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,19
9,2021-05-18,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,20
10,2021-05-25,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,21
11,2021-07-13,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,28
12,2021-07-20,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,29
13,2021-07-29,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,30
14,2021-08-05,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,31
15,2021-08-24,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,34
16,2021-09-07,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,36
17,2021-09-14,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,37
18,2021-10-19,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,42
19,2021-11-09,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,45
20,2021-11-23,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,47
21,2021-11-30,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,48
22,2021-12-07,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,49
23,2021-12-16,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,50
24,2021-12-22,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,51
25,2021-12-28,B07202101,ENT棉棒,10支/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,,52
