,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
0,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-01-14,3,True,2019,5.0,2.0
1,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-01-18,3,True,2019,5.0,2.0
2,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-01-21,4,True,2019,5.0,2.0
3,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-01-22,4,True,2019,5.0,2.0
4,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-02-04,6,False,2019,0.0,7.0
5,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-02-18,8,True,2019,5.0,2.0
6,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-02-24,8,False,2019,5.0,2.0
7,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-03-26,13,True,2019,5.0,2.0
8,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-03-29,13,True,2019,5.0,2.0
9,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-04-02,14,True,2019,3.0,4.0
10,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-04-09,15,True,2019,5.0,2.0
11,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-04-11,15,True,2019,5.0,2.0
12,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-04-20,16,False,2019,5.0,2.0
13,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-05-14,20,True,2019,5.0,2.0
14,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-05-16,20,True,2019,5.0,2.0
15,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-05-17,20,True,2019,5.0,2.0
16,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-06-16,24,False,2019,5.0,2.0
17,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-07-05,27,True,2019,5.0,2.0
18,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-08-14,33,True,2019,5.0,2.0
19,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-08-30,35,True,2019,5.0,2.0
20,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-09-02,36,True,2019,4.0,3.0
21,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-09-04,36,True,2019,4.0,3.0
22,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-10-01,40,False,2019,5.0,2.0
23,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-10-31,44,True,2019,5.0,2.0
24,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2019-11-28,48,True,2019,5.0,2.0
25,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-02-03,6,True,2020,5.0,2.0
26,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-02-04,6,True,2020,5.0,2.0
27,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-02-15,7,False,2020,5.0,2.0
28,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-02-22,8,False,2020,5.0,2.0
29,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-02-26,9,True,2020,4.0,3.0
30,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-03-01,9,False,2020,4.0,3.0
31,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-03-03,10,True,2020,5.0,2.0
32,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-03-08,10,False,2020,5.0,2.0
33,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-03-20,12,True,2020,5.0,2.0
34,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-03-23,13,True,2020,5.0,2.0
35,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-03-23,13,True,2020,5.0,2.0
36,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-03-25,13,True,2020,5.0,2.0
37,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-03-26,13,True,2020,5.0,2.0
38,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-04-06,15,False,2020,5.0,2.0
39,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-04-08,15,True,2020,5.0,2.0
40,DLN5,C00211067,橡皮導尿管1wayNo12美規,2.0,2020-04-09,15,True,2020,5.0,2.0
41,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-04-19,16,False,2020,5.0,2.0
42,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-04-20,17,True,2020,5.0,2.0
43,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-04-22,17,True,2020,5.0,2.0
44,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-04-22,17,True,2020,5.0,2.0
45,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-04-30,18,True,2020,4.0,3.0
46,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-05-04,19,False,2020,5.0,2.0
47,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-05-12,20,True,2020,5.0,2.0
48,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-05-20,21,True,2020,5.0,2.0
49,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-06-05,23,True,2020,5.0,2.0
50,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-06-12,24,True,2020,5.0,2.0
51,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-06-19,25,True,2020,5.0,2.0
52,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-06-19,25,True,2020,5.0,2.0
53,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-07-22,30,True,2020,5.0,2.0
54,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-08-21,34,True,2020,5.0,2.0
55,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-09-06,36,False,2020,4.0,3.0
56,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-09-15,38,True,2020,5.0,2.0
57,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-09-17,38,True,2020,5.0,2.0
58,DLN5,C00211067,橡皮導尿管1wayNo12美規,1.0,2020-10-03,40,False,2020,3.0,4.0
