,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
4,2020-02-11,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,7
5,2020-02-18,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,8
6,2020-03-04,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,10
7,2020-03-17,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,12
8,2020-03-24,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,13
9,2020-03-31,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,14
10,2020-04-07,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,100.0,100.0,0.0,,15
11,2020-04-14,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,16
12,2020-04-21,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,17
13,2020-05-05,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,19
14,2020-05-12,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,20
15,2020-05-19,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,21
16,2020-05-26,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,22
17,2020-06-09,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,24
18,2020-06-16,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,25
19,2020-06-24,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,26
20,2020-07-08,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,28
21,2020-07-14,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,29
22,2020-07-21,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,30
23,2020-07-29,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,31
24,2020-08-11,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,33
25,2020-08-18,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,34
26,2020-08-25,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,35
27,2020-09-01,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,36
28,2020-09-08,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,37
29,2020-09-15,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,38
30,2020-09-22,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,39
31,2020-09-30,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,40
32,2020-10-06,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,41
33,2020-10-13,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,42
34,2020-10-20,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,43
35,2020-10-27,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,44
36,2020-11-04,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,45
37,2020-11-17,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,47
38,2020-11-24,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,48
39,2020-12-01,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,49
40,2020-12-08,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,50
41,2020-12-15,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,51
42,2020-12-29,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,53
0,2021-01-05,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,1
1,2021-01-19,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,3
2,2021-01-26,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,4
3,2021-02-02,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,5
4,2021-02-09,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,6
5,2021-02-23,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,8
6,2021-03-02,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,9
7,2021-03-09,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,10
8,2021-03-16,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,11
9,2021-03-23,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,12
10,2021-03-30,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,13
11,2021-04-13,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,15
12,2021-04-27,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,17
13,2021-05-04,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,18
14,2021-05-11,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,19
15,2021-05-18,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,20
16,2021-05-25,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,21
17,2021-06-01,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,22
18,2021-06-15,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,24
19,2021-06-22,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,25
20,2021-06-29,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,26
21,2021-07-06,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,27
22,2021-07-13,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,28
23,2021-07-29,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,30
24,2021-08-05,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,31
25,2021-08-10,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,32
26,2021-08-17,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,33
27,2021-08-24,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,34
28,2021-08-31,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,35
29,2021-09-07,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,36
30,2021-09-14,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,37
31,2021-09-22,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,400.0,400.0,0.0,,38
32,2021-09-28,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,39
33,2021-10-05,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,40
34,2021-10-12,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,41
35,2021-10-26,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,43
36,2021-11-02,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,44
37,2021-11-09,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,45
38,2021-11-16,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,46
39,2021-11-23,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,47
40,2021-11-30,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,48
41,2021-12-07,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,49
42,2021-12-16,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,50
43,2021-12-22,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,51
44,2021-12-28,V04702002,體溫速測儀專用膠套,500pc/box,個,T,400.0,0.0,0.0,200.0,200.0,0.0,,52
