,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
2,2020-01-23,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,,0.0,300.0,300.0,0.0,4
3,2020-02-11,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,300.0,300.0,0.0,7
4,2020-02-25,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,9
5,2020-03-03,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,10
6,2020-03-10,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,11
7,2020-03-17,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,12
8,2020-03-24,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,13
9,2020-06-09,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,24
10,2020-06-16,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,25
11,2020-06-30,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,27
12,2020-07-14,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,29
13,2020-07-28,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,31
14,2020-08-11,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,33
15,2020-08-18,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,34
16,2020-09-01,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,36
17,2020-09-08,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,37
18,2020-09-15,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,38
19,2020-09-22,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,39
20,2020-09-29,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,40
21,2020-10-13,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,42
22,2020-10-27,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,44
23,2020-11-05,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,45
24,2020-11-10,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,46
25,2020-12-08,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,50
26,2020-12-22,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,52
27,2020-12-29,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,53
0,2021-01-07,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,250.0,250.0,0.0,1
1,2021-01-12,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,2
2,2021-01-19,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,3
3,2021-01-26,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,300.0,300.0,0.0,4
4,2021-03-16,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,11
5,2021-03-23,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,12
6,2021-03-30,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,13
7,2021-04-08,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,14
8,2021-04-13,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,15
9,2021-05-11,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,300.0,300.0,0.0,19
10,2021-05-19,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,20
11,2021-06-01,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,300.0,300.0,0.0,22
12,2021-06-15,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,24
13,2021-08-24,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,34
14,2021-08-31,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,150.0,150.0,0.0,35
15,2021-09-14,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,37
16,2021-09-28,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,39
17,2021-10-12,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,41
18,2021-10-19,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,42
19,2021-10-26,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,43
20,2021-11-09,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,45
21,2021-11-16,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,46
22,2021-11-30,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,48
23,2021-12-07,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,49
24,2021-12-16,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,100.0,100.0,0.0,50
25,2021-12-22,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,200.0,200.0,0.0,51
26,2021-12-28,V04702002,體溫速測儀專用膠套,500pc/box,個,T,1200.0,0.0,0.0,300.0,300.0,0.0,52
