,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-08,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,2
1,2019-01-15,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,3
2,2019-01-22,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,4
3,2019-02-14,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,7
4,2019-02-19,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,8
5,2019-03-05,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,10
6,2019-03-19,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,12
7,2019-03-26,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,13
8,2019-04-02,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,14
9,2019-04-16,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,3.0,3.0,0.0,16
10,2019-04-30,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,18
11,2019-05-21,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,21
12,2019-05-28,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,22
13,2019-06-04,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,23
14,2019-06-11,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,24
15,2019-06-25,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,26
16,2019-07-09,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,28
17,2019-07-28,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,-2.0,-2.0,0.0,30
18,2019-07-30,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,31
19,2019-09-10,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,37
20,2019-09-17,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,38
21,2019-09-24,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,39
22,2019-10-01,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,40
23,2019-10-08,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,41
24,2019-10-29,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,44
25,2019-11-12,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,46
26,2019-11-26,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,48
27,2019-12-10,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,50
28,2019-12-17,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,51
29,2019-12-31,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,1
0,2020-01-07,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,,0.0,4.0,4.0,0.0,2
1,2020-01-14,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,,0.0,1.0,1.0,0.0,3
2,2020-02-04,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,5.0,5.0,0.0,6
3,2020-02-12,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,3.0,3.0,0.0,7
4,2020-02-25,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,9
5,2020-03-17,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,12
6,2020-05-19,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,21
7,2020-05-23,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,-2.0,-2.0,0.0,21
8,2020-06-02,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,23
9,2020-06-09,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,24
10,2020-06-16,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,25
11,2020-06-23,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,4.0,4.0,0.0,26
12,2020-06-30,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,27
13,2020-07-14,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,29
14,2020-08-04,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,32
15,2020-08-11,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,4.0,4.0,0.0,33
16,2020-08-25,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,35
17,2020-09-01,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,3.0,3.0,0.0,36
18,2020-09-08,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,37
19,2020-09-15,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,3.0,3.0,0.0,38
20,2020-09-22,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,39
21,2020-10-20,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,43
22,2020-11-10,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,46
23,2020-12-08,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,50
24,2020-12-16,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,51
0,2021-01-19,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,5.0,5.0,0.0,3
1,2021-03-30,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,13
2,2021-04-08,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,14
3,2021-05-04,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,18
4,2021-08-10,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,32
5,2021-08-24,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,34
6,2021-09-07,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,3.0,3.0,0.0,36
7,2021-09-14,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,3.0,3.0,0.0,37
8,2021-10-12,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,1.0,1.0,0.0,41
9,2021-11-30,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,3.0,3.0,0.0,48
10,2021-12-22,B04904105,舒軟膠布,100mm*10M,卷,T,5.0,0.0,0.0,2.0,2.0,0.0,51
