,庫房,料號,品名,數量,週,工作日,帳務日期
7850,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,1,True,2021/1/8
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,2,False,2021/1/1
7851,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,3,True,2021/1/21
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,4,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,5,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,6,False,2021/1/1
14639,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,7,True,2021/2/20
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,8,False,2021/1/1
22008,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),4,9,False,2021/3/6
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,10,False,2021/1/1
22012,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),4,11,False,2021/3/21
22013,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,12,True,2021/3/25
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,13,False,2021/1/1
29464,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,14,True,2021/4/6
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,15,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,16,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,17,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,18,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,19,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,20,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,21,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,22,False,2021/1/1
46838,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,23,True,2021/6/10
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,24,False,2021/1/1
46840,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),2,25,True,2021/6/24
56103,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),2,26,False,2021/7/3
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,27,False,2021/1/1
56104,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,28,True,2021/7/16
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,29,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,30,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,31,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,32,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,33,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,34,False,2021/1/1
73109,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),2,35,False,2021/9/5
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,36,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,37,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,38,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,39,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,40,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,41,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,42,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,43,False,2021/1/1
88555,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,44,True,2021/11/3
88556,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,45,False,2021/11/14
88557,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),1,46,True,2021/11/15
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,47,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,48,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,49,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,50,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,51,False,2021/1/1
7849,DLN6,Y12876309,康威 多愛膚超薄型敷料(人工皮),0,52,False,2021/1/1
