,庫房,料號,品名,數量,帳務日期,週,工作日
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,1,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,2,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,3,True
2611,DLN6,A02320160,靜脈留置針-16G,1,2021/1/29,4,True
10021,DLN6,A02320160,靜脈留置針-16G,1,2021/2/1,5,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,6,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,7,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,8,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,9,True
17097,DLN6,A02320160,靜脈留置針-16G,1,2021/3/8,10,True
17099,DLN6,A02320160,靜脈留置針-16G,2,2021/3/19,11,True
17102,DLN6,A02320160,靜脈留置針-16G,4,2021/3/26,12,True
17103,DLN6,A02320160,靜脈留置針-16G,1,2021/3/29,13,True
24511,DLN6,A02320160,靜脈留置針-16G,3,2021/4/10,14,False
24512,DLN6,A02320160,靜脈留置針-16G,1,2021/4/13,15,True
24514,DLN6,A02320160,靜脈留置針-16G,2,2021/4/20,16,True
24515,DLN6,A02320160,靜脈留置針-16G,1,2021/4/27,17,True
32308,DLN6,A02320160,靜脈留置針-16G,1,2021/5/3,18,False
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,19,True
32310,DLN6,A02320160,靜脈留置針-16G,4,2021/5/20,20,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,21,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,22,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,23,True
41037,DLN6,A02320160,靜脈留置針-16G,1,2021/6/15,24,True
41038,DLN6,A02320160,靜脈留置針-16G,1,2021/6/25,25,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,26,True
50136,DLN6,A02320160,靜脈留置針-16G,2,2021/7/9,27,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,28,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,29,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,30,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,31,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,32,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,33,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,34,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,35,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,36,True
67235,DLN6,A02320160,靜脈留置針-16G,2,2021/9/17,37,True
67237,DLN6,A02320160,靜脈留置針-16G,2,2021/9/23,38,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,39,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,40,True
75410,DLN6,A02320160,靜脈留置針-16G,3,2021/10/12,41,True
75411,DLN6,A02320160,靜脈留置針-16G,1,2021/10/24,42,False
75412,DLN6,A02320160,靜脈留置針-16G,1,2021/10/27,43,True
83130,DLN6,A02320160,靜脈留置針-16G,1,2021/11/4,44,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,45,True
83132,DLN6,A02320160,靜脈留置針-16G,4,2021/11/17,46,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,47,True
90682,DLN6,A02320160,靜脈留置針-16G,1,2021/12/2,48,True
90683,DLN6,A02320160,靜脈留置針-16G,1,2021/12/11,49,False
90684,DLN6,A02320160,靜脈留置針-16G,2,2021/12/17,50,True
90685,DLN6,A02320160,靜脈留置針-16G,1,2021/12/23,51,True
2611,DLN6,A02320160,靜脈留置針-16G,0,2021/1/29,52,True
