,庫房,料號,品名,數量,週,工作日,帳務日期
6135,DLN6,C14000004,輸液延長管,5,1,True,2021/1/8
6141,DLN6,C14000004,輸液延長管,9,2,False,2021/1/16
6144,DLN6,C14000004,輸液延長管,3,3,True,2021/1/22
6145,DLN6,C14000004,輸液延長管,1,4,True,2021/1/28
13158,DLN6,C14000004,輸液延長管,4,5,True,2021/2/5
13159,DLN6,C14000004,輸液延長管,1,6,True,2021/2/8
13165,DLN6,C14000004,輸液延長管,6,7,True,2021/2/20
13166,DLN6,C14000004,輸液延長管,1,8,True,2021/2/23
20474,DLN6,C14000004,輸液延長管,5,9,False,2021/3/7
20481,DLN6,C14000004,輸液延長管,8,10,True,2021/3/12
20486,DLN6,C14000004,輸液延長管,5,11,True,2021/3/18
20492,DLN6,C14000004,輸液延長管,10,12,False,2021/3/27
27866,DLN6,C14000004,輸液延長管,6,13,False,2021/4/4
27872,DLN6,C14000004,輸液延長管,7,14,True,2021/4/9
27875,DLN6,C14000004,輸液延長管,4,15,False,2021/4/18
27877,DLN6,C14000004,輸液延長管,2,16,True,2021/4/23
27882,DLN6,C14000004,輸液延長管,5,17,True,2021/4/30
36112,DLN6,C14000004,輸液延長管,8,18,True,2021/5/8
36115,DLN6,C14000004,輸液延長管,3,19,True,2021/5/14
36118,DLN6,C14000004,輸液延長管,4,20,True,2021/5/20
36126,DLN6,C14000004,輸液延長管,12,21,False,2021/5/30
44787,DLN6,C14000004,輸液延長管,1,22,True,2021/6/4
44788,DLN6,C14000004,輸液延長管,1,23,True,2021/6/11
44790,DLN6,C14000004,輸液延長管,4,24,True,2021/6/18
44794,DLN6,C14000004,輸液延長管,6,25,True,2021/6/23
54133,DLN6,C14000004,輸液延長管,6,26,False,2021/7/3
54136,DLN6,C14000004,輸液延長管,5,27,False,2021/7/11
54143,DLN6,C14000004,輸液延長管,7,28,True,2021/7/16
54150,DLN6,C14000004,輸液延長管,7,29,False,2021/7/24
54156,DLN6,C14000004,輸液延長管,6,30,True,2021/7/30
62500,DLN6,C14000004,輸液延長管,9,31,False,2021/8/8
62503,DLN6,C14000004,輸液延長管,5,32,True,2021/8/11
62508,DLN6,C14000004,輸液延長管,7,33,True,2021/8/20
62509,DLN6,C14000004,輸液延長管,1,34,True,2021/8/23
70983,DLN6,C14000004,輸液延長管,6,35,True,2021/9/3
70987,DLN6,C14000004,輸液延長管,5,36,True,2021/9/10
70994,DLN6,C14000004,輸液延長管,8,37,True,2021/9/16
70996,DLN6,C14000004,輸液延長管,3,38,True,2021/9/23
78652,DLN6,C14000004,輸液延長管,3,39,False,2021/10/1
78657,DLN6,C14000004,輸液延長管,8,40,False,2021/10/6
78660,DLN6,C14000004,輸液延長管,3,41,True,2021/10/13
78661,DLN6,C14000004,輸液延長管,2,42,True,2021/10/21
78662,DLN6,C14000004,輸液延長管,4,43,True,2021/10/27
86675,DLN6,C14000004,輸液延長管,1,44,True,2021/11/4
86678,DLN6,C14000004,輸液延長管,3,45,True,2021/11/11
86681,DLN6,C14000004,輸液延長管,5,46,False,2021/11/21
86685,DLN6,C14000004,輸液延長管,5,47,True,2021/11/22
6130,DLN6,C14000004,輸液延長管,0,48,False,2021/1/1
93632,DLN6,C14000004,輸液延長管,4,49,True,2021/12/8
6130,DLN6,C14000004,輸液延長管,0,50,False,2021/1/1
93633,DLN6,C14000004,輸液延長管,1,51,True,2021/12/24
93635,DLN6,C14000004,輸液延長管,3,52,True,2021/12/29
