,庫房,料號,品名,數量,週,工作日,帳務日期
1740,DLN6,A00120504,50cc塑膠注射空針-非螺紋,2,1,False,2021/1/9
1750,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,2,False,2021/1/17
1755,DLN6,A00120504,50cc塑膠注射空針-非螺紋,6,3,True,2021/1/21
1757,DLN6,A00120504,50cc塑膠注射空針-非螺紋,2,4,True,2021/1/28
9280,DLN6,A00120504,50cc塑膠注射空針-非螺紋,7,5,True,2021/2/7
9281,DLN6,A00120504,50cc塑膠注射空針-非螺紋,1,6,True,2021/2/8
9286,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,7,False,2021/2/21
9289,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,8,False,2021/2/27
16233,DLN6,A00120504,50cc塑膠注射空針-非螺紋,4,9,False,2021/3/7
16241,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,10,False,2021/3/14
16245,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,11,True,2021/3/18
16251,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,12,False,2021/3/28
23672,DLN6,A00120504,50cc塑膠注射空針-非螺紋,7,13,False,2021/4/4
23674,DLN6,A00120504,50cc塑膠注射空針-非螺紋,2,14,True,2021/4/7
23682,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,15,False,2021/4/18
1739,DLN6,A00120504,50cc塑膠注射空針-非螺紋,0,16,True,2021/1/8
31297,DLN6,A00120504,50cc塑膠注射空針-非螺紋,7,17,False,2021/5/1
31302,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,18,False,2021/5/9
31303,DLN6,A00120504,50cc塑膠注射空針-非螺紋,1,19,False,2021/5/16
31306,DLN6,A00120504,50cc塑膠注射空針-非螺紋,3,20,True,2021/5/20
31312,DLN6,A00120504,50cc塑膠注射空針-非螺紋,19,21,False,2021/5/30
31315,DLN6,A00120504,50cc塑膠注射空針-非螺紋,3,22,True,2021/5/31
1739,DLN6,A00120504,50cc塑膠注射空針-非螺紋,0,23,True,2021/1/8
39936,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,24,False,2021/6/20
39946,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,25,True,2021/6/25
39948,DLN6,A00120504,50cc塑膠注射空針-非螺紋,2,26,True,2021/6/29
49044,DLN6,A00120504,50cc塑膠注射空針-非螺紋,3,27,False,2021/7/11
49050,DLN6,A00120504,50cc塑膠注射空針-非螺紋,6,28,False,2021/7/18
49051,DLN6,A00120504,50cc塑膠注射空針-非螺紋,1,29,True,2021/7/21
49055,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,30,False,2021/7/31
57740,DLN6,A00120504,50cc塑膠注射空針-非螺紋,15,31,False,2021/8/8
57748,DLN6,A00120504,50cc塑膠注射空針-非螺紋,12,32,True,2021/8/11
57753,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,33,False,2021/8/22
57755,DLN6,A00120504,50cc塑膠注射空針-非螺紋,3,34,True,2021/8/26
66307,DLN6,A00120504,50cc塑膠注射空針-非螺紋,6,35,False,2021/9/5
66314,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,36,False,2021/9/12
66327,DLN6,A00120504,50cc塑膠注射空針-非螺紋,13,37,False,2021/9/19
66332,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,38,True,2021/9/26
74573,DLN6,A00120504,50cc塑膠注射空針-非螺紋,9,39,False,2021/10/3
74581,DLN6,A00120504,50cc塑膠注射空針-非螺紋,8,40,True,2021/10/9
74589,DLN6,A00120504,50cc塑膠注射空針-非螺紋,8,41,False,2021/10/17
74597,DLN6,A00120504,50cc塑膠注射空針-非螺紋,9,42,False,2021/10/24
74598,DLN6,A00120504,50cc塑膠注射空針-非螺紋,2,43,True,2021/10/27
82217,DLN6,A00120504,50cc塑膠注射空針-非螺紋,4,44,False,2021/11/7
82221,DLN6,A00120504,50cc塑膠注射空針-非螺紋,4,45,True,2021/11/9
82225,DLN6,A00120504,50cc塑膠注射空針-非螺紋,4,46,False,2021/11/21
82232,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,47,True,2021/11/25
1739,DLN6,A00120504,50cc塑膠注射空針-非螺紋,0,48,True,2021/1/8
89911,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,49,False,2021/12/11
89917,DLN6,A00120504,50cc塑膠注射空針-非螺紋,6,50,False,2021/12/19
89918,DLN6,A00120504,50cc塑膠注射空針-非螺紋,1,51,True,2021/12/20
89921,DLN6,A00120504,50cc塑膠注射空針-非螺紋,4,52,True,2021/12/30
