,庫房,料號,品名,數量,週,工作日,帳務日期
6108,DLN6,C13941807,抽痰連接管,6,1,False,2021/1/10
6114,DLN6,C13941807,抽痰連接管,6,2,False,2021/1/16
6122,DLN6,C13941807,抽痰連接管,8,3,False,2021/1/24
6129,DLN6,C13941807,抽痰連接管,7,4,False,2021/1/31
13131,DLN6,C13941807,抽痰連接管,11,5,True,2021/2/7
13136,DLN6,C13941807,抽痰連接管,5,6,False,2021/2/13
13143,DLN6,C13941807,抽痰連接管,7,7,False,2021/2/21
13155,DLN6,C13941807,抽痰連接管,12,8,False,2021/2/28
20431,DLN6,C13941807,抽痰連接管,9,9,False,2021/3/7
20441,DLN6,C13941807,抽痰連接管,10,10,False,2021/3/13
20464,DLN6,C13941807,抽痰連接管,9,11,False,2021/3/20
20465,DLN6,C13941807,抽痰連接管,10,12,False,2021/3/27
27851,DLN6,C13941807,抽痰連接管,15,13,False,2021/4/4
27855,DLN6,C13941807,抽痰連接管,5,14,False,2021/4/10
27858,DLN6,C13941807,抽痰連接管,3,15,False,2021/4/18
27861,DLN6,C13941807,抽痰連接管,3,16,True,2021/4/25
36065,DLN6,C13941807,抽痰連接管,6,17,False,2021/5/2
36079,DLN6,C13941807,抽痰連接管,14,18,False,2021/5/9
36085,DLN6,C13941807,抽痰連接管,7,19,False,2021/5/15
36096,DLN6,C13941807,抽痰連接管,11,20,False,2021/5/23
36105,DLN6,C13941807,抽痰連接管,9,21,False,2021/5/30
44760,DLN6,C13941807,抽痰連接管,8,22,False,2021/6/5
44767,DLN6,C13941807,抽痰連接管,8,23,False,2021/6/13
44777,DLN6,C13941807,抽痰連接管,11,24,False,2021/6/19
44782,DLN6,C13941807,抽痰連接管,5,25,False,2021/6/26
54099,DLN6,C13941807,抽痰連接管,8,26,False,2021/7/3
54106,DLN6,C13941807,抽痰連接管,7,27,False,2021/7/11
54115,DLN6,C13941807,抽痰連接管,9,28,True,2021/7/16
54125,DLN6,C13941807,抽痰連接管,11,29,False,2021/7/25
54130,DLN6,C13941807,抽痰連接管,6,30,True,2021/7/30
62471,DLN6,C13941807,抽痰連接管,10,31,False,2021/8/8
62477,DLN6,C13941807,抽痰連接管,6,32,False,2021/8/15
62481,DLN6,C13941807,抽痰連接管,4,33,False,2021/8/21
62491,DLN6,C13941807,抽痰連接管,10,34,False,2021/8/29
70955,DLN6,C13941807,抽痰連接管,5,35,False,2021/9/4
70962,DLN6,C13941807,抽痰連接管,7,36,True,2021/9/10
70968,DLN6,C13941807,抽痰連接管,6,37,True,2021/9/18
70976,DLN6,C13941807,抽痰連接管,8,38,False,2021/9/25
70978,DLN6,C13941807,抽痰連接管,2,39,True,2021/9/30
78636,DLN6,C13941807,抽痰連接管,4,40,False,2021/10/10
78640,DLN6,C13941807,抽痰連接管,4,41,False,2021/10/17
78648,DLN6,C13941807,抽痰連接管,8,42,False,2021/10/24
78651,DLN6,C13941807,抽痰連接管,3,43,True,2021/10/25
86646,DLN6,C13941807,抽痰連接管,5,44,True,2021/11/4
86657,DLN6,C13941807,抽痰連接管,11,45,False,2021/11/14
86665,DLN6,C13941807,抽痰連接管,8,46,False,2021/11/21
86672,DLN6,C13941807,抽痰連接管,7,47,False,2021/11/28
93621,DLN6,C13941807,抽痰連接管,4,48,True,2021/12/2
93624,DLN6,C13941807,抽痰連接管,10,49,False,2021/12/11
93626,DLN6,C13941807,抽痰連接管,2,50,True,2021/12/17
93629,DLN6,C13941807,抽痰連接管,3,51,False,2021/12/25
93630,DLN6,C13941807,抽痰連接管,1,52,True,2021/12/29
