,庫房,料號,品名,數量,週,工作日,帳務日期
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,1,True,2021/1/5
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,2,True,2021/1/5
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,3,True,2021/1/5
4964,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,4,True,2021/1/28
12096,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,8,5,False,2021/2/6
12101,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,10,6,False,2021/2/13
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,7,True,2021/1/5
12102,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,8,True,2021/2/25
19211,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,9,False,2021/3/7
19212,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,10,True,2021/3/9
19214,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,4,11,False,2021/3/20
19216,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,12,True,2021/3/24
26820,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,13,False,2021/4/4
26821,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,14,True,2021/4/7
26824,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,7,15,True,2021/4/15
26827,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,16,True,2021/4/22
26831,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,33,17,True,2021/4/30
34910,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,5,18,False,2021/5/5
34916,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,9,19,True,2021/5/14
34923,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,10,20,False,2021/5/23
34930,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,11,21,True,2021/5/26
43595,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,22,True,2021/6/4
43597,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,23,False,2021/6/12
43598,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,24,True,2021/6/16
43600,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,25,False,2021/6/27
52680,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,26,False,2021/7/3
52682,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,27,False,2021/7/10
52683,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,28,True,2021/7/16
52684,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,29,True,2021/7/21
52685,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,30,True,2021/7/27
61396,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,5,31,True,2021/8/5
61398,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,32,False,2021/8/15
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,33,True,2021/1/5
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,34,True,2021/1/5
69889,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,35,True,2021/9/2
69891,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,36,True,2021/9/10
69892,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,37,False,2021/9/19
69895,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,38,False,2021/9/21
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,39,True,2021/1/5
77638,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,40,False,2021/10/6
77640,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,41,True,2021/10/14
77641,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,42,True,2021/10/19
77644,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,5,43,False,2021/10/30
85595,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,44,True,2021/11/5
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,45,True,2021/1/5
85598,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,46,True,2021/11/18
85599,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,47,False,2021/11/28
92826,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,48,True,2021/12/3
92827,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,49,True,2021/12/10
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,50,True,2021/1/5
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,51,True,2021/1/5
4962,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,52,True,2021/1/5
