,庫房,料號,品名,數量,週,工作日,帳務日期
4961,DLN6,B08142226,紗布墊 2〞x2〞x8ply,2,1,True,2021/1/7
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,2,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,3,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,4,True,2021/1/4
12085,DLN6,B08142226,紗布墊 2〞x2〞x8ply,8,5,True,2021/2/7
12087,DLN6,B08142226,紗布墊 2〞x2〞x8ply,2,6,True,2021/2/10
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,7,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,8,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,9,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,10,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,11,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,12,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,13,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,14,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,15,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,16,True,2021/1/4
26817,DLN6,B08142226,紗布墊 2〞x2〞x8ply,3,17,True,2021/4/29
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,18,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,19,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,20,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,21,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,22,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,23,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,24,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,25,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,26,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,27,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,28,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,29,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,30,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,31,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,32,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,33,True,2021/1/4
61391,DLN6,B08142226,紗布墊 2〞x2〞x8ply,10,34,False,2021/8/29
69881,DLN6,B08142226,紗布墊 2〞x2〞x8ply,6,35,False,2021/9/5
69882,DLN6,B08142226,紗布墊 2〞x2〞x8ply,1,36,True,2021/9/10
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,37,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,38,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,39,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,40,True,2021/1/4
77634,DLN6,B08142226,紗布墊 2〞x2〞x8ply,3,41,False,2021/10/17
77635,DLN6,B08142226,紗布墊 2〞x2〞x8ply,1,42,True,2021/10/18
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,43,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,44,True,2021/1/4
85592,DLN6,B08142226,紗布墊 2〞x2〞x8ply,2,45,True,2021/11/10
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,46,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,47,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,48,True,2021/1/4
92823,DLN6,B08142226,紗布墊 2〞x2〞x8ply,3,49,True,2021/12/7
92824,DLN6,B08142226,紗布墊 2〞x2〞x8ply,1,50,False,2021/12/19
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,51,True,2021/1/4
4960,DLN6,B08142226,紗布墊 2〞x2〞x8ply,0,52,True,2021/1/4
