,庫房,料號,品名,數量,週,工作日,帳務日期
7774,DLN6,U90480016,中央靜脈導管包布,1,1,True,2021/1/5
7774,DLN6,U90480016,中央靜脈導管包布,0,2,True,2021/1/5
7774,DLN6,U90480016,中央靜脈導管包布,0,3,True,2021/1/5
7777,DLN6,U90480016,中央靜脈導管包布,3,4,True,2021/1/28
7774,DLN6,U90480016,中央靜脈導管包布,0,5,True,2021/1/5
14574,DLN6,U90480016,中央靜脈導管包布,2,6,False,2021/2/13
7774,DLN6,U90480016,中央靜脈導管包布,0,7,True,2021/1/5
14576,DLN6,U90480016,中央靜脈導管包布,2,8,False,2021/2/28
21933,DLN6,U90480016,中央靜脈導管包布,2,9,False,2021/3/7
21934,DLN6,U90480016,中央靜脈導管包布,1,10,True,2021/3/9
7774,DLN6,U90480016,中央靜脈導管包布,0,11,True,2021/1/5
21935,DLN6,U90480016,中央靜脈導管包布,1,12,True,2021/3/24
29398,DLN6,U90480016,中央靜脈導管包布,2,13,False,2021/4/4
29400,DLN6,U90480016,中央靜脈導管包布,2,14,True,2021/4/7
29401,DLN6,U90480016,中央靜脈導管包布,1,15,True,2021/4/15
29404,DLN6,U90480016,中央靜脈導管包布,3,16,True,2021/4/22
29406,DLN6,U90480016,中央靜脈導管包布,2,17,True,2021/4/28
7774,DLN6,U90480016,中央靜脈導管包布,0,18,True,2021/1/5
38092,DLN6,U90480016,中央靜脈導管包布,4,19,True,2021/5/14
38093,DLN6,U90480016,中央靜脈導管包布,1,20,True,2021/5/20
38094,DLN6,U90480016,中央靜脈導管包布,1,21,True,2021/5/26
46742,DLN6,U90480016,中央靜脈導管包布,2,22,True,2021/6/4
46743,DLN6,U90480016,中央靜脈導管包布,1,23,True,2021/6/7
46744,DLN6,U90480016,中央靜脈導管包布,1,24,True,2021/6/16
46746,DLN6,U90480016,中央靜脈導管包布,2,25,False,2021/6/27
55987,DLN6,U90480016,中央靜脈導管包布,2,26,False,2021/7/3
55989,DLN6,U90480016,中央靜脈導管包布,3,27,False,2021/7/10
55990,DLN6,U90480016,中央靜脈導管包布,1,28,True,2021/7/16
55991,DLN6,U90480016,中央靜脈導管包布,1,29,True,2021/7/21
55993,DLN6,U90480016,中央靜脈導管包布,2,30,True,2021/7/27
7774,DLN6,U90480016,中央靜脈導管包布,0,31,True,2021/1/5
64537,DLN6,U90480016,中央靜脈導管包布,2,32,False,2021/8/15
7774,DLN6,U90480016,中央靜脈導管包布,0,33,True,2021/1/5
7774,DLN6,U90480016,中央靜脈導管包布,0,34,True,2021/1/5
73008,DLN6,U90480016,中央靜脈導管包布,1,35,True,2021/9/2
73011,DLN6,U90480016,中央靜脈導管包布,3,36,False,2021/9/12
7774,DLN6,U90480016,中央靜脈導管包布,0,37,True,2021/1/5
73012,DLN6,U90480016,中央靜脈導管包布,1,38,False,2021/9/20
7774,DLN6,U90480016,中央靜脈導管包布,0,39,True,2021/1/5
7774,DLN6,U90480016,中央靜脈導管包布,0,40,True,2021/1/5
80375,DLN6,U90480016,中央靜脈導管包布,2,41,True,2021/10/14
7774,DLN6,U90480016,中央靜脈導管包布,0,42,True,2021/1/5
80377,DLN6,U90480016,中央靜脈導管包布,3,43,False,2021/10/30
88454,DLN6,U90480016,中央靜脈導管包布,3,44,True,2021/11/5
7774,DLN6,U90480016,中央靜脈導管包布,0,45,True,2021/1/5
88456,DLN6,U90480016,中央靜脈導管包布,2,46,True,2021/11/18
88457,DLN6,U90480016,中央靜脈導管包布,1,47,False,2021/11/28
7774,DLN6,U90480016,中央靜脈導管包布,0,48,True,2021/1/5
7774,DLN6,U90480016,中央靜脈導管包布,0,49,True,2021/1/5
7774,DLN6,U90480016,中央靜脈導管包布,0,50,True,2021/1/5
7774,DLN6,U90480016,中央靜脈導管包布,0,51,True,2021/1/5
7774,DLN6,U90480016,中央靜脈導管包布,0,52,True,2021/1/5
