,庫房,料號,品名,數量,週,工作日,帳務日期
5431,DLN6,C02514164,矽質胃管  16FR,6,1,True,2021/1/8
5426,DLN6,C02514164,矽質胃管  16FR,0,2,True,2021/1/4
5437,DLN6,C02514164,矽質胃管  16FR,6,3,False,2021/1/24
5440,DLN6,C02514164,矽質胃管  16FR,3,4,True,2021/1/29
12532,DLN6,C02514164,矽質胃管  16FR,6,5,True,2021/2/7
12535,DLN6,C02514164,矽質胃管  16FR,3,6,False,2021/2/12
12544,DLN6,C02514164,矽質胃管  16FR,9,7,True,2021/2/20
5426,DLN6,C02514164,矽質胃管  16FR,0,8,True,2021/1/4
19760,DLN6,C02514164,矽質胃管  16FR,5,9,True,2021/3/3
19763,DLN6,C02514164,矽質胃管  16FR,6,10,True,2021/3/10
19765,DLN6,C02514164,矽質胃管  16FR,2,11,True,2021/3/19
19774,DLN6,C02514164,矽質胃管  16FR,9,12,False,2021/3/27
27210,DLN6,C02514164,矽質胃管  16FR,3,13,False,2021/4/4
27214,DLN6,C02514164,矽質胃管  16FR,4,14,True,2021/4/8
27217,DLN6,C02514164,矽質胃管  16FR,3,15,False,2021/4/18
27218,DLN6,C02514164,矽質胃管  16FR,1,16,True,2021/4/19
35354,DLN6,C02514164,矽質胃管  16FR,5,17,False,2021/5/1
35359,DLN6,C02514164,矽質胃管  16FR,5,18,True,2021/5/8
35361,DLN6,C02514164,矽質胃管  16FR,2,19,True,2021/5/13
35366,DLN6,C02514164,矽質胃管  16FR,5,20,True,2021/5/21
35372,DLN6,C02514164,矽質胃管  16FR,5,21,True,2021/5/28
44100,DLN6,C02514164,矽質胃管  16FR,4,22,True,2021/6/4
44101,DLN6,C02514164,矽質胃管  16FR,2,23,True,2021/6/7
44108,DLN6,C02514164,矽質胃管  16FR,7,24,False,2021/6/20
44110,DLN6,C02514164,矽質胃管  16FR,2,25,True,2021/6/24
53333,DLN6,C02514164,矽質胃管  16FR,2,26,False,2021/7/3
53341,DLN6,C02514164,矽質胃管  16FR,8,27,False,2021/7/10
53353,DLN6,C02514164,矽質胃管  16FR,12,28,False,2021/7/18
53358,DLN6,C02514164,矽質胃管  16FR,5,29,True,2021/7/22
61798,DLN6,C02514164,矽質胃管  16FR,4,30,False,2021/8/1
61802,DLN6,C02514164,矽質胃管  16FR,4,31,False,2021/8/8
61805,DLN6,C02514164,矽質胃管  16FR,3,32,True,2021/8/13
61811,DLN6,C02514164,矽質胃管  16FR,6,33,True,2021/8/19
61812,DLN6,C02514164,矽質胃管  16FR,2,34,True,2021/8/23
70325,DLN6,C02514164,矽質胃管  16FR,4,35,True,2021/9/1
70331,DLN6,C02514164,矽質胃管  16FR,6,36,False,2021/9/11
70334,DLN6,C02514164,矽質胃管  16FR,3,37,True,2021/9/16
70339,DLN6,C02514164,矽質胃管  16FR,5,38,True,2021/9/23
70341,DLN6,C02514164,矽質胃管  16FR,2,39,True,2021/9/27
78058,DLN6,C02514164,矽質胃管  16FR,6,40,True,2021/10/8
5426,DLN6,C02514164,矽質胃管  16FR,0,41,True,2021/1/4
78063,DLN6,C02514164,矽質胃管  16FR,5,42,True,2021/10/22
78064,DLN6,C02514164,矽質胃管  16FR,1,43,True,2021/10/25
85989,DLN6,C02514164,矽質胃管  16FR,5,44,True,2021/11/5
85994,DLN6,C02514164,矽質胃管  16FR,5,45,False,2021/11/14
86000,DLN6,C02514164,矽質胃管  16FR,6,46,True,2021/11/19
86005,DLN6,C02514164,矽質胃管  16FR,5,47,False,2021/11/27
93082,DLN6,C02514164,矽質胃管  16FR,2,48,True,2021/12/1
93085,DLN6,C02514164,矽質胃管  16FR,3,49,True,2021/12/9
93089,DLN6,C02514164,矽質胃管  16FR,4,50,True,2021/12/17
93093,DLN6,C02514164,矽質胃管  16FR,3,51,False,2021/12/25
5426,DLN6,C02514164,矽質胃管  16FR,0,52,True,2021/1/4
