,庫房,料號,品名,數量,週,工作日,帳務日期
574,DLN6,A00120067,5cc 塑膠注射空針,44,1,False,2021/1/10
605,DLN6,A00120067,5cc 塑膠注射空針,41,2,False,2021/1/17
637,DLN6,A00120067,5cc 塑膠注射空針,39,3,False,2021/1/24
673,DLN6,A00120067,5cc 塑膠注射空針,64,4,False,2021/1/31
8319,DLN6,A00120067,5cc 塑膠注射空針,35,5,True,2021/2/7
8341,DLN6,A00120067,5cc 塑膠注射空針,29,6,False,2021/2/14
8368,DLN6,A00120067,5cc 塑膠注射空針,33,7,True,2021/2/20
8396,DLN6,A00120067,5cc 塑膠注射空針,45,8,False,2021/2/28
15201,DLN6,A00120067,5cc 塑膠注射空針,66,9,False,2021/3/7
15230,DLN6,A00120067,5cc 塑膠注射空針,40,10,False,2021/3/14
15254,DLN6,A00120067,5cc 塑膠注射空針,30,11,False,2021/3/21
15283,DLN6,A00120067,5cc 塑膠注射空針,36,12,False,2021/3/28
22533,DLN6,A00120067,5cc 塑膠注射空針,51,13,False,2021/4/4
22569,DLN6,A00120067,5cc 塑膠注射空針,49,14,False,2021/4/11
22693,DLN6,A00120067,5cc 塑膠注射空針,59,15,False,2021/4/17
22658,DLN6,A00120067,5cc 塑膠注射空針,59,16,True,2021/4/25
29983,DLN6,A00120067,5cc 塑膠注射空針,79,17,False,2021/5/2
30015,DLN6,A00120067,5cc 塑膠注射空針,41,18,False,2021/5/9
30041,DLN6,A00120067,5cc 塑膠注射空針,38,19,False,2021/5/16
30131,DLN6,A00120067,5cc 塑膠注射空針,56,20,False,2021/5/23
30133,DLN6,A00120067,5cc 塑膠注射空針,79,21,True,2021/5/26
38622,DLN6,A00120067,5cc 塑膠注射空針,53,22,False,2021/6/6
38653,DLN6,A00120067,5cc 塑膠注射空針,49,23,False,2021/6/13
38757,DLN6,A00120067,5cc 塑膠注射空針,47,24,False,2021/6/19
38747,DLN6,A00120067,5cc 塑膠注射空針,89,25,False,2021/6/27
47491,DLN6,A00120067,5cc 塑膠注射空針,63,26,False,2021/7/4
47582,DLN6,A00120067,5cc 塑膠注射空針,165,27,False,2021/7/11
47640,DLN6,A00120067,5cc 塑膠注射空針,95,28,False,2021/7/18
47706,DLN6,A00120067,5cc 塑膠注射空針,115,29,False,2021/7/25
56523,DLN6,A00120067,5cc 塑膠注射空針,128,30,False,2021/8/1
56555,DLN6,A00120067,5cc 塑膠注射空針,55,31,False,2021/8/8
56587,DLN6,A00120067,5cc 塑膠注射空針,48,32,False,2021/8/15
56627,DLN6,A00120067,5cc 塑膠注射空針,62,33,False,2021/8/22
56666,DLN6,A00120067,5cc 塑膠注射空針,65,34,False,2021/8/29
65087,DLN6,A00120067,5cc 塑膠注射空針,74,35,False,2021/9/5
65145,DLN6,A00120067,5cc 塑膠注射空針,89,36,False,2021/9/12
65195,DLN6,A00120067,5cc 塑膠注射空針,64,37,False,2021/9/19
65221,DLN6,A00120067,5cc 塑膠注射空針,38,38,True,2021/9/26
73498,DLN6,A00120067,5cc 塑膠注射空針,54,39,False,2021/10/3
73525,DLN6,A00120067,5cc 塑膠注射空針,40,40,False,2021/10/10
73564,DLN6,A00120067,5cc 塑膠注射空針,49,41,False,2021/10/17
73598,DLN6,A00120067,5cc 塑膠注射空針,44,42,False,2021/10/24
73641,DLN6,A00120067,5cc 塑膠注射空針,68,43,False,2021/10/31
80939,DLN6,A00120067,5cc 塑膠注射空針,83,44,False,2021/11/7
80995,DLN6,A00120067,5cc 塑膠注射空針,72,45,False,2021/11/14
81061,DLN6,A00120067,5cc 塑膠注射空針,115,46,False,2021/11/21
81121,DLN6,A00120067,5cc 塑膠注射空針,85,47,False,2021/11/28
88903,DLN6,A00120067,5cc 塑膠注射空針,65,48,False,2021/12/5
88949,DLN6,A00120067,5cc 塑膠注射空針,56,49,False,2021/12/12
88984,DLN6,A00120067,5cc 塑膠注射空針,48,50,False,2021/12/19
89001,DLN6,A00120067,5cc 塑膠注射空針,23,51,False,2021/12/26
89023,DLN6,A00120067,5cc 塑膠注射空針,33,52,True,2021/12/30
