,庫房,料號,品名,數量,週,工作日,帳務日期
7753,DLN6,T04220215,微量噴霧器,2,1,True,2021/1/8
7756,DLN6,T04220215,微量噴霧器,3,2,True,2021/1/15
7757,DLN6,T04220215,微量噴霧器,1,3,True,2021/1/19
7765,DLN6,T04220215,微量噴霧器,8,4,False,2021/1/31
14560,DLN6,T04220215,微量噴霧器,1,5,True,2021/2/4
14565,DLN6,T04220215,微量噴霧器,5,6,False,2021/2/14
14568,DLN6,T04220215,微量噴霧器,3,7,False,2021/2/21
14569,DLN6,T04220215,微量噴霧器,1,8,True,2021/2/25
21909,DLN6,T04220215,微量噴霧器,4,9,False,2021/3/6
21911,DLN6,T04220215,微量噴霧器,3,10,True,2021/3/12
21918,DLN6,T04220215,微量噴霧器,5,11,False,2021/3/21
21917,DLN6,T04220215,微量噴霧器,2,12,True,2021/3/26
29379,DLN6,T04220215,微量噴霧器,3,13,False,2021/4/4
29381,DLN6,T04220215,微量噴霧器,2,14,False,2021/4/11
29385,DLN6,T04220215,微量噴霧器,4,15,False,2021/4/17
29388,DLN6,T04220215,微量噴霧器,3,16,True,2021/4/25
38070,DLN6,T04220215,微量噴霧器,2,17,False,2021/5/2
38076,DLN6,T04220215,微量噴霧器,6,18,False,2021/5/5
38079,DLN6,T04220215,微量噴霧器,3,19,True,2021/5/14
7751,DLN6,T04220215,微量噴霧器,0,20,False,2021/1/1
38082,DLN6,T04220215,微量噴霧器,3,21,False,2021/5/29
46721,DLN6,T04220215,微量噴霧器,5,22,False,2021/6/6
46724,DLN6,T04220215,微量噴霧器,3,23,False,2021/6/12
46732,DLN6,T04220215,微量噴霧器,5,24,False,2021/6/19
46729,DLN6,T04220215,微量噴霧器,1,25,False,2021/6/26
55969,DLN6,T04220215,微量噴霧器,5,26,False,2021/7/4
55972,DLN6,T04220215,微量噴霧器,3,27,True,2021/7/9
55977,DLN6,T04220215,微量噴霧器,5,28,False,2021/7/18
55984,DLN6,T04220215,微量噴霧器,7,29,True,2021/7/23
64517,DLN6,T04220215,微量噴霧器,1,30,False,2021/8/1
64525,DLN6,T04220215,微量噴霧器,8,31,True,2021/8/5
7751,DLN6,T04220215,微量噴霧器,0,32,False,2021/1/1
64527,DLN6,T04220215,微量噴霧器,2,33,False,2021/8/21
64529,DLN6,T04220215,微量噴霧器,2,34,True,2021/8/26
72996,DLN6,T04220215,微量噴霧器,4,35,True,2021/9/3
72997,DLN6,T04220215,微量噴霧器,1,36,True,2021/9/9
73001,DLN6,T04220215,微量噴霧器,4,37,True,2021/9/18
73002,DLN6,T04220215,微量噴霧器,1,38,True,2021/9/24
80350,DLN6,T04220215,微量噴霧器,5,39,False,2021/10/1
7751,DLN6,T04220215,微量噴霧器,0,40,False,2021/1/1
80358,DLN6,T04220215,微量噴霧器,9,41,False,2021/10/17
80362,DLN6,T04220215,微量噴霧器,4,42,True,2021/10/21
80366,DLN6,T04220215,微量噴霧器,4,43,True,2021/10/29
88442,DLN6,T04220215,微量噴霧器,2,44,True,2021/11/2
88445,DLN6,T04220215,微量噴霧器,3,45,False,2021/11/14
88448,DLN6,T04220215,微量噴霧器,3,46,True,2021/11/15
88449,DLN6,T04220215,微量噴霧器,1,47,True,2021/11/23
95188,DLN6,T04220215,微量噴霧器,1,48,False,2021/12/5
95191,DLN6,T04220215,微量噴霧器,3,49,False,2021/12/11
95193,DLN6,T04220215,微量噴霧器,2,50,False,2021/12/19
95194,DLN6,T04220215,微量噴霧器,1,51,True,2021/12/23
7751,DLN6,T04220215,微量噴霧器,0,52,False,2021/1/1
