,庫房,料號,品名,數量,週,工作日,帳務日期
7744,DLN6,T01300007,多重濃度氧氣口罩,2,1,False,2021/1/9
7742,DLN6,T01300007,多重濃度氧氣口罩,0,2,False,2021/1/2
7745,DLN6,T01300007,多重濃度氧氣口罩,1,3,True,2021/1/19
7746,DLN6,T01300007,多重濃度氧氣口罩,1,4,True,2021/1/27
14548,DLN6,T01300007,多重濃度氧氣口罩,5,5,True,2021/2/7
14549,DLN6,T01300007,多重濃度氧氣口罩,1,6,True,2021/2/9
14550,DLN6,T01300007,多重濃度氧氣口罩,1,7,False,2021/2/21
14552,DLN6,T01300007,多重濃度氧氣口罩,2,8,True,2021/2/24
21890,DLN6,T01300007,多重濃度氧氣口罩,4,9,False,2021/3/7
21891,DLN6,T01300007,多重濃度氧氣口罩,1,10,True,2021/3/9
21895,DLN6,T01300007,多重濃度氧氣口罩,5,11,True,2021/3/19
7742,DLN6,T01300007,多重濃度氧氣口罩,0,12,False,2021/1/2
29365,DLN6,T01300007,多重濃度氧氣口罩,2,13,True,2021/4/1
29366,DLN6,T01300007,多重濃度氧氣口罩,1,14,True,2021/4/6
7742,DLN6,T01300007,多重濃度氧氣口罩,0,15,False,2021/1/2
29367,DLN6,T01300007,多重濃度氧氣口罩,1,16,True,2021/4/19
29368,DLN6,T01300007,多重濃度氧氣口罩,1,17,True,2021/4/28
38057,DLN6,T01300007,多重濃度氧氣口罩,1,18,False,2021/5/4
7742,DLN6,T01300007,多重濃度氧氣口罩,0,19,False,2021/1/2
38058,DLN6,T01300007,多重濃度氧氣口罩,1,20,True,2021/5/20
38060,DLN6,T01300007,多重濃度氧氣口罩,2,21,False,2021/5/29
46707,DLN6,T01300007,多重濃度氧氣口罩,3,22,True,2021/6/3
46709,DLN6,T01300007,多重濃度氧氣口罩,2,23,True,2021/6/9
46710,DLN6,T01300007,多重濃度氧氣口罩,1,24,False,2021/6/14
7742,DLN6,T01300007,多重濃度氧氣口罩,0,25,False,2021/1/2
7742,DLN6,T01300007,多重濃度氧氣口罩,0,26,False,2021/1/2
55946,DLN6,T01300007,多重濃度氧氣口罩,2,27,False,2021/7/11
55952,DLN6,T01300007,多重濃度氧氣口罩,6,28,True,2021/7/16
55955,DLN6,T01300007,多重濃度氧氣口罩,3,29,False,2021/7/25
64507,DLN6,T01300007,多重濃度氧氣口罩,4,30,False,2021/8/1
64510,DLN6,T01300007,多重濃度氧氣口罩,3,31,False,2021/8/8
64511,DLN6,T01300007,多重濃度氧氣口罩,1,32,True,2021/8/11
64512,DLN6,T01300007,多重濃度氧氣口罩,1,33,True,2021/8/16
64513,DLN6,T01300007,多重濃度氧氣口罩,1,34,True,2021/8/27
7742,DLN6,T01300007,多重濃度氧氣口罩,0,35,False,2021/1/2
7742,DLN6,T01300007,多重濃度氧氣口罩,0,36,False,2021/1/2
72983,DLN6,T01300007,多重濃度氧氣口罩,1,37,True,2021/9/14
72985,DLN6,T01300007,多重濃度氧氣口罩,2,38,False,2021/9/25
80335,DLN6,T01300007,多重濃度氧氣口罩,3,39,False,2021/10/3
7742,DLN6,T01300007,多重濃度氧氣口罩,0,40,False,2021/1/2
80337,DLN6,T01300007,多重濃度氧氣口罩,2,41,True,2021/10/14
80340,DLN6,T01300007,多重濃度氧氣口罩,3,42,False,2021/10/24
80341,DLN6,T01300007,多重濃度氧氣口罩,1,43,False,2021/10/30
88425,DLN6,T01300007,多重濃度氧氣口罩,2,44,True,2021/11/5
88428,DLN6,T01300007,多重濃度氧氣口罩,3,45,True,2021/11/8
88430,DLN6,T01300007,多重濃度氧氣口罩,2,46,True,2021/11/19
88432,DLN6,T01300007,多重濃度氧氣口罩,2,47,False,2021/11/28
88433,DLN6,T01300007,多重濃度氧氣口罩,1,48,True,2021/11/29
95177,DLN6,T01300007,多重濃度氧氣口罩,2,49,True,2021/12/10
95178,DLN6,T01300007,多重濃度氧氣口罩,1,50,True,2021/12/14
95179,DLN6,T01300007,多重濃度氧氣口罩,1,51,True,2021/12/22
95180,DLN6,T01300007,多重濃度氧氣口罩,1,52,True,2021/12/29
