,庫房,料號,品名,數量,週,工作日,帳務日期
4603,DLN6,B00304056,彈性紗捲,1,1,False,2021/1/10
4606,DLN6,B00304056,彈性紗捲,3,2,True,2021/1/12
4602,DLN6,B00304056,彈性紗捲,0,3,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,4,False,2021/1/1
11717,DLN6,B00304056,彈性紗捲,1,5,True,2021/2/3
4602,DLN6,B00304056,彈性紗捲,0,6,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,7,False,2021/1/1
11718,DLN6,B00304056,彈性紗捲,1,8,False,2021/2/28
18800,DLN6,B00304056,彈性紗捲,4,9,True,2021/3/4
18802,DLN6,B00304056,彈性紗捲,2,10,True,2021/3/12
18807,DLN6,B00304056,彈性紗捲,5,11,False,2021/3/21
18811,DLN6,B00304056,彈性紗捲,4,12,True,2021/3/25
26421,DLN6,B00304056,彈性紗捲,3,13,True,2021/4/2
4602,DLN6,B00304056,彈性紗捲,0,14,False,2021/1/1
26422,DLN6,B00304056,彈性紗捲,1,15,True,2021/4/16
26425,DLN6,B00304056,彈性紗捲,7,16,True,2021/4/25
26427,DLN6,B00304056,彈性紗捲,9,17,True,2021/4/29
34484,DLN6,B00304056,彈性紗捲,1,18,False,2021/5/4
34485,DLN6,B00304056,彈性紗捲,1,19,True,2021/5/12
34491,DLN6,B00304056,彈性紗捲,6,20,False,2021/5/23
34497,DLN6,B00304056,彈性紗捲,8,21,True,2021/5/27
4602,DLN6,B00304056,彈性紗捲,0,22,False,2021/1/1
43234,DLN6,B00304056,彈性紗捲,1,23,False,2021/6/12
4602,DLN6,B00304056,彈性紗捲,0,24,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,25,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,26,False,2021/1/1
52266,DLN6,B00304056,彈性紗捲,1,27,True,2021/7/7
4602,DLN6,B00304056,彈性紗捲,0,28,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,29,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,30,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,31,False,2021/1/1
61010,DLN6,B00304056,彈性紗捲,1,32,False,2021/8/15
4602,DLN6,B00304056,彈性紗捲,0,33,False,2021/1/1
61015,DLN6,B00304056,彈性紗捲,6,34,True,2021/8/27
69533,DLN6,B00304056,彈性紗捲,1,35,True,2021/9/2
4602,DLN6,B00304056,彈性紗捲,0,36,False,2021/1/1
69535,DLN6,B00304056,彈性紗捲,4,37,True,2021/9/15
69536,DLN6,B00304056,彈性紗捲,1,38,True,2021/9/22
69538,DLN6,B00304056,彈性紗捲,3,39,True,2021/9/30
77318,DLN6,B00304056,彈性紗捲,1,40,False,2021/10/5
4602,DLN6,B00304056,彈性紗捲,0,41,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,42,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,43,False,2021/1/1
85245,DLN6,B00304056,彈性紗捲,2,44,True,2021/11/3
85247,DLN6,B00304056,彈性紗捲,2,45,False,2021/11/14
85248,DLN6,B00304056,彈性紗捲,1,46,True,2021/11/15
4602,DLN6,B00304056,彈性紗捲,0,47,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,48,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,49,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,50,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,51,False,2021/1/1
4602,DLN6,B00304056,彈性紗捲,0,52,False,2021/1/1
