,庫房,料號,品名,數量,週,工作日,帳務日期
3619,DLN6,A04411285,全拋式採血器,333,1,False,2021/1/10
3883,DLN6,A04411285,全拋式採血器,487,2,False,2021/1/17
4124,DLN6,A04411285,全拋式採血器,448,3,False,2021/1/24
4410,DLN6,A04411285,全拋式採血器,475,4,False,2021/1/31
10924,DLN6,A04411285,全拋式採血器,474,5,True,2021/2/7
11126,DLN6,A04411285,全拋式採血器,394,6,False,2021/2/14
11352,DLN6,A04411285,全拋式採血器,411,7,False,2021/2/21
11582,DLN6,A04411285,全拋式採血器,467,8,False,2021/2/28
17952,DLN6,A04411285,全拋式採血器,328,9,False,2021/3/7
18142,DLN6,A04411285,全拋式採血器,369,10,False,2021/3/14
18304,DLN6,A04411285,全拋式採血器,334,11,False,2021/3/21
18588,DLN6,A04411285,全拋式採血器,429,12,False,2021/3/28
25298,DLN6,A04411285,全拋式採血器,359,13,False,2021/4/4
25544,DLN6,A04411285,全拋式採血器,373,14,False,2021/4/11
26180,DLN6,A04411285,全拋式採血器,281,15,False,2021/4/18
26013,DLN6,A04411285,全拋式採血器,423,16,True,2021/4/25
33146,DLN6,A04411285,全拋式採血器,371,17,False,2021/5/2
33403,DLN6,A04411285,全拋式採血器,432,18,False,2021/5/9
33687,DLN6,A04411285,全拋式採血器,448,19,False,2021/5/16
33948,DLN6,A04411285,全拋式採血器,461,20,False,2021/5/23
34303,DLN6,A04411285,全拋式採血器,545,21,False,2021/5/30
42038,DLN6,A04411285,全拋式採血器,530,22,False,2021/6/6
42307,DLN6,A04411285,全拋式採血器,502,23,False,2021/6/13
42584,DLN6,A04411285,全拋式採血器,480,24,False,2021/6/20
42920,DLN6,A04411285,全拋式採血器,602,25,False,2021/6/27
51118,DLN6,A04411285,全拋式採血器,560,26,False,2021/7/4
51386,DLN6,A04411285,全拋式採血器,566,27,False,2021/7/11
51630,DLN6,A04411285,全拋式採血器,496,28,False,2021/7/18
51889,DLN6,A04411285,全拋式採血器,569,29,False,2021/7/25
59470,DLN6,A04411285,全拋式採血器,474,30,False,2021/8/1
59722,DLN6,A04411285,全拋式採血器,441,31,False,2021/8/8
60074,DLN6,A04411285,全拋式採血器,571,32,False,2021/8/15
60423,DLN6,A04411285,全拋式採血器,530,33,False,2021/8/22
60766,DLN6,A04411285,全拋式採血器,562,34,False,2021/8/29
68175,DLN6,A04411285,全拋式採血器,481,35,False,2021/9/5
68502,DLN6,A04411285,全拋式採血器,531,36,False,2021/9/12
68819,DLN6,A04411285,全拋式採血器,606,37,False,2021/9/19
69176,DLN6,A04411285,全拋式採血器,594,38,True,2021/9/26
76229,DLN6,A04411285,全拋式採血器,687,39,False,2021/10/3
76546,DLN6,A04411285,全拋式採血器,543,40,False,2021/10/10
76856,DLN6,A04411285,全拋式採血器,477,41,False,2021/10/17
77052,DLN6,A04411285,全拋式採血器,314,42,False,2021/10/24
77224,DLN6,A04411285,全拋式採血器,332,43,False,2021/10/31
84177,DLN6,A04411285,全拋式採血器,534,44,False,2021/11/7
84423,DLN6,A04411285,全拋式採血器,467,45,False,2021/11/14
84696,DLN6,A04411285,全拋式採血器,486,46,False,2021/11/21
85015,DLN6,A04411285,全拋式採血器,677,47,False,2021/11/28
91515,DLN6,A04411285,全拋式採血器,542,48,False,2021/12/5
91748,DLN6,A04411285,全拋式採血器,512,49,False,2021/12/12
91988,DLN6,A04411285,全拋式採血器,492,50,False,2021/12/19
92279,DLN6,A04411285,全拋式採血器,612,51,False,2021/12/26
92458,DLN6,A04411285,全拋式採血器,296,52,True,2021/12/31
