,庫房,料號,品名,數量,週,工作日,帳務日期
179,DLN6,A00120033,2.5-3cc PVC 注射空針,134,1,False,2021/1/10
301,DLN6,A00120033,2.5-3cc PVC 注射空針,205,2,False,2021/1/17
433,DLN6,A00120033,2.5-3cc PVC 注射空針,226,3,False,2021/1/24
521,DLN6,A00120033,2.5-3cc PVC 注射空針,155,4,False,2021/1/31
7993,DLN6,A00120033,2.5-3cc PVC 注射空針,272,5,True,2021/2/7
8079,DLN6,A00120033,2.5-3cc PVC 注射空針,145,6,False,2021/2/14
8177,DLN6,A00120033,2.5-3cc PVC 注射空針,153,7,False,2021/2/21
8281,DLN6,A00120033,2.5-3cc PVC 注射空針,150,8,False,2021/2/28
14750,DLN6,A00120033,2.5-3cc PVC 注射空針,190,9,False,2021/3/7
14861,DLN6,A00120033,2.5-3cc PVC 注射空針,218,10,False,2021/3/14
14961,DLN6,A00120033,2.5-3cc PVC 注射空針,176,11,False,2021/3/21
15125,DLN6,A00120033,2.5-3cc PVC 注射空針,238,12,False,2021/3/28
22092,DLN6,A00120033,2.5-3cc PVC 注射空針,241,13,False,2021/4/4
22195,DLN6,A00120033,2.5-3cc PVC 注射空針,158,14,False,2021/4/11
22492,DLN6,A00120033,2.5-3cc PVC 注射空針,240,15,False,2021/4/18
22426,DLN6,A00120033,2.5-3cc PVC 注射空針,212,16,True,2021/4/25
29500,DLN6,A00120033,2.5-3cc PVC 注射空針,156,17,False,2021/5/2
29602,DLN6,A00120033,2.5-3cc PVC 注射空針,143,18,False,2021/5/9
29713,DLN6,A00120033,2.5-3cc PVC 注射空針,183,19,False,2021/5/16
29946,DLN6,A00120033,2.5-3cc PVC 注射空針,170,20,False,2021/5/23
29949,DLN6,A00120033,2.5-3cc PVC 注射空針,193,21,True,2021/5/27
38269,DLN6,A00120033,2.5-3cc PVC 注射空針,171,22,False,2021/6/6
38373,DLN6,A00120033,2.5-3cc PVC 注射空針,186,23,False,2021/6/13
38439,DLN6,A00120033,2.5-3cc PVC 注射空針,126,24,False,2021/6/20
38545,DLN6,A00120033,2.5-3cc PVC 注射空針,233,25,False,2021/6/27
46941,DLN6,A00120033,2.5-3cc PVC 注射空針,232,26,False,2021/7/4
47096,DLN6,A00120033,2.5-3cc PVC 注射空針,277,27,False,2021/7/11
47230,DLN6,A00120033,2.5-3cc PVC 注射空針,238,28,False,2021/7/18
47359,DLN6,A00120033,2.5-3cc PVC 注射空針,242,29,False,2021/7/25
56121,DLN6,A00120033,2.5-3cc PVC 注射空針,220,30,False,2021/8/1
56222,DLN6,A00120033,2.5-3cc PVC 注射空針,147,31,False,2021/8/8
56296,DLN6,A00120033,2.5-3cc PVC 注射空針,122,32,False,2021/8/15
56384,DLN6,A00120033,2.5-3cc PVC 注射空針,141,33,False,2021/8/22
56479,DLN6,A00120033,2.5-3cc PVC 注射空針,152,34,False,2021/8/29
64702,DLN6,A00120033,2.5-3cc PVC 注射空針,189,35,False,2021/9/5
64810,DLN6,A00120033,2.5-3cc PVC 注射空針,172,36,False,2021/9/12
64905,DLN6,A00120033,2.5-3cc PVC 注射空針,152,37,False,2021/9/19
64999,DLN6,A00120033,2.5-3cc PVC 注射空針,156,38,True,2021/9/26
73152,DLN6,A00120033,2.5-3cc PVC 注射空針,132,39,False,2021/10/3
73224,DLN6,A00120033,2.5-3cc PVC 注射空針,118,40,False,2021/10/10
73331,DLN6,A00120033,2.5-3cc PVC 注射空針,161,41,False,2021/10/17
73402,DLN6,A00120033,2.5-3cc PVC 注射空針,104,42,False,2021/10/24
73483,DLN6,A00120033,2.5-3cc PVC 注射空針,133,43,False,2021/10/31
80554,DLN6,A00120033,2.5-3cc PVC 注射空針,143,44,False,2021/11/7
80647,DLN6,A00120033,2.5-3cc PVC 注射空針,133,45,False,2021/11/14
80758,DLN6,A00120033,2.5-3cc PVC 注射空針,202,46,False,2021/11/21
80854,DLN6,A00120033,2.5-3cc PVC 注射空針,146,47,False,2021/11/28
88612,DLN6,A00120033,2.5-3cc PVC 注射空針,126,48,False,2021/12/5
88680,DLN6,A00120033,2.5-3cc PVC 注射空針,96,49,False,2021/12/12
88757,DLN6,A00120033,2.5-3cc PVC 注射空針,117,50,False,2021/12/19
88827,DLN6,A00120033,2.5-3cc PVC 注射空針,107,51,False,2021/12/26
88870,DLN6,A00120033,2.5-3cc PVC 注射空針,70,52,True,2021/12/29
