,庫房,料號,品名,數量,週,工作日,帳務日期
311,DLN8,A00120067,5cc 塑膠注射空針,36.0,1,False,2021-01-10
345,DLN8,A00120067,5cc 塑膠注射空針,45.0,2,False,2021-01-17
358,DLN8,A00120067,5cc 塑膠注射空針,15.0,3,False,2021-01-24
393,DLN8,A00120067,5cc 塑膠注射空針,43.0,4,False,2021-01-31
5033,DLN8,A00120067,5cc 塑膠注射空針,24.0,5,True,2021-02-07
5058,DLN8,A00120067,5cc 塑膠注射空針,32.0,6,False,2021-02-14
5088,DLN8,A00120067,5cc 塑膠注射空針,44.0,7,False,2021-02-21
5113,DLN8,A00120067,5cc 塑膠注射空針,36.0,8,False,2021-02-28
9902,DLN8,A00120067,5cc 塑膠注射空針,22.0,9,False,2021-03-07
9928,DLN8,A00120067,5cc 塑膠注射空針,34.0,10,False,2021-03-14
9952,DLN8,A00120067,5cc 塑膠注射空針,50.0,11,False,2021-03-21
9982,DLN8,A00120067,5cc 塑膠注射空針,44.0,12,False,2021-03-28
15004,DLN8,A00120067,5cc 塑膠注射空針,37.0,13,False,2021-04-04
15031,DLN8,A00120067,5cc 塑膠注射空針,32.0,14,False,2021-04-11
15055,DLN8,A00120067,5cc 塑膠注射空針,35.0,15,False,2021-04-18
15080,DLN8,A00120067,5cc 塑膠注射空針,38.0,16,True,2021-04-25
19406,DLN8,A00120067,5cc 塑膠注射空針,45.0,17,False,2021-05-02
19418,DLN8,A00120067,5cc 塑膠注射空針,12.0,18,False,2021-05-09
19430,DLN8,A00120067,5cc 塑膠注射空針,16.0,19,False,2021-05-15
19435,DLN8,A00120067,5cc 塑膠注射空針,5.0,20,False,2021-05-22
19438,DLN8,A00120067,5cc 塑膠注射空針,5.0,21,True,2021-05-27
21775,DLN8,A00120067,5cc 塑膠注射空針,7.0,22,False,2021-06-06
21776,DLN8,A00120067,5cc 塑膠注射空針,1.0,23,True,2021-06-07
21777,DLN8,A00120067,5cc 塑膠注射空針,1.0,24,False,2021-06-14
21779,DLN8,A00120067,5cc 塑膠注射空針,8.0,25,False,2021-06-27
22839,DLN8,A00120067,5cc 塑膠注射空針,2.0,26,True,2021-07-02
22847,DLN8,A00120067,5cc 塑膠注射空針,11.0,27,False,2021-07-11
22874,DLN8,A00120067,5cc 塑膠注射空針,52.0,28,False,2021-07-18
22895,DLN8,A00120067,5cc 塑膠注射空針,28.0,29,False,2021-07-25
26366,DLN8,A00120067,5cc 塑膠注射空針,47.0,30,False,2021-08-01
26395,DLN8,A00120067,5cc 塑膠注射空針,35.0,31,False,2021-08-08
26410,DLN8,A00120067,5cc 塑膠注射空針,19.0,32,False,2021-08-15
26438,DLN8,A00120067,5cc 塑膠注射空針,55.0,33,False,2021-08-22
26472,DLN8,A00120067,5cc 塑膠注射空針,62.0,34,False,2021-08-29
30266,DLN8,A00120067,5cc 塑膠注射空針,47.0,35,False,2021-09-05
30285,DLN8,A00120067,5cc 塑膠注射空針,38.0,36,False,2021-09-12
30301,DLN8,A00120067,5cc 塑膠注射空針,21.0,37,False,2021-09-19
30311,DLN8,A00120067,5cc 塑膠注射空針,19.0,38,True,2021-09-26
33649,DLN8,A00120067,5cc 塑膠注射空針,31.0,39,False,2021-10-03
33657,DLN8,A00120067,5cc 塑膠注射空針,11.0,40,False,2021-10-10
33668,DLN8,A00120067,5cc 塑膠注射空針,13.0,41,False,2021-10-17
33682,DLN8,A00120067,5cc 塑膠注射空針,22.0,42,False,2021-10-24
33707,DLN8,A00120067,5cc 塑膠注射空針,33.0,43,False,2021-10-31
37092,DLN8,A00120067,5cc 塑膠注射空針,23.0,44,False,2021-11-07
37109,DLN8,A00120067,5cc 塑膠注射空針,28.0,45,False,2021-11-14
37136,DLN8,A00120067,5cc 塑膠注射空針,44.0,46,False,2021-11-21
37160,DLN8,A00120067,5cc 塑膠注射空針,38.0,47,False,2021-11-28
40201,DLN8,A00120067,5cc 塑膠注射空針,19.0,48,False,2021-12-05
40210,DLN8,A00120067,5cc 塑膠注射空針,10.0,49,False,2021-12-11
40225,DLN8,A00120067,5cc 塑膠注射空針,22.0,50,False,2021-12-19
40252,DLN8,A00120067,5cc 塑膠注射空針,34.0,51,False,2021-12-26
40263,DLN8,A00120067,5cc 塑膠注射空針,20.0,52,True,2021-12-30
