,庫房,料號,品名,數量,週,工作日,帳務日期
1504,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,45.0,1,False,2021-01-10
1523,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,21.0,2,False,2021-01-17
1531,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,9.0,3,False,2021-01-24
1551,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,34.0,4,False,2021-01-31
6431,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,25.0,5,True,2021-02-07
6464,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,55.0,6,False,2021-02-14
6493,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,64.0,7,False,2021-02-21
6527,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,54.0,8,False,2021-02-28
11358,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,48.0,9,False,2021-03-07
11382,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,54.0,10,False,2021-03-14
11394,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,16.0,11,False,2021-03-21
11414,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,44.0,12,False,2021-03-28
16241,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,16.0,13,False,2021-04-04
16260,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,26.0,14,False,2021-04-11
16280,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,29.0,15,False,2021-04-18
16309,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,43.0,16,True,2021-04-25
20149,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,40.0,17,False,2021-05-02
20173,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,50.0,18,False,2021-05-09
20190,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,27.0,19,False,2021-05-15
20200,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,11.0,20,False,2021-05-22
20210,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,11.0,21,False,2021-05-30
22112,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,22,False,2021-06-06
22116,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,9.0,23,True,2021-06-11
22121,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,5.0,24,False,2021-06-20
22127,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,8.0,25,True,2021-06-25
23882,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,11.0,26,False,2021-07-04
23895,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,22.0,27,False,2021-07-11
23905,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,13.0,28,False,2021-07-18
23921,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,28.0,29,False,2021-07-25
27476,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,24.0,30,False,2021-08-01
27496,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,42.0,31,False,2021-08-08
27508,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,15.0,32,False,2021-08-15
27519,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,18.0,33,False,2021-08-22
27533,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,17.0,34,False,2021-08-29
31317,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,31.0,35,False,2021-09-05
31339,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,38.0,36,False,2021-09-12
31354,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,20.0,37,False,2021-09-19
31374,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,37.0,38,True,2021-09-26
34728,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,29.0,39,False,2021-10-03
34750,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,43.0,40,False,2021-10-10
34777,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,37.0,41,False,2021-10-17
34802,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,43.0,42,False,2021-10-24
34823,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,31.0,43,False,2021-10-31
38189,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,33.0,44,False,2021-11-06
38206,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,29.0,45,False,2021-11-14
38222,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,30.0,46,False,2021-11-21
38240,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,24.0,47,False,2021-11-28
41232,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,42.0,48,False,2021-12-05
41251,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,23.0,49,False,2021-12-12
41274,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,33.0,50,False,2021-12-19
41297,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,29.0,51,False,2021-12-26
41304,DLN8,A02322259,〞美迪克〞安全性靜脈留置針  22G,10.0,52,True,2021-12-29
