,庫房,料號,品名,數量,週,工作日,帳務日期
2064,DLN8,A04411285,全拋式採血器,253.0,1,False,2021-01-10
2337,DLN8,A04411285,全拋式採血器,367.0,2,False,2021-01-17
2527,DLN8,A04411285,全拋式採血器,242.0,3,False,2021-01-24
2754,DLN8,A04411285,全拋式採血器,276.0,4,False,2021-01-31
6953,DLN8,A04411285,全拋式採血器,273.0,5,True,2021-02-07
7139,DLN8,A04411285,全拋式採血器,246.0,6,False,2021-02-14
7370,DLN8,A04411285,全拋式採血器,305.0,7,False,2021-02-21
7601,DLN8,A04411285,全拋式採血器,320.0,8,False,2021-02-28
11860,DLN8,A04411285,全拋式採血器,248.0,9,False,2021-03-07
12062,DLN8,A04411285,全拋式採血器,265.0,10,False,2021-03-14
12225,DLN8,A04411285,全拋式採血器,217.0,11,False,2021-03-21
12466,DLN8,A04411285,全拋式採血器,342.0,12,False,2021-03-28
16698,DLN8,A04411285,全拋式採血器,309.0,13,False,2021-04-04
16836,DLN8,A04411285,全拋式採血器,245.0,14,False,2021-04-11
16987,DLN8,A04411285,全拋式採血器,208.0,15,False,2021-04-18
17173,DLN8,A04411285,全拋式採血器,258.0,16,True,2021-04-25
20368,DLN8,A04411285,全拋式採血器,215.0,17,False,2021-05-02
20514,DLN8,A04411285,全拋式採血器,289.0,18,False,2021-05-09
20615,DLN8,A04411285,全拋式採血器,195.0,19,False,2021-05-16
20638,DLN8,A04411285,全拋式採血器,35.0,20,False,2021-05-23
20654,DLN8,A04411285,全拋式採血器,16.0,21,False,2021-05-30
22173,DLN8,A04411285,全拋式採血器,19.0,22,False,2021-06-06
22191,DLN8,A04411285,全拋式採血器,23.0,23,False,2021-06-12
22195,DLN8,A04411285,全拋式採血器,6.0,24,True,2021-06-18
22211,DLN8,A04411285,全拋式採血器,16.0,25,False,2021-06-27
24115,DLN8,A04411285,全拋式採血器,67.0,26,False,2021-07-04
24183,DLN8,A04411285,全拋式採血器,79.0,27,False,2021-07-11
24284,DLN8,A04411285,全拋式採血器,135.0,28,False,2021-07-18
24517,DLN8,A04411285,全拋式採血器,282.0,29,False,2021-07-25
27810,DLN8,A04411285,全拋式採血器,293.0,30,False,2021-08-01
27909,DLN8,A04411285,全拋式採血器,159.0,31,False,2021-08-08
28036,DLN8,A04411285,全拋式採血器,194.0,32,False,2021-08-15
28248,DLN8,A04411285,全拋式採血器,312.0,33,False,2021-08-22
28446,DLN8,A04411285,全拋式採血器,271.0,34,False,2021-08-29
31631,DLN8,A04411285,全拋式採血器,260.0,35,False,2021-09-05
31764,DLN8,A04411285,全拋式採血器,238.0,36,False,2021-09-12
31860,DLN8,A04411285,全拋式採血器,272.0,37,False,2021-09-19
31964,DLN8,A04411285,全拋式採血器,223.0,38,True,2021-09-26
35021,DLN8,A04411285,全拋式採血器,239.0,39,False,2021-10-03
35118,DLN8,A04411285,全拋式採血器,194.0,40,False,2021-10-10
35218,DLN8,A04411285,全拋式採血器,184.0,41,False,2021-10-17
35339,DLN8,A04411285,全拋式採血器,239.0,42,False,2021-10-24
35422,DLN8,A04411285,全拋式採血器,176.0,43,False,2021-10-31
38470,DLN8,A04411285,全拋式採血器,146.0,44,False,2021-11-07
38510,DLN8,A04411285,全拋式採血器,68.0,45,False,2021-11-14
38567,DLN8,A04411285,全拋式採血器,128.0,46,False,2021-11-21
38647,DLN8,A04411285,全拋式採血器,177.0,47,False,2021-11-28
41487,DLN8,A04411285,全拋式採血器,77.0,48,False,2021-12-05
41543,DLN8,A04411285,全拋式採血器,127.0,49,False,2021-12-12
41611,DLN8,A04411285,全拋式採血器,191.0,50,False,2021-12-19
41687,DLN8,A04411285,全拋式採血器,182.0,51,False,2021-12-26
41722,DLN8,A04411285,全拋式採血器,81.0,52,True,2021-12-31
