,庫房,料號,品名,數量,帳務日期,週,工作日
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,1,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,2,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,3,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,4,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-02-07,5,True
9608,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-02-10,6,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,7,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,8,True
14677,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-03-03,9,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,10,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,11,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,12,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,13,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,14,True
19223,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-04-18,15,False
19224,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-04-19,16,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,17,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,18,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,19,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,20,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,21,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,22,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,23,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,24,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,25,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,26,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,27,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,28,True
26170,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-07-23,29,True
26171,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-07-27,30,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,31,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,32,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,33,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,34,True
33406,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-09-02,35,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,36,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,37,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,38,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,39,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,40,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,41,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,42,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,43,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,44,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,45,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,46,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,47,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,48,True
42993,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-12-06,49,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,50,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,51,True
9607,DLN8,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-02-07,52,True
