,庫房,料號,品名,數量,週,工作日,帳務日期
3292,DLN8,C13930399,T型連接管,47.0,1,False,2021-01-10
3342,DLN8,C13930399,T型連接管,53.0,2,False,2021-01-17
3364,DLN8,C13930399,T型連接管,25.0,3,False,2021-01-24
3408,DLN8,C13930399,T型連接管,48.0,4,False,2021-01-31
8222,DLN8,C13930399,T型連接管,38.0,5,True,2021-02-07
8267,DLN8,C13930399,T型連接管,53.0,6,False,2021-02-14
8320,DLN8,C13930399,T型連接管,70.0,7,False,2021-02-21
8385,DLN8,C13930399,T型連接管,74.0,8,False,2021-02-28
13263,DLN8,C13930399,T型連接管,48.0,9,False,2021-03-07
13307,DLN8,C13930399,T型連接管,48.0,10,False,2021-03-14
13340,DLN8,C13930399,T型連接管,37.0,11,False,2021-03-21
13386,DLN8,C13930399,T型連接管,57.0,12,False,2021-03-28
17915,DLN8,C13930399,T型連接管,35.0,13,False,2021-04-04
17955,DLN8,C13930399,T型連接管,46.0,14,False,2021-04-11
17999,DLN8,C13930399,T型連接管,59.0,15,False,2021-04-18
18045,DLN8,C13930399,T型連接管,50.0,16,True,2021-04-25
21005,DLN8,C13930399,T型連接管,51.0,17,False,2021-05-02
21053,DLN8,C13930399,T型連接管,55.0,18,False,2021-05-09
21088,DLN8,C13930399,T型連接管,39.0,19,False,2021-05-16
21106,DLN8,C13930399,T型連接管,19.0,20,False,2021-05-22
21122,DLN8,C13930399,T型連接管,16.0,21,False,2021-05-30
22386,DLN8,C13930399,T型連接管,7.0,22,False,2021-06-06
22395,DLN8,C13930399,T型連接管,9.0,23,False,2021-06-12
22403,DLN8,C13930399,T型連接管,8.0,24,False,2021-06-20
22418,DLN8,C13930399,T型連接管,16.0,25,False,2021-06-27
25111,DLN8,C13930399,T型連接管,13.0,26,False,2021-07-04
25140,DLN8,C13930399,T型連接管,35.0,27,False,2021-07-11
25183,DLN8,C13930399,T型連接管,48.0,28,False,2021-07-18
25215,DLN8,C13930399,T型連接管,36.0,29,False,2021-07-25
28919,DLN8,C13930399,T型連接管,55.0,30,False,2021-08-01
28957,DLN8,C13930399,T型連接管,43.0,31,False,2021-08-08
28983,DLN8,C13930399,T型連接管,29.0,32,False,2021-08-15
29014,DLN8,C13930399,T型連接管,32.0,33,False,2021-08-22
29048,DLN8,C13930399,T型連接管,38.0,34,False,2021-08-29
32501,DLN8,C13930399,T型連接管,45.0,35,False,2021-09-05
32541,DLN8,C13930399,T型連接管,50.0,36,False,2021-09-12
32571,DLN8,C13930399,T型連接管,33.0,37,False,2021-09-19
32599,DLN8,C13930399,T型連接管,33.0,38,True,2021-09-26
35906,DLN8,C13930399,T型連接管,38.0,39,False,2021-10-03
35942,DLN8,C13930399,T型連接管,44.0,40,False,2021-10-10
35980,DLN8,C13930399,T型連接管,42.0,41,False,2021-10-17
36017,DLN8,C13930399,T型連接管,44.0,42,False,2021-10-24
36055,DLN8,C13930399,T型連接管,40.0,43,False,2021-10-31
39216,DLN8,C13930399,T型連接管,34.0,44,False,2021-11-07
39245,DLN8,C13930399,T型連接管,38.0,45,False,2021-11-14
39284,DLN8,C13930399,T型連接管,44.0,46,False,2021-11-21
39310,DLN8,C13930399,T型連接管,27.0,47,False,2021-11-28
42291,DLN8,C13930399,T型連接管,48.0,48,False,2021-12-05
42340,DLN8,C13930399,T型連接管,55.0,49,False,2021-12-12
42377,DLN8,C13930399,T型連接管,45.0,50,False,2021-12-19
42412,DLN8,C13930399,T型連接管,37.0,51,False,2021-12-26
42432,DLN8,C13930399,T型連接管,23.0,52,True,2021-12-30
