,庫房,料號,品名,數量,週,工作日,帳務日期
2824,DLN8,B00304056,彈性紗捲,1.0,1,False,2021-01-10
2825,DLN8,B00304056,彈性紗捲,1.0,2,True,2021-01-12
2824,DLN8,B00304056,彈性紗捲,0.0,3,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,4,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,5,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,6,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,7,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,8,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,9,False,2021-01-10
12660,DLN8,B00304056,彈性紗捲,2.0,10,False,2021-03-14
12661,DLN8,B00304056,彈性紗捲,1.0,11,True,2021-03-17
2824,DLN8,B00304056,彈性紗捲,0.0,12,False,2021-01-10
12662,DLN8,B00304056,彈性紗捲,1.0,13,True,2021-03-29
2824,DLN8,B00304056,彈性紗捲,0.0,14,False,2021-01-10
17401,DLN8,B00304056,彈性紗捲,1.0,15,True,2021-04-14
17402,DLN8,B00304056,彈性紗捲,1.0,16,True,2021-04-25
2824,DLN8,B00304056,彈性紗捲,0.0,17,False,2021-01-10
20687,DLN8,B00304056,彈性紗捲,1.0,18,True,2021-05-08
2824,DLN8,B00304056,彈性紗捲,0.0,19,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,20,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,21,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,22,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,23,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,24,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,25,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,26,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,27,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,28,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,29,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,30,False,2021-01-10
28590,DLN8,B00304056,彈性紗捲,4.0,31,False,2021-08-08
2824,DLN8,B00304056,彈性紗捲,0.0,32,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,33,False,2021-01-10
28592,DLN8,B00304056,彈性紗捲,2.0,34,True,2021-08-25
32099,DLN8,B00304056,彈性紗捲,1.0,35,True,2021-09-03
32101,DLN8,B00304056,彈性紗捲,2.0,36,True,2021-09-09
32102,DLN8,B00304056,彈性紗捲,1.0,37,True,2021-09-13
2824,DLN8,B00304056,彈性紗捲,0.0,38,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,39,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,40,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,41,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,42,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,43,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,44,False,2021-01-10
38734,DLN8,B00304056,彈性紗捲,1.0,45,True,2021-11-11
2824,DLN8,B00304056,彈性紗捲,0.0,46,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,47,False,2021-01-10
2824,DLN8,B00304056,彈性紗捲,0.0,48,False,2021-01-10
41797,DLN8,B00304056,彈性紗捲,2.0,49,True,2021-12-08
2824,DLN8,B00304056,彈性紗捲,0.0,50,False,2021-01-10
41798,DLN8,B00304056,彈性紗捲,1.0,51,False,2021-12-25
41800,DLN8,B00304056,彈性紗捲,3.0,52,True,2021-12-29
