,庫房,料號,品名,數量,週,工作日,帳務日期
3412,DLN8,C13941807,抽痰連接管,3.0,1,False,2021-01-09
3415,DLN8,C13941807,抽痰連接管,4.0,2,False,2021-01-16
3420,DLN8,C13941807,抽痰連接管,5.0,3,False,2021-01-24
3426,DLN8,C13941807,抽痰連接管,6.0,4,False,2021-01-31
8392,DLN8,C13941807,抽痰連接管,7.0,5,True,2021-02-07
8398,DLN8,C13941807,抽痰連接管,6.0,6,False,2021-02-14
8403,DLN8,C13941807,抽痰連接管,5.0,7,True,2021-02-20
8407,DLN8,C13941807,抽痰連接管,4.0,8,False,2021-02-27
13407,DLN8,C13941807,抽痰連接管,7.0,9,False,2021-03-06
13411,DLN8,C13941807,抽痰連接管,4.0,10,False,2021-03-14
13413,DLN8,C13941807,抽痰連接管,2.0,11,True,2021-03-18
13417,DLN8,C13941807,抽痰連接管,4.0,12,False,2021-03-28
18077,DLN8,C13941807,抽痰連接管,4.0,13,True,2021-04-01
18079,DLN8,C13941807,抽痰連接管,2.0,14,False,2021-04-10
18081,DLN8,C13941807,抽痰連接管,2.0,15,True,2021-04-13
18087,DLN8,C13941807,抽痰連接管,6.0,16,False,2021-04-24
18093,DLN8,C13941807,抽痰連接管,6.0,17,True,2021-04-30
21125,DLN8,C13941807,抽痰連接管,2.0,18,False,2021-05-03
21131,DLN8,C13941807,抽痰連接管,6.0,19,False,2021-05-16
21135,DLN8,C13941807,抽痰連接管,4.0,20,False,2021-05-23
21143,DLN8,C13941807,抽痰連接管,8.0,21,True,2021-05-28
22429,DLN8,C13941807,抽痰連接管,6.0,22,False,2021-06-06
22434,DLN8,C13941807,抽痰連接管,5.0,23,False,2021-06-12
22438,DLN8,C13941807,抽痰連接管,4.0,24,True,2021-06-18
22439,DLN8,C13941807,抽痰連接管,1.0,25,True,2021-06-24
25255,DLN8,C13941807,抽痰連接管,5.0,26,True,2021-07-02
25260,DLN8,C13941807,抽痰連接管,5.0,27,True,2021-07-09
25261,DLN8,C13941807,抽痰連接管,1.0,28,True,2021-07-14
25265,DLN8,C13941807,抽痰連接管,4.0,29,False,2021-07-25
25266,DLN8,C13941807,抽痰連接管,1.0,30,True,2021-07-28
29061,DLN8,C13941807,抽痰連接管,1.0,31,True,2021-08-04
29062,DLN8,C13941807,抽痰連接管,1.0,32,True,2021-08-13
29065,DLN8,C13941807,抽痰連接管,3.0,33,True,2021-08-20
29069,DLN8,C13941807,抽痰連接管,4.0,34,False,2021-08-29
32626,DLN8,C13941807,抽痰連接管,5.0,35,True,2021-09-01
32627,DLN8,C13941807,抽痰連接管,1.0,36,True,2021-09-07
32630,DLN8,C13941807,抽痰連接管,4.0,37,True,2021-09-18
32632,DLN8,C13941807,抽痰連接管,2.0,38,True,2021-09-23
36061,DLN8,C13941807,抽痰連接管,6.0,39,False,2021-10-02
36066,DLN8,C13941807,抽痰連接管,5.0,40,False,2021-10-10
36070,DLN8,C13941807,抽痰連接管,4.0,41,True,2021-10-15
36073,DLN8,C13941807,抽痰連接管,3.0,42,False,2021-10-23
36074,DLN8,C13941807,抽痰連接管,1.0,43,False,2021-10-30
39329,DLN8,C13941807,抽痰連接管,2.0,44,True,2021-11-05
39331,DLN8,C13941807,抽痰連接管,2.0,45,True,2021-11-11
39334,DLN8,C13941807,抽痰連接管,3.0,46,False,2021-11-20
39341,DLN8,C13941807,抽痰連接管,7.0,47,False,2021-11-28
42433,DLN8,C13941807,抽痰連接管,3.0,48,False,2021-12-05
42437,DLN8,C13941807,抽痰連接管,5.0,49,False,2021-12-12
42439,DLN8,C13941807,抽痰連接管,3.0,50,False,2021-12-18
42445,DLN8,C13941807,抽痰連接管,6.0,51,False,2021-12-25
42447,DLN8,C13941807,抽痰連接管,2.0,52,True,2021-12-29
