,庫房,料號,品名,數量,帳務日期,週,工作日
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,1,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,2,True
3467,DLN8,F01700003,真空吸引瓶,1.0,2021-01-19,3,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,4,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,5,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,6,True
8459,DLN8,F01700003,真空吸引瓶,2.0,2021-02-19,7,True
8460,DLN8,F01700003,真空吸引瓶,2.0,2021-02-22,8,True
13484,DLN8,F01700003,真空吸引瓶,5.0,2021-03-04,9,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,10,True
13486,DLN8,F01700003,真空吸引瓶,3.0,2021-03-19,11,True
13488,DLN8,F01700003,真空吸引瓶,6.0,2021-03-24,12,True
13489,DLN8,F01700003,真空吸引瓶,1.0,2021-03-29,13,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,14,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,15,True
18152,DLN8,F01700003,真空吸引瓶,3.0,2021-04-19,16,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,17,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,18,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,19,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,20,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,21,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,22,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,23,True
22472,DLN8,F01700003,真空吸引瓶,1.0,2021-06-14,24,False
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,25,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,26,True
25313,DLN8,F01700003,真空吸引瓶,4.0,2021-07-09,27,True
25314,DLN8,F01700003,真空吸引瓶,4.0,2021-07-15,28,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,29,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,30,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,31,True
29102,DLN8,F01700003,真空吸引瓶,1.0,2021-08-12,32,True
29104,DLN8,F01700003,真空吸引瓶,9.0,2021-08-18,33,True
29105,DLN8,F01700003,真空吸引瓶,4.0,2021-08-24,34,True
29107,DLN8,F01700003,真空吸引瓶,3.0,2021-08-30,35,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,36,True
32666,DLN8,F01700003,真空吸引瓶,1.0,2021-09-14,37,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,38,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,39,True
36111,DLN8,F01700003,真空吸引瓶,3.0,2021-10-04,40,False
36113,DLN8,F01700003,真空吸引瓶,7.0,2021-10-13,41,True
36115,DLN8,F01700003,真空吸引瓶,9.0,2021-10-19,42,True
36116,DLN8,F01700003,真空吸引瓶,6.0,2021-10-28,43,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,44,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,45,True
39390,DLN8,F01700003,真空吸引瓶,1.0,2021-11-18,46,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,47,True
42482,DLN8,F01700003,真空吸引瓶,3.0,2021-12-02,48,True
42483,DLN8,F01700003,真空吸引瓶,5.0,2021-12-06,49,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,50,True
42484,DLN8,F01700003,真空吸引瓶,1.0,2021-12-22,51,True
3467,DLN8,F01700003,真空吸引瓶,0.0,2021-01-19,52,True
