,庫房,料號,品名,數量,週,工作日,帳務日期
1392,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,28.0,1,False,2021-01-10
1430,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,45.0,2,False,2021-01-17
1445,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,22.0,3,False,2021-01-24
1474,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,35.0,4,False,2021-01-31
6314,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,28.0,5,True,2021-02-07
6332,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,20.0,6,False,2021-02-14
6365,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,52.0,7,False,2021-02-21
6410,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,52.0,8,False,2021-02-28
11239,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,29.0,9,False,2021-03-07
11265,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,32.0,10,False,2021-03-14
11289,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,29.0,11,False,2021-03-21
11322,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,42.0,12,False,2021-03-28
16136,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,30.0,13,False,2021-04-04
16161,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,36.0,14,False,2021-04-11
16192,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,64.0,15,False,2021-04-18
16216,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,30.0,16,True,2021-04-25
20080,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,49.0,17,False,2021-05-02
20105,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,30.0,18,False,2021-05-09
20126,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,27.0,19,False,2021-05-16
20135,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,9.0,20,True,2021-05-21
20143,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,8.0,21,False,2021-05-30
22086,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,5.0,22,False,2021-06-06
22093,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,7.0,23,False,2021-06-12
22097,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,24,False,2021-06-20
22108,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,12.0,25,False,2021-06-27
23780,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,9.0,26,False,2021-07-04
23798,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,28.0,27,False,2021-07-11
23833,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,46.0,28,False,2021-07-18
23853,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,27.0,29,False,2021-07-25
27380,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,43.0,30,False,2021-08-01
27404,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,28.0,31,False,2021-08-08
27421,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,22.0,32,False,2021-08-15
27443,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,27.0,33,False,2021-08-22
27468,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,30.0,34,False,2021-08-29
31219,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,28.0,35,False,2021-09-05
31249,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,37.0,36,False,2021-09-12
31270,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,27.0,37,False,2021-09-19
31287,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,22.0,38,True,2021-09-26
34636,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,26.0,39,False,2021-10-02
34660,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,36.0,40,False,2021-10-10
34681,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,29.0,41,False,2021-10-17
34700,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,25.0,42,False,2021-10-24
34720,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,27.0,43,False,2021-10-31
38097,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,25.0,44,False,2021-11-07
38119,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,30.0,45,False,2021-11-14
38148,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,35.0,46,False,2021-11-21
38163,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,18.0,47,False,2021-11-28
41131,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,26.0,48,False,2021-12-05
41162,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,43.0,49,False,2021-12-12
41181,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,27.0,50,False,2021-12-18
41201,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,25.0,51,False,2021-12-25
41214,DLN8,A02320340,〞美迪克〞安全性靜脈留置針  20G,18.0,52,True,2021-12-30
