,庫房,料號,品名,數量,週,工作日,帳務日期
972,DLN8,A01130509,塑膠灌食空針,11.0,1,False,2021-01-09
978,DLN8,A01130509,塑膠灌食空針,6.0,2,False,2021-01-17
983,DLN8,A01130509,塑膠灌食空針,6.0,3,False,2021-01-23
985,DLN8,A01130509,塑膠灌食空針,2.0,4,False,2021-01-31
5822,DLN8,A01130509,塑膠灌食空針,9.0,5,True,2021-02-07
5827,DLN8,A01130509,塑膠灌食空針,5.0,6,False,2021-02-13
5836,DLN8,A01130509,塑膠灌食空針,10.0,7,False,2021-02-21
5844,DLN8,A01130509,塑膠灌食空針,9.0,8,False,2021-02-28
10737,DLN8,A01130509,塑膠灌食空針,6.0,9,False,2021-03-07
10745,DLN8,A01130509,塑膠灌食空針,8.0,10,False,2021-03-14
10754,DLN8,A01130509,塑膠灌食空針,7.0,11,False,2021-03-21
10762,DLN8,A01130509,塑膠灌食空針,8.0,12,False,2021-03-28
15720,DLN8,A01130509,塑膠灌食空針,6.0,13,True,2021-04-02
15726,DLN8,A01130509,塑膠灌食空針,6.0,14,True,2021-04-09
15732,DLN8,A01130509,塑膠灌食空針,6.0,15,False,2021-04-17
15735,DLN8,A01130509,塑膠灌食空針,3.0,16,False,2021-04-24
19816,DLN8,A01130509,塑膠灌食空針,5.0,17,False,2021-05-01
19819,DLN8,A01130509,塑膠灌食空針,3.0,18,True,2021-05-08
19822,DLN8,A01130509,塑膠灌食空針,3.0,19,True,2021-05-14
19823,DLN8,A01130509,塑膠灌食空針,1.0,20,False,2021-05-23
19831,DLN8,A01130509,塑膠灌食空針,9.0,21,True,2021-05-27
21947,DLN8,A01130509,塑膠灌食空針,3.0,22,True,2021-06-03
21953,DLN8,A01130509,塑膠灌食空針,7.0,23,False,2021-06-12
21957,DLN8,A01130509,塑膠灌食空針,4.0,24,True,2021-06-18
21962,DLN8,A01130509,塑膠灌食空針,5.0,25,False,2021-06-26
21965,DLN8,A01130509,塑膠灌食空針,3.0,26,True,2021-06-29
23452,DLN8,A01130509,塑膠灌食空針,5.0,27,True,2021-07-09
23459,DLN8,A01130509,塑膠灌食空針,7.0,28,False,2021-07-18
23462,DLN8,A01130509,塑膠灌食空針,3.0,29,True,2021-07-23
23467,DLN8,A01130509,塑膠灌食空針,5.0,30,True,2021-07-30
27046,DLN8,A01130509,塑膠灌食空針,2.0,31,True,2021-08-04
27053,DLN8,A01130509,塑膠灌食空針,7.0,32,False,2021-08-14
27061,DLN8,A01130509,塑膠灌食空針,8.0,33,False,2021-08-22
27064,DLN8,A01130509,塑膠灌食空針,3.0,34,True,2021-08-24
30861,DLN8,A01130509,塑膠灌食空針,6.0,35,False,2021-09-05
30870,DLN8,A01130509,塑膠灌食空針,9.0,36,False,2021-09-12
30874,DLN8,A01130509,塑膠灌食空針,4.0,37,True,2021-09-14
30878,DLN8,A01130509,塑膠灌食空針,4.0,38,True,2021-09-26
34265,DLN8,A01130509,塑膠灌食空針,6.0,39,False,2021-10-02
34274,DLN8,A01130509,塑膠灌食空針,9.0,40,False,2021-10-10
34279,DLN8,A01130509,塑膠灌食空針,5.0,41,True,2021-10-15
34288,DLN8,A01130509,塑膠灌食空針,9.0,42,False,2021-10-24
34292,DLN8,A01130509,塑膠灌食空針,4.0,43,False,2021-10-30
37735,DLN8,A01130509,塑膠灌食空針,4.0,44,True,2021-11-05
37742,DLN8,A01130509,塑膠灌食空針,7.0,45,False,2021-11-14
37745,DLN8,A01130509,塑膠灌食空針,3.0,46,True,2021-11-19
37751,DLN8,A01130509,塑膠灌食空針,6.0,47,True,2021-11-26
40780,DLN8,A01130509,塑膠灌食空針,1.0,48,True,2021-12-01
40782,DLN8,A01130509,塑膠灌食空針,2.0,49,True,2021-12-07
40784,DLN8,A01130509,塑膠灌食空針,3.0,50,True,2021-12-17
40792,DLN8,A01130509,塑膠灌食空針,8.0,51,False,2021-12-25
40794,DLN8,A01130509,塑膠灌食空針,2.0,52,True,2021-12-28
