,庫房,料號,品名,數量,週,工作日,帳務日期
91,DLN8,A00120033,2.5-3cc PVC 注射空針,143.0,1,False,2021-01-10
168,DLN8,A00120033,2.5-3cc PVC 注射空針,162.0,2,False,2021-01-17
217,DLN8,A00120033,2.5-3cc PVC 注射空針,103.0,3,False,2021-01-24
274,DLN8,A00120033,2.5-3cc PVC 注射空針,91.0,4,False,2021-01-31
4798,DLN8,A00120033,2.5-3cc PVC 注射空針,82.0,5,True,2021-02-07
4858,DLN8,A00120033,2.5-3cc PVC 注射空針,95.0,6,False,2021-02-14
4929,DLN8,A00120033,2.5-3cc PVC 注射空針,120.0,7,False,2021-02-21
5016,DLN8,A00120033,2.5-3cc PVC 注射空針,142.0,8,False,2021-02-28
9678,DLN8,A00120033,2.5-3cc PVC 注射空針,79.0,9,False,2021-03-07
9738,DLN8,A00120033,2.5-3cc PVC 注射空針,85.0,10,False,2021-03-14
9786,DLN8,A00120033,2.5-3cc PVC 注射空針,89.0,11,False,2021-03-21
9854,DLN8,A00120033,2.5-3cc PVC 注射空針,123.0,12,False,2021-03-28
14738,DLN8,A00120033,2.5-3cc PVC 注射空針,115.0,13,False,2021-04-04
14798,DLN8,A00120033,2.5-3cc PVC 注射空針,110.0,14,False,2021-04-11
14871,DLN8,A00120033,2.5-3cc PVC 注射空針,144.0,15,False,2021-04-18
14938,DLN8,A00120033,2.5-3cc PVC 注射空針,119.0,16,True,2021-04-25
19252,DLN8,A00120033,2.5-3cc PVC 注射空針,115.0,17,False,2021-05-02
19311,DLN8,A00120033,2.5-3cc PVC 注射空針,106.0,18,False,2021-05-09
19356,DLN8,A00120033,2.5-3cc PVC 注射空針,80.0,19,False,2021-05-16
19379,DLN8,A00120033,2.5-3cc PVC 注射空針,30.0,20,False,2021-05-23
19396,DLN8,A00120033,2.5-3cc PVC 注射空針,18.0,21,False,2021-05-30
21712,DLN8,A00120033,2.5-3cc PVC 注射空針,11.0,22,False,2021-06-06
21732,DLN8,A00120033,2.5-3cc PVC 注射空針,27.0,23,False,2021-06-13
21746,DLN8,A00120033,2.5-3cc PVC 注射空針,19.0,24,False,2021-06-20
21763,DLN8,A00120033,2.5-3cc PVC 注射空針,22.0,25,False,2021-06-27
22671,DLN8,A00120033,2.5-3cc PVC 注射空針,24.0,26,False,2021-07-04
22710,DLN8,A00120033,2.5-3cc PVC 注射空針,62.0,27,False,2021-07-11
22755,DLN8,A00120033,2.5-3cc PVC 注射空針,73.0,28,False,2021-07-18
22794,DLN8,A00120033,2.5-3cc PVC 注射空針,64.0,29,False,2021-07-25
26181,DLN8,A00120033,2.5-3cc PVC 注射空針,103.0,30,False,2021-08-01
26238,DLN8,A00120033,2.5-3cc PVC 注射空針,97.0,31,False,2021-08-08
26273,DLN8,A00120033,2.5-3cc PVC 注射空針,53.0,32,False,2021-08-15
26314,DLN8,A00120033,2.5-3cc PVC 注射空針,61.0,33,False,2021-08-22
26344,DLN8,A00120033,2.5-3cc PVC 注射空針,53.0,34,False,2021-08-29
30065,DLN8,A00120033,2.5-3cc PVC 注射空針,50.0,35,False,2021-09-05
30110,DLN8,A00120033,2.5-3cc PVC 注射空針,68.0,36,False,2021-09-12
30162,DLN8,A00120033,2.5-3cc PVC 注射空針,72.0,37,False,2021-09-19
30206,DLN8,A00120033,2.5-3cc PVC 注射空針,75.0,38,True,2021-09-26
33439,DLN8,A00120033,2.5-3cc PVC 注射空針,93.0,39,False,2021-10-03
33486,DLN8,A00120033,2.5-3cc PVC 注射空針,66.0,40,False,2021-10-10
33536,DLN8,A00120033,2.5-3cc PVC 注射空針,79.0,41,False,2021-10-17
33588,DLN8,A00120033,2.5-3cc PVC 注射空針,103.0,42,False,2021-10-24
33637,DLN8,A00120033,2.5-3cc PVC 注射空針,84.0,43,False,2021-10-31
36905,DLN8,A00120033,2.5-3cc PVC 注射空針,64.0,44,False,2021-11-07
36967,DLN8,A00120033,2.5-3cc PVC 注射空針,114.0,45,False,2021-11-14
37014,DLN8,A00120033,2.5-3cc PVC 注射空針,64.0,46,False,2021-11-21
37055,DLN8,A00120033,2.5-3cc PVC 注射空針,72.0,47,False,2021-11-28
39999,DLN8,A00120033,2.5-3cc PVC 注射空針,93.0,48,False,2021-12-05
40050,DLN8,A00120033,2.5-3cc PVC 注射空針,72.0,49,False,2021-12-12
40094,DLN8,A00120033,2.5-3cc PVC 注射空針,65.0,50,False,2021-12-19
40156,DLN8,A00120033,2.5-3cc PVC 注射空針,112.0,51,False,2021-12-26
40188,DLN8,A00120033,2.5-3cc PVC 注射空針,47.0,52,True,2021-12-30
