,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,1
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,2
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-01-23,,,False,3
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,4
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,5
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,6
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,7
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,8
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,9
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,10
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,11
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,12
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,13
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,14
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,15
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,16
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,17
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,18
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,19
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,20
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,21
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,22
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,23
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,24
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,25
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,26
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,27
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,28
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,29
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,30
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,31
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,32
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,33
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,34
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,35
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,36
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,37
442,DLN3,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,0.0,2022-01-23,202201.0,T-不計價,False,38
