,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,B03110120,人工薄膜,1.0,2019-12-30,1,True,2019,3.0,3.0,,
1,DLRI,B03110120,人工薄膜,1.0,2019-01-30,5,True,2019,5.0,2.0,,
2,DLRI,B03110120,人工薄膜,1.0,2019-02-13,7,True,2019,5.0,2.0,,
3,DLRI,B03110120,人工薄膜,1.0,2019-05-10,19,True,2019,5.0,2.0,,
4,DLRI,B03110120,人工薄膜,1.0,2019-06-05,23,True,2019,4.0,3.0,,
5,DLRI,B03110120,人工薄膜,1.0,2019-06-08,23,False,2019,4.0,3.0,,
6,DLRI,B03110120,人工薄膜,1.0,2019-06-11,24,True,2019,5.0,2.0,,
7,DLRI,B03110120,人工薄膜,1.0,2019-08-07,32,True,2019,5.0,2.0,,
8,DLRI,B03110120,人工薄膜,1.0,2019-08-10,32,False,2019,5.0,2.0,,
9,DLRI,B03110120,人工薄膜,1.0,2019-08-13,33,True,2019,5.0,2.0,,
10,DLRI,B03110120,人工薄膜,1.0,2019-08-27,35,True,2019,5.0,2.0,,
11,DLRI,B03110120,人工薄膜,1.0,2019-09-26,39,True,2019,5.0,2.0,,
12,DLRI,B03110120,人工薄膜,1.0,2019-09-29,39,True,2019,5.0,2.0,,
13,DLRI,B03110120,人工薄膜,1.0,2019-09-30,40,True,2019,5.0,2.0,,
14,DLRI,B03110120,人工薄膜,1.0,2019-10-06,40,False,2019,5.0,2.0,,
15,DLRI,B03110120,人工薄膜,1.0,2019-10-26,43,False,2019,5.0,2.0,,
16,DLRI,B03110120,人工薄膜,1.0,2019-10-27,43,False,2019,5.0,2.0,,
17,DLRI,B03110120,人工薄膜,1.0,2019-10-29,44,True,2019,5.0,2.0,,
18,DLRI,B03110120,人工薄膜,1.0,2019-11-01,44,True,2019,5.0,2.0,,
19,DLRI,B03110120,人工薄膜,1.0,2019-11-04,45,True,2019,5.0,2.0,,
20,DLRI,B03110120,人工薄膜,1.0,2019-11-07,45,True,2019,5.0,2.0,,
21,DLRI,B03110120,人工薄膜,1.0,2019-11-10,45,False,2019,5.0,2.0,,
22,DLRI,B03110120,人工薄膜,1.0,2019-11-13,46,True,2019,5.0,2.0,,
23,DLRI,B03110120,人工薄膜,1.0,2019-11-14,46,True,2019,5.0,2.0,,
24,DLRI,B03110120,人工薄膜,1.0,2019-11-14,46,True,2019,5.0,2.0,,
25,DLRI,B03110120,人工薄膜,1.0,2019-11-16,46,False,2019,5.0,2.0,,
26,DLRI,B03110120,人工薄膜,1.0,2019-11-17,46,False,2019,5.0,2.0,,
27,DLRI,B03110120,人工薄膜,1.0,2019-11-19,47,True,2019,5.0,2.0,,
28,DLRI,B03110120,人工薄膜,1.0,2019-11-22,47,True,2019,5.0,2.0,,
