,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,T00030706,微量噴霧器,1.0,2019-01-03,1,True,2019,3.0,3.0,,
1,DLRI,T00030706,微量噴霧器,1.0,2019-01-04,1,True,2019,3.0,3.0,,
2,DLRI,T00030706,微量噴霧器,1.0,2019-01-08,2,True,2019,5.0,2.0,,
3,DLRI,T00030706,微量噴霧器,1.0,2019-01-14,3,True,2019,5.0,2.0,,
4,DLRI,T00030706,微量噴霧器,1.0,2019-01-16,3,True,2019,5.0,2.0,,
5,DLRI,T00030706,微量噴霧器,1.0,2019-01-16,3,True,2019,5.0,2.0,,
6,DLRI,T00030706,微量噴霧器,1.0,2019-01-22,4,True,2019,5.0,2.0,,
7,DLRI,T00030706,微量噴霧器,1.0,2019-01-22,4,True,2019,5.0,2.0,,
8,DLRI,T00030706,微量噴霧器,1.0,2019-01-24,4,True,2019,5.0,2.0,,
9,DLRI,T00030706,微量噴霧器,1.0,2019-01-31,5,True,2019,5.0,2.0,,
10,DLRI,T00030706,微量噴霧器,1.0,2019-02-05,6,False,2019,0.0,7.0,,
11,DLRI,T00030706,微量噴霧器,1.0,2019-02-07,6,False,2019,0.0,7.0,,
12,DLRI,T00030706,微量噴霧器,1.0,2019-02-13,7,True,2019,5.0,2.0,,
13,DLRI,T00030706,微量噴霧器,1.0,2019-02-15,7,True,2019,5.0,2.0,,
14,DLRI,T00030706,微量噴霧器,1.0,2019-02-15,7,True,2019,5.0,2.0,,
15,DLRI,T00030706,微量噴霧器,1.0,2019-02-15,7,True,2019,5.0,2.0,,
16,DLRI,T00030706,微量噴霧器,1.0,2019-02-21,8,True,2019,5.0,2.0,,
17,DLRI,T00030706,微量噴霧器,1.0,2019-02-21,8,True,2019,5.0,2.0,,
18,DLRI,T00030706,微量噴霧器,1.0,2019-02-23,8,False,2019,5.0,2.0,,
19,DLRI,T00030706,微量噴霧器,1.0,2019-02-23,8,False,2019,5.0,2.0,,
20,DLRI,T00030706,微量噴霧器,1.0,2019-02-23,8,False,2019,5.0,2.0,,
21,DLRI,T00030706,微量噴霧器,1.0,2019-02-23,8,False,2019,5.0,2.0,,
22,DLRI,T00030706,微量噴霧器,1.0,2019-02-23,8,False,2019,5.0,2.0,,
23,DLRI,T00030706,微量噴霧器,1.0,2019-03-01,9,True,2019,3.0,4.0,,
24,DLRI,T00030706,微量噴霧器,1.0,2019-03-01,9,True,2019,3.0,4.0,,
25,DLRI,T00030706,微量噴霧器,1.0,2019-03-03,9,False,2019,3.0,4.0,,
26,DLRI,T00030706,微量噴霧器,1.0,2019-03-03,9,False,2019,3.0,4.0,,
27,DLRI,T00030706,微量噴霧器,1.0,2019-03-09,10,False,2019,5.0,2.0,,
28,DLRI,T00030706,微量噴霧器,1.0,2019-03-11,11,True,2019,5.0,2.0,,
29,DLRI,T00030706,微量噴霧器,1.0,2019-03-11,11,True,2019,5.0,2.0,,
30,DLRI,T00030706,微量噴霧器,1.0,2019-03-11,11,True,2019,5.0,2.0,,
31,DLRI,T00030706,微量噴霧器,1.0,2019-03-17,11,False,2019,5.0,2.0,,
32,DLRI,T00030706,微量噴霧器,1.0,2019-03-19,12,True,2019,5.0,2.0,,
33,DLRI,T00030706,微量噴霧器,1.0,2019-03-19,12,True,2019,5.0,2.0,,
34,DLRI,T00030706,微量噴霧器,1.0,2019-03-20,12,True,2019,5.0,2.0,,
35,DLRI,T00030706,微量噴霧器,1.0,2019-03-25,13,True,2019,5.0,2.0,,
36,DLRI,T00030706,微量噴霧器,1.0,2019-03-27,13,True,2019,5.0,2.0,,
37,DLRI,T00030706,微量噴霧器,1.0,2019-03-27,13,True,2019,5.0,2.0,,
38,DLRI,T00030706,微量噴霧器,1.0,2019-04-02,14,True,2019,3.0,4.0,,
39,DLRI,T00030706,微量噴霧器,1.0,2019-04-03,14,True,2019,3.0,4.0,,
40,DLRI,T00030706,微量噴霧器,1.0,2019-04-04,14,True,2019,3.0,4.0,,
41,DLRI,T00030706,微量噴霧器,1.0,2019-04-04,14,True,2019,3.0,4.0,,
42,DLRI,T00030706,微量噴霧器,1.0,2019-04-05,14,False,2019,3.0,4.0,,
43,DLRI,T00030706,微量噴霧器,1.0,2019-04-10,15,True,2019,5.0,2.0,,
44,DLRI,T00030706,微量噴霧器,1.0,2019-04-12,15,True,2019,5.0,2.0,,
45,DLRI,T00030706,微量噴霧器,1.0,2019-04-12,15,True,2019,5.0,2.0,,
46,DLRI,T00030706,微量噴霧器,1.0,2019-04-13,15,False,2019,5.0,2.0,,
47,DLRI,T00030706,微量噴霧器,1.0,2019-04-14,15,False,2019,5.0,2.0,,
48,DLRI,T00030706,微量噴霧器,1.0,2019-04-16,16,True,2019,5.0,2.0,,
49,DLRI,T00030706,微量噴霧器,1.0,2019-04-18,16,True,2019,5.0,2.0,,
50,DLRI,T00030706,微量噴霧器,1.0,2019-04-20,16,False,2019,5.0,2.0,,
51,DLRI,T00030706,微量噴霧器,1.0,2019-04-20,16,False,2019,5.0,2.0,,
52,DLRI,T00030706,微量噴霧器,1.0,2019-04-21,16,False,2019,5.0,2.0,,
53,DLRI,T00030706,微量噴霧器,1.0,2019-04-24,17,True,2019,5.0,2.0,,
