,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,C13930399,T型連接管,1.0,2019-01-01,1,False,2019,3.0,3.0,,
1,DLRI,C13930399,T型連接管,1.0,2019-01-01,1,False,2019,3.0,3.0,,
2,DLRI,C13930399,T型連接管,1.0,2019-01-02,1,True,2019,3.0,3.0,,
3,DLRI,C13930399,T型連接管,1.0,2019-01-03,1,True,2019,3.0,3.0,,
4,DLRI,C13930399,T型連接管,2.0,2019-01-05,1,False,2019,3.0,3.0,,
5,DLRI,C13930399,T型連接管,1.0,2019-01-05,1,False,2019,3.0,3.0,,
6,DLRI,C13930399,T型連接管,1.0,2019-01-06,1,False,2019,3.0,3.0,,
7,DLRI,C13930399,T型連接管,1.0,2019-01-06,1,False,2019,3.0,3.0,,
8,DLRI,C13930399,T型連接管,1.0,2019-12-30,1,True,2019,3.0,3.0,,
9,DLRI,C13930399,T型連接管,1.0,2019-12-30,1,True,2019,3.0,3.0,,
10,DLRI,C13930399,T型連接管,1.0,2019-01-07,2,True,2019,5.0,2.0,,
11,DLRI,C13930399,T型連接管,1.0,2019-01-07,2,True,2019,5.0,2.0,,
12,DLRI,C13930399,T型連接管,1.0,2019-01-08,2,True,2019,5.0,2.0,,
13,DLRI,C13930399,T型連接管,1.0,2019-01-09,2,True,2019,5.0,2.0,,
14,DLRI,C13930399,T型連接管,1.0,2019-01-09,2,True,2019,5.0,2.0,,
15,DLRI,C13930399,T型連接管,1.0,2019-01-09,2,True,2019,5.0,2.0,,
16,DLRI,C13930399,T型連接管,1.0,2019-01-11,2,True,2019,5.0,2.0,,
17,DLRI,C13930399,T型連接管,1.0,2019-01-12,2,False,2019,5.0,2.0,,
18,DLRI,C13930399,T型連接管,2.0,2019-01-12,2,False,2019,5.0,2.0,,
19,DLRI,C13930399,T型連接管,1.0,2019-01-12,2,False,2019,5.0,2.0,,
20,DLRI,C13930399,T型連接管,2.0,2019-01-13,2,False,2019,5.0,2.0,,
21,DLRI,C13930399,T型連接管,1.0,2019-01-13,2,False,2019,5.0,2.0,,
22,DLRI,C13930399,T型連接管,1.0,2019-01-14,3,True,2019,5.0,2.0,,
23,DLRI,C13930399,T型連接管,1.0,2019-01-14,3,True,2019,5.0,2.0,,
24,DLRI,C13930399,T型連接管,1.0,2019-01-15,3,True,2019,5.0,2.0,,
25,DLRI,C13930399,T型連接管,1.0,2019-01-16,3,True,2019,5.0,2.0,,
26,DLRI,C13930399,T型連接管,1.0,2019-01-16,3,True,2019,5.0,2.0,,
27,DLRI,C13930399,T型連接管,1.0,2019-01-17,3,True,2019,5.0,2.0,,
