,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-01-05,1,False,2019,3.0,3.0,,
1,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-12-30,1,True,2019,3.0,3.0,,
2,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-01-08,2,True,2019,5.0,2.0,,
3,DLRI,F36005006,單一無菌引流袋 500cc,2.0,2019-01-12,2,False,2019,5.0,2.0,,
4,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-01-13,2,False,2019,5.0,2.0,,
5,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-01-13,2,False,2019,5.0,2.0,,
6,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-01-18,3,True,2019,5.0,2.0,,
7,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-01-21,4,True,2019,5.0,2.0,,
8,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-01-21,4,True,2019,5.0,2.0,,
9,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-01-24,4,True,2019,5.0,2.0,,
10,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-01-24,4,True,2019,5.0,2.0,,
11,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-02-02,5,True,2019,5.0,2.0,,
12,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-03-02,9,False,2019,3.0,4.0,,
13,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-03-04,10,True,2019,5.0,2.0,,
14,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-03-31,13,False,2019,5.0,2.0,,
15,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-04-18,16,True,2019,5.0,2.0,,
16,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-04-18,16,True,2019,5.0,2.0,,
17,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-05-12,19,False,2019,5.0,2.0,,
18,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-05-17,20,True,2019,5.0,2.0,,
19,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-05-30,22,True,2019,5.0,2.0,,
20,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-06-04,23,True,2019,4.0,3.0,,
21,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-06-17,25,True,2019,5.0,2.0,,
22,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-06-26,26,True,2019,5.0,2.0,,
23,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2019-07-16,29,True,2019,5.0,2.0,,
