,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-01-05,1,False,2019,3.0,3.0,,
1,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-01-18,3,True,2019,5.0,2.0,,
2,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-01-28,5,True,2019,5.0,2.0,,
3,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-02-11,7,True,2019,5.0,2.0,,
4,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-02-18,8,True,2019,5.0,2.0,,
5,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-03-01,9,True,2019,3.0,4.0,,
6,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-03-04,10,True,2019,5.0,2.0,,
7,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-03-11,11,True,2019,5.0,2.0,,
8,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-03-18,12,True,2019,5.0,2.0,,
9,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-03-19,12,True,2019,5.0,2.0,,
10,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-04-01,14,True,2019,3.0,4.0,,
11,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-04-11,15,True,2019,5.0,2.0,,
12,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-04-18,16,True,2019,5.0,2.0,,
13,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-04-19,16,True,2019,5.0,2.0,,
14,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-05-13,20,True,2019,5.0,2.0,,
15,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-05-19,20,False,2019,5.0,2.0,,
16,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-06-01,22,False,2019,5.0,2.0,,
17,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-06-19,25,True,2019,5.0,2.0,,
18,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-07-09,28,True,2019,5.0,2.0,,
19,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-07-15,29,True,2019,5.0,2.0,,
20,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-07-19,29,True,2019,5.0,2.0,,
21,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-08-07,32,True,2019,5.0,2.0,,
22,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-08-19,34,True,2019,5.0,2.0,,
23,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-09-14,37,False,2019,4.0,3.0,,
24,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-09-19,38,True,2019,5.0,2.0,,
25,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-10-19,42,False,2019,5.0,2.0,,
26,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-10-28,44,True,2019,5.0,2.0,,
27,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-11-19,47,True,2019,5.0,2.0,,
28,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-11-28,48,True,2019,5.0,2.0,,
29,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-12-17,51,True,2019,5.0,2.0,,
30,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2019-12-18,51,True,2019,5.0,2.0,,
31,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2020-01-06,2,True,2020,5.0,2.0,,
32,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2020-01-18,3,False,2020,5.0,2.0,,
33,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2020-02-06,6,True,2020,5.0,2.0,,
34,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2020-02-18,8,True,2020,5.0,2.0,,
35,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2020-03-09,11,True,2020,5.0,2.0,,
36,DLRI,C00123185,二叉矽質導尿管-18Fr,1.0,2020-03-18,12,True,2020,5.0,2.0,,
